ytid,aspect_list,caption,is_genre_pop,is_genre_rock,is_genre_jazz,is_genre_classical,is_genre_hip-hop,is_genre_country,is_genre_electronic,is_genre_reggae,is_genre_blues,is_genre_folk,is_genre_r&b,is_genre_metal,is_genre_punk,is_genre_soul,is_genre_gospel,is_genre_latin,is_genre_reggaeton,is_genre_disco,is_genre_indie,is_genre_alternative,is_genre_house,is_genre_techno,is_genre_trance,is_genre_dubstep,is_genre_ambient,is_genre_new age,is_genre_bluegrass,is_genre_grunge,is_genre_emo,is_genre_post-rock,is_genre_post-punk,is_genre_shoegaze,is_genre_industrial,is_genre_experimental,is_genre_noise,is_genre_synthwave,is_genre_chillwave,is_genre_lo-fi,is_genre_acoustic,is_genre_instrumental,is_genre_soundtrack,is_genre_world,is_genre_funk,is_genre_swing,is_genre_bossa nova,is_genre_k-pop,is_genre_j-pop,is_genre_c-pop,is_genre_t-pop,is_genre_amapiano,is_genre_afrobeats,is_genre_dancehall,is_genre_trap,is_genre_grime,is_genre_drum and bass,is_genre_dub,is_genre_salsa,is_instrument_guitar,is_instrument_piano,is_instrument_drums,is_instrument_bass,is_instrument_strings,is_instrument_voice,is_instrument_keyboard,is_instrument_synth,is_instrument_violin,is_instrument_saxophone,is_instrument_choir,is_instrument_trumpet,is_instrument_flute,is_instrument_clarinet,is_instrument_trombone,is_instrument_cello,is_instrument_harp,is_instrument_accordion,is_instrument_synthesizer,is_instrument_turntables,is_instrument_theremin,is_instrument_ukulele,is_instrument_banjo,is_instrument_mandolin,is_instrument_marimba,is_instrument_percussion,is_instrument_harmonica,is_instrument_didgeridoo,is_instrument_bagpipes,is_instrument_sitar,is_instrument_tabla,is_instrument_hats,is_instrument_kick,is_instrument_snare,is_instrument_tom,is_instrument_djembe,is_instrument_bongos,is_instrument_conga,is_instrument_timbales,is_instrument_steel drum,is_instrument_kalimba,is_instrument_zither,is_instrument_ocarina,is_instrument_bassoon,is_instrument_oboe,is_instrument_horn,is_emotion_happy,is_emotion_sad,is_emotion_angry,is_emotion_relaxed,is_emotion_excited,is_emotion_nostalgic,is_emotion_romantic,is_emotion_melancholic,is_emotion_energetic,is_emotion_calm,is_emotion_mysterious,is_emotion_joyful,is_emotion_hopeful,is_emotion_intense,is_emotion_peaceful,is_emotion_reflective,is_emotion_playful,is_emotion_dramatic,is_emotion_eerie,is_emotion_triumphant,is_emotion_depressed,is_emotion_anxious,is_emotion_confident,is_emotion_powerful,is_emotion_moody,caption_without_genre
p2sXdmex3xQ,"['instrumental', 'slow tempo', 'acoustic guitar melody', 'western classical', 'classical', 'beautiful', 'mellow', 'euphonious', 'captivating', 'mesmerising', 'guitar solo', 'guitar lead', 'string instrument', 'live performance', 'gentle', 'emotional', 'atmospheric', 'ambient music', 'romantic']","This music is instrumental. The tempo is slow with a melodic acoustic guitar solo. The music is soft, euphonious, dreamy, romantic , warm  ,ambient and soothing. This is a Classical acoustic instrumental.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This music is . The tempo is slow with a melodic guitar solo. The music is soft, euphonious, dreamy, romantic , warm , and soothing. This is a  ."
p2yedR_jMTU,"['amateur recording', 'acoustic drums', 'e-bass', 'organ', 'e-guitar', 'deeper male voice singing', 'mediumto uptempo', 'melancholic']",Someone is playing a melody on an electric organ in a minor key. An acoustic drum is playing a simple groove with single hits on the ride. An e-bass is playing the root note of the melody accompanied by a clean e-guitar sound fingerpicking the chords. Then a deeper male voice starts singing. This song may be playing in a sad romantic movie scene.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Someone is playing a melody on an electric organ in a minor key. An drum is playing a simple groove with single hits on the ride. An e-bass is playing the root note of the melody accompanied by a clean e-guitar sound fingerpicking the chords. Then a deeper male voice starts singing. This song may be playing in a sad romantic movie scene.
p4T1pddBia0,"['male vocalist', 'medium tempo', 'italian song', 'cheerful', 'upbeat', 'engaging', 'high spirited', 'italian music', 'italian foot ball team', 'anthem', 'energetic', 'enthusiastic', 'cheerful', 'determination', 'unity', 'sportsmanship', 'energy', 'loyalty', 'fervent', 'melodic spanish guitar', 'infectious drumming', 'lively keyboard harmony', 'synthesiser arrangements']","This song is a Latin Football team anthem. The song is medium tempo with lively keyboard, flute harmony, synthesiser arrangements , shakers and infectious drumming. The song is youthful, energetic,encouraging, celebratory, cheerful and happy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This song is a Football team anthem. The song is medium tempo with lively keyboard, flute harmony, synthesiser arrangements , shakers and infectious drumming. The song is youthful, energetic,encouraging, celebratory, cheerful and happy."
pCW5ab3SNcQ,"['instrumental', 'slow tempo', 'superimposed male voice', 'ambient outdoor sounds', 'cartoon', 'animated movie', 'children’s movie', 'children’s show', 'sinister music', 'keyboard harmony', 'minimalist', 'animated voice', 'playful', 'birds chirping']","This music is instrumental.The tempo is slow with a keyboard harmony, a male voice talking over the music and the sound of birds chirping. The music is playful, naughty, animated, simple and minimalist. The music style and dialogue indicate that this is an animated movie.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"This music is .The tempo is slow with a keyboard harmony, a male voice talking over the music and the sound of birds chirping. The music is playful, naughty, animated, simple and minimalist. The music style and dialogue indicate that this is an animated movie."
pELIBvAnbkY,"['low quality', 'r&b', 'synth lead melody', 'wide exhale sounds', 'passionate female vocal', 'wide repetitive female vocals', 'claps', 'punchy kick', 'shimmering hi hats', 'simple synth bass', 'energetic', 'exciting']","The low quality recording features a R&B song that consists of a passionate female vocal, alongside wide exhale sounds and wide repetitive female vocals, singing over claps, punchy kick, shimmering hi hats, synth lead melody and simple synth bass. It sounds energetic and exciting.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that consists of a passionate female vocal, alongside wide exhale sounds and wide repetitive female vocals, singing over claps, punchy kick, shimmering hi hats, synth lead melody and simple synth bass. It sounds energetic and exciting."
pHj8U-3RHc4,"['low quality', 'pop', 'live performance', 'crowd cheering', 'crowd clapping', 'passionate boy vocal', 'wide synth melody', 'reversed crash riser', 'punchy kick', 'punchy bass', 'sustained synth bass', 'groovy synth bass', 'shimmering hi hats', 'energetic', 'exciting', 'addictive']","The low quality recording features a live performance of a pop song and it consists of a passionate boy vocal singing over wide synth melody, reversed crash riser, punchy kick and snare hits, shimmering hi hats, groovy synth bass and later sustained synth bass. There is some crowd noise and cheering sounds. It sounds addictive, energetic and exciting.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a live performance of a song and it consists of a passionate boy vocal singing over wide synth melody, reversed crash riser, punchy kick and snare hits, shimmering hi hats, groovy synth bass and later sustained synth bass. There is some crowd and cheering sounds. It sounds addictive, energetic and exciting."
pLqa0cqsICA,"['instrumental', 'fast tempo', 'male voice speaking', 'tutorial', 'drumming instructions', 'drumming pattern lesson', 'drum lesson', 'snare drum', 'bass drum', 'foot pedal', 'cymbal crash', 'hi hat', 'energetic drumming', 'enthusiastic drumming', 'percussive instrumental', 'throbbing', 'rhythmic beats', 'rhythmic pattern', 'repeated rhythm']","This music is a percussive instrumental. The tempo is fast with a vigorous, vivacious beat. It is rhythmic, pulsating, vigorous and energetic with a male voice giving instructions on drumming styles. This clip is an instruction audio/video on drumming patterns.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This music is a percussive . The tempo is fast with a vigorous, vivacious beat. It is rhythmic, pulsating, vigorous and energetic with a male voice giving instructions on drumming styles. This clip is an instruction audio/video on drumming patterns."
pSt8NwXyDlg,"['rocksteady', 'proto-reggae', 'male vocal', 'relaxed singing', 'jamaican', 'electric guitar', 'bass guitar', 'keyboard', 'acoustic drums', 'chill', 'trippy', 'groovy', 'tropical', 'slow tempo']",This is a rocksteady/proto-reggae music piece. There is a male vocalist singing in a relaxed manner. The electric guitar and the bass guitar is playing a groovy melody while occasional synth sounds from the keyboard can be heard. The rhythmic background consists of a slow tempo reggae acoustic drum beat. The atmosphere is chill. This piece could be used in the soundtrack of a summertime movie taking place on a tropical island.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is a steady/proto- music piece. There is a male vocalist singing in a relaxed manner. The electric guitar and the bass guitar is playing a groovy melody while occasional synth sounds from the keyboard can be heard. The rhythmic background consists of a slow tempo  drum beat. The atmosphere is chill. This piece could be used in the of a summertime movie taking place on a tropical island.
pbVYSktQ5jE,"['punk', 'energetic', 'exciting', 'groovy bass guitar', 'wide electric guitars', 'shimmering cymbals', 'punchy snare', 'punchy kick', 'flat male vocal', 'upbeat', 'low quality']","The low quality recording features a punk song that contains flat male vocal singing over punchy kick and snare hits, shimmering cymbals, wide electric guitars and groovy bass guitar. It sounds energetic, exciting and upbeat - like something you would jump to at concerts.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that contains flat male vocal singing over punchy kick and snare hits, shimmering cymbals, wide electric guitars and groovy bass guitar. It sounds energetic, exciting and upbeat - like something you would jump to at concerts."
pn6toTLXAck,"['instrumental', 'fast tempo', 'synth rock', 'animated', 'video game music', 'psychedelic', 'digital sound effects', 'vigorous', 'intense', 'trap', 'trance trippy', 'psychedelic', 'dance music', 'dance hits', 'club music', 'youthful', 'spirited', 'groovy bass line', 'intense drumming', 'synthesiser arrangements', 'electronic instruments', 'digital drums', 'digital soundeffect']","This song is an animated instrumental. The tempo is fast with synthesiser arrangements, intense drumming, groovy bass lines and digital sound effects. The music is upbeat, catchy, compelling, youthful, psychedelic, trance like and intense with an upbeat dance groove. This song is contemporary Synth Pop.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"This song is an animated . The tempo is fast with synthesiser arrangements, intense drumming, groovy bass lines and digital sound effects. The music is upbeat, catchy, compelling, youthful, psychedelic, like and intense with an upbeat dance groove. This song is contemporary Synth ."
pp6eSGANq0Y,"['female vocalist', 'fast tempo', 'vibrant electric guitars', 'progressive rock', 'symphonic rock', 'alternative rock', 'slick drumming', 'synthesiser articulation', 'vivacious', 'youthful', 'vibrant', 'groovy bass lines', 'engaging', 'powerful', 'rock', 'classic rock', 'soft rock']","A female vocalist sings this spirited song. The tempo is fast with enthusiastic electric guitar harmony, slick drumming, groovy bass lines and synthesiser arrangements. The song is energetic, youthful, fun, pulsating, engaging and emphatic. This song is Alternative Rock.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A female vocalist sings this spirited song. The tempo is fast with enthusiastic electric guitar harmony, slick drumming, groovy bass lines and synthesiser arrangements. The song is energetic, youthful, fun, pulsating, engaging and emphatic. This song is ."
pwX5SArqGKU,"['pop rock song', 'male voice', 'simple percussion', 'guitar', 'piano', 'bass', 'backing voice', 'upbeat song', 'happy mood', 'moderate tempo']",This pop rock song features a male voice singing the main melody. A backing male voice sings the last part of the line in harmony. This is accompanied by a piano playing staccato chords. There is a momentary silence of instruments except the percussion after the chords are struck. An acoustic guitar plays chords in the background. A bass guitar plays the root notes of the chords. The percussion plays a simple beat in common time and finishes the bar with a roll. Then the drum plays with the beat with an open hi-hat. The mood of this song is happy. This song can be played in a coming of age movie.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This  song features a male voice singing the main melody. A backing male voice sings the last part of the line in harmony. This is accompanied by a piano playing staccato chords. There is a momentary silence of instruments except the percussion after the chords are struck. An guitar plays chords in the background. A bass guitar plays the root notes of the chords. The percussion plays a simple beat in common time and finishes the bar with a roll. Then the drum plays with the beat with an open hi-hat. The mood of this song is happy. This song can be played in a coming of age movie.
q-86OQ3HZ4o,"['instrumental', 'medium tempo', 'guzheng harmony', 'soothing', 'calming', 'meditative', 'mellifluous', 'euphonious', 'chinese instruments', 'chinese string instruments', 'chinese instrumental music', 'chinese harp', 'chimes lute', 'dreamy', 'enchanting', 'mesmerising', 'violins', 'pipa']","This music is a mesmerising Chinese instrumental. The tempo is medium with a melodious Chinese harp or Guzheng with rhythmic pipa, violin harmony and Chinese percussion instruments. The music is soft, soothing, calming, ethereal, meditative, mellifluous,euphonious and enchanting.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This music is a mesmerising Chinese . The tempo is medium with a melodious Chinese harp or Guzheng with rhythmic pipa, violin harmony and Chinese percussion instruments. The music is soft, soothing, calming, ethereal, meditative, mellifluous,euphonious and enchanting."
q-sJu8CoZts,"['male vocalist', 'fast tempo', 'country music', 'lively vocals', 'lively backup', 'banjo', 'cello', 'auto harp', 'fiddle', 'acoustic guitar', 'country music', 'country folk music', 'vocalisation', 'high energy', 'fun', 'merry', 'cheerful', 'live performance', 'concert', 'live audience', 'enthusiastic', 'animated', 'regional music']","A male vocalist sings this high energy Country Song. The tempo is fast with animated Banjo, fiddle, auto harp, acoustic guitar and cello. The song is cheerful, happy, enthusiastic, fervent, pulsating, buoyant and animated with vocalising and backup. This song is a spirited Country Folk Song.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male vocalist sings this high energy Song. The tempo is fast with animated Banjo, fiddle, auto harp, guitar and cello. The song is cheerful, happy, enthusiastic, fervent, pulsating, buoyant and animated with vocalising and backup. This song is a spirited  Song."
q4PfLl3JVfg,"['ambient music', 'wide synth pad melody', 'wide smooth sustained pad chord', 'relaxing', 'spacey', 'calming', 'hypnotic']","The Ambient song features a wide synth pad melody and wide smooth, sustained pad chord playing together. It sounds very relaxing, calming and hypnotic - it kind of makes you sleepy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The song features a wide synth pad melody and wide smooth, sustained pad chord playing together. It sounds very relaxing, calming and hypnotic - it kind of makes you sleepy."
q6GBCmLxNIk,"['first violin solo', 'string section', 'opera hall', 'great composers', 'beautiful music', 'legendary violinists', 'tense', 'eerie', 'philharmonic orchestra', 'conductor', 'cellos', 'violas', 'violins', 'lead melody', 'instrumental music', 'string orchestra', 'western classical music', 'vibrato', 'violin virtuoso', 'greta composers', 'melancholic music', 'romantic', 'emotional', 'heartfelt', 'the good life', 'passionate']",The song is an instrumental. The tempo is medium with a string section accompanying the first violin playing a melancholic melody. The song is emotional and melancholic. The song is a classic western classical music piece.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The song is an . The tempo is medium with a string section accompanying the first violin playing a melancholic melody. The song is tional and melancholic. The song is a classic western music piece.
q87TmUmVg0Y,"['pop rock', 'live performance', 'male vocals', 'melodic singing', 'piano', 'bass guitar', 'playful', 'joyful', 'upbeat']",This is a live performance of a pop rock music piece. Two male vocals are singing melodically at the same time. There is a piano playing an upbeat melody while the bass guitar plays a simple bass line in the background. The piece has a joyful aura to it. This piece could be used in the soundtrack of a sit-com during the scenes of a character happily walking through the city.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This is a live performance of a  music piece. Two male vocals are singing melodically at the same time. There is a piano playing an upbeat melody while the bass guitar plays a simple bass line in the background. The piece has a joyful aura to it. This piece could be used in the of a sit-com during the scenes of a character happily walking through the city.
q9Gh-zh-5Ig,"['latin', 'busy percussion', 'brass section', 'piano', 'group male vocals', 'energetic', 'fun', 'fast tempo']","Energetic, fun latin salsa music with a fast tempo that includes busy percussion, a brass section, piano, group male vocals.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Energetic, fun  music with a fast tempo that includes busy percussion, a brass section, piano, group male vocals."
q9zAlMM-A9I,"['classical music', 'orchestra', 'flutes', 'string section', 'oboes', 'slow tempo', 'dramatic', 'background whispering', 'soft and dreamy', 'amateur recording']","A full orchestra is playing a slow dramatic, emotional and soft composition. In the background whispering can be heard. This is an amateur recording. This song may be playing at a theater dancing ballet.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"A full orchestra is playing a slow dramatic, tional and soft composition. In the background whispering can be heard. This is an amateur recording. This song may be playing at a theater dancing ballet."
qAgZ__fk9LY,"['slow blues song', 'instrumental', 'guitar solo', 'bass', 'simple percussion', '12 bar blues', 'piano', 'slow tempo', 'no voices']",This slow blues song features a solo played on a guitar. The tempo of this song is slow. This is accompanied by percussion playing a simple beat. The bass follows the 12 bar blues pattern. The piano plays chords in the background. The mood of this song is romantic and the pattern played on the guitar is similar to a call-response theme. This song can be played in a bar.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This slow song features a solo played on a guitar. The tempo of this song is slow. This is accompanied by percussion playing a simple beat. The bass follows the 12 bar pattern. The piano plays chords in the background. The mood of this song is romantic and the pattern played on the guitar is similar to a call-response theme. This song can be played in a bar.
qAr3mFkEvco,"['repetitive excited male vocal', 'energetic drums', 'repetitive cowbell', 'low quality', 'filter mod synth chords', 'fun', 'happy', 'high pitched synth bells melody', 'pop']","The low quality recording features a pop song that contains repetitive, excited male vocals talking over energetic beats, filter mod synth chords, repetitive cowbell and high pitched synth bells melody. It sounds chaotic, fun and happy - like a parody song.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that contains repetitive, excited male vocals talking over energetic beats, filter mod synth chords, repetitive cowbell and high pitched synth bells melody. It sounds chaotic, fun and happy - like a parody song."
qDSvHlHbAqM,"['female singer', 'fast tempo', 'country music', 'emotional', 'sentimental', 'reflective lyrics', 'pensive', 'catchy melody', 'emphatic vocals', 'auto harp', 'dog barking sound', 'banjo', 'mandolin', 'fiddle', 'love song', 'country pop', 'country hits', 'regional music', 'dobro', 'resonator']","A female vocalist sings this sweet Country song. The music is fast with lively banjo, mandolin, acoustic guitar , dobro and Auto harp harmony, steady bass and rhythmic drumming . The song is emotional, sentimental, pensive, reflective, with a catchy beat. This song is classic Country Pop.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"A female vocalist sings this sweet song. The music is fast with lively banjo, mandolin, guitar , dobro and Auto harp harmony, steady bass and rhythmic drumming . The song is tional, sentimental, pensive, reflective, with a catchy beat. This song is classic ."
