aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['dramatic', 'epic', 'hip hop', 'medium tempo', 'no voices', 'percussion']","['emotional', 'piano', 'classical']",0.5,['medium tempo'],['hip hop'],"['epic', 'dramatic']","['percussion', 'no voices']",8f148017a9c3229b6583a967bf326c79
"['cinematic', 'dark', 'e-bass', 'male voice singing', 'medium to uptempo', 'melancholic', 'pop', 'rock']",[],2.0,['medium to uptempo'],"['rock', 'pop', 'cinematic']","['dark', 'melancholic']","['male voice singing', 'e-bass']",13cae53be23ba4d55e388a32cfeb902c
"['bass', 'happy mood', 'moderate tempo', 'rap', 'trumpets', 'uptempo']","['energetic', 'drums', 'bass', 'dance', 'keyboard', 'piano']",1.5,"['moderate tempo', 'uptempo']",['rap'],['happy mood'],['trumpets'],7454d898134c0d61e2c72c9873a33d8f
"['ambient', 'calming', 'ethereal', 'flute', 'moderate tempo', 'no percussion', 'no voices', 'soulful']","['ambient', 'energetic', 'house', 'piano']",1.0,['moderate tempo'],['soulful'],"['calming', 'ethereal']","['no voices', 'flute', 'no percussion']",1cd6d6521f528125d68e9419300ed5f7
"['no voices', 'orchestral', 'passionate', 'slow tempo']","['emotional', 'piano', 'orchestral', 'classical']",2.0,['slow tempo'],[],['passionate'],['no voices'],a140ed015ec68a74906bec4984c52d58
"['emotional', 'passionate male vocal', 'pop', 'slower to medium tempo']","['electronic', 'happy', 'pop', 'piano']",1.5,['slower to medium tempo'],[],['emotional'],['passionate male vocal'],e6fe0249f2a968adb2df5347f51056b2
"['bass', 'dramatic', 'orchestral', 'sad', 'uptempo']","['emotional', 'piano', 'classical']",2.0,['uptempo'],['orchestral'],"['dramatic', 'sad']",['bass'],052d2fed7e70187462ecbf364061e929
"['ambient', 'blues', 'drums', 'energetic', 'groovy bass line', 'medium tempo', 'romantic', 'trumpets']","['drums', 'bass', 'electronic', 'emotional', 'ambient']",1.0,['medium tempo'],['blues'],"['energetic', 'romantic']","['trumpets', 'groovy bass line']",36d526802915ce73f584963fb426ebb0
"['acoustic drums', 'aggressive', 'dance', 'electronic', 'energetic', 'groovy', 'keyboard', 'medium to uptempo', 'no singer', 'reggae', 'uplifting']","['bass', 'emotional', 'reggae', 'keyboard', 'house']",1.0,"['groovy', 'medium to uptempo']","['electronic', 'dance']","['energetic', 'aggressive', 'uplifting']","['no singer', 'acoustic drums']",729fc9294b1e0a7964b26b0e02da3115
"['acoustic guitar', 'energetic', 'folk', 'fun', 'syncopated snare']",[],2.0,['syncopated snare'],['folk'],"['fun', 'energetic']",['acoustic guitar'],63019c137262390887004a6add7786d3
"['acoustic guitar', 'dance', 'drums', 'e-guitar', 'female voice', 'happy', 'no percussion', 'no voices', 'rock', 'uptempo']","['pop', 'funk', 'piano']",1.5,['uptempo'],"['dance', 'rock']",['happy'],"['no percussion', 'drums', 'no voices', 'acoustic guitar', 'female voice', 'e-guitar']",37dc28ce0322aaae95e90542284411a8
"['aggressive', 'electronic', 'electronic drums', 'energetic', 'house', 'sensual', 'slow tempo', 'slow to medium tempo']","['electronic', 'happy', 'bass', 'house']",1.0,"['slow tempo', 'slow to medium tempo']",['house'],"['aggressive', 'energetic', 'sensual']",['electronic drums'],0e88983075349efbae6c09e72ef16db0
"['classical', 'no percussion', 'uptempo', 'weird']","['ambient', 'energetic', 'piano']",1.5,['uptempo'],['classical'],['weird'],['no percussion'],c01de4a14620ba8457965be0673fd92b
"['classical music', 'energetic', 'medium to uptempo', 'no voices']","['emotional', 'piano', 'classical']",0.5,['medium to uptempo'],['classical music'],['energetic'],['no voices'],1e029130afc57014fc197261559d17d0
"['classical music', 'fast tempo', 'happy', 'male voice']","['emotional', 'piano', 'classical']",2.0,['fast tempo'],['classical music'],['happy'],['male voice'],59ca6f10edac4b40bc02ec6c6e0fafcf
"['calm', 'dance song', 'medium tempo', 'movie soundtrack', 'no voices', 'spiritual']","['happy', 'pop', 'guitar']",1.5,['medium tempo'],"['dance song', 'movie soundtrack']","['calm', 'spiritual']",['no voices'],5eab16e99031a1a9a5b435a77dc2074b
"['fast tempo', 'flat male vocal', 'folk', 'happy', 'keyboard harmony', 'passionate']","['emotional', 'drums', 'pop', 'folk']",2.0,['fast tempo'],[],"['happy', 'passionate']","['keyboard harmony', 'flat male vocal']",278af3b008cf7c08cfe947ca4b672e59
"['cheerful', 'dance', 'electronic drums', 'keyboard', 'playful', 'r&b', 'upbeat']","['energetic', 'drums', 'bass', 'dance', 'rock', 'keyboard']",1.5,['upbeat'],['r&b'],"['playful', 'cheerful']",['electronic drums'],e0092a80964766a28e9e1ced88059086
"['acoustic drums', 'e-bass', 'emotional', 'groovy', 'hip hop', 'slow tempo']","['emotional', 'piano', 'classical']",0.5,"['groovy', 'slow tempo']",['hip hop'],['emotional'],"['acoustic drums', 'e-bass']",c8f5e9f2fe0534003bb3905ec21fa702
"['ambient', 'digital drums', 'electronic drums', 'groovy bass line', 'intense', 'keyboard harmony', 'upbeat']","['ambient', 'piano', 'happy', 'classical']",0.5,['upbeat'],[],['intense'],"['digital drums', 'electronic drums', 'keyboard harmony', 'groovy bass line']",7d7d1799a50367a78f0978b5d31781f5
"['acoustic guitar', 'bass guitar', 'cello', 'classical music', 'exciting', 'guitar solo', 'medium tempo', 'movie music', 'pop']",[],2.0,['medium tempo'],"['classical music', 'pop', 'movie music']",['exciting'],"['acoustic guitar', 'cello', 'guitar solo', 'bass guitar']",206e8a58c84aebccc020631931b9bc79
"['chaotic', 'electronic music', 'folk music', 'male vocal', 'piano', 'slow tempo', 'upbeat']",[],2.0,"['slow tempo', 'upbeat']","['folk music', 'electronic music']",['chaotic'],"['piano', 'male vocal']",aef95b773ecd7fbb597bada77b1f9dd4
"['ambient noises', 'emotional', 'gospel', 'groovy rhythm', 'keyboard accompaniment', 'male singer', 'steady rhythm']",[],2.0,"['steady rhythm', 'groovy rhythm']","['ambient noises', 'gospel']",['emotional'],"['keyboard accompaniment', 'male singer']",c12ca0e4a8d42ced4ee3394665e647b5
"['acoustic guitar', 'cheerful', 'classical', 'fast tempo', 'playful', 'upbeat', 'uptempo']",[],2.0,"['fast tempo', 'uptempo', 'upbeat']",['classical'],"['playful', 'cheerful']",['acoustic guitar'],36ecb3079af32cf5501748c7bde9ea3a
"['bass', 'ethereal', 'melancholic', 'movie music', 'slow tempo', 'soothing']","['drums', 'bass', 'guitar', 'funk', 'strings', 'jazz', 'violin', 'piano']",1.5,['slow tempo'],['movie music'],"['melancholic', 'ethereal', 'soothing']",[],5199165622ffe8c0033379945f785abd
"['ambient noises', 'digital drums', 'emotional', 'medium tempo']",[],2.0,['medium tempo'],['ambient noises'],['emotional'],['digital drums'],b2c192cd1fd454ff9520e93076024dcb
"['bass', 'digital drums', 'dramatic', 'electronic', 'slow tempo']","['drums', 'bass', 'electronic', 'funk', 'rock']",2.0,['slow tempo'],[],['dramatic'],['digital drums'],a269e89b9b7af42abc18ff04f5e43382
"['female singer', 'gospel', 'male voice', 'spiritual', 'upbeat']","['happy', 'guitar', 'classical']",1.5,['upbeat'],['gospel'],['spiritual'],"['female singer', 'male voice']",e39828f7ef8736aa1ccd87cad556dfd3
"['energetic', 'groovy', 'male singer', 'piano accompaniment', 'r&b', 'soul']",[],2.0,['groovy'],"['r&b', 'soul']",['energetic'],"['male singer', 'piano accompaniment']",664351e9fc9f8e620a8e07536361ed12
"['aggressive', 'electronic drums', 'energetic', 'exciting', 'house', 'rhythm', 'techno', 'upbeat']","['electronic', 'happy', 'bass', 'house']",0.5,"['upbeat', 'rhythm']",['techno'],"['energetic', 'aggressive', 'exciting']",['electronic drums'],4a4fd97f13086ad7788a57248c21ba3c
"['male voice', 'passionate', 'slow tempo', 'soulful']","['happy', 'pop', 'guitar']",0.8,['slow tempo'],['soulful'],['passionate'],['male voice'],ebc9ff73ee93bb29eeac899eb65fffdd
"['emotional', 'groovy', 'indie', 'medium tempo', 'no singer', 'punchy kick', 'slow', 'uptempo']","['bass', 'rock', 'emotional', 'pop', 'indie']",0.5,"['groovy', 'medium tempo', 'slow', 'uptempo']",[],['emotional'],"['no singer', 'punchy kick']",b10a88942fff26ebd35c90047eede254
"['bass', 'cheerful', 'dance', 'electronic drums', 'happy mood', 'harsh', 'house', 'moderate tempo', 'techno']","['drums', 'bass', 'dance', 'keyboard', 'happy', 'house']",1.0,['moderate tempo'],"['house', 'techno']","['happy mood', 'cheerful', 'harsh']",['electronic drums'],4659813ded7e63a433e3fa911f7bb4ff
"['dance', 'dramatic', 'dreamy', 'guitar', 'mid tempo']","['drums', 'bass', 'guitar', 'funk', 'rock', 'keyboard']",2.0,['mid tempo'],['dance'],"['dreamy', 'dramatic']",[],7a45e0b15ce13392ec69f4b4622c801f
"['ambient', 'digital drums', 'energetic', 'flat male vocal', 'slow tempo']","['ambient', 'piano', 'happy', 'classical']",0.5,['slow tempo'],[],['energetic'],"['digital drums', 'flat male vocal']",645fe56b6cc4ba5996d0087d04d1ffb8
"['dramatic', 'electronic', 'electronic drums', 'energetic', 'uptempo']","['electronic', 'energetic', 'rock', 'guitar']",1.5,['uptempo'],[],"['dramatic', 'energetic']",['electronic drums'],257e7854b7aa955e1bedbf1b88d51fe8
"['acoustic guitar', 'ambient sounds', 'drums', 'e-guitar', 'electric guitar', 'emotional', 'energetic', 'hard rock', 'male voice singing', 'medium tempo', 'metal', 'no voice', 'rock']","['energetic', 'drums', 'bass', 'rock', 'emotional', 'indie']",0.8,['medium tempo'],"['ambient sounds', 'metal']","['hard rock', 'energetic']","['no voice', 'electric guitar', 'male voice singing', 'e-guitar', 'acoustic guitar']",de5b4dc7e68718e6b1b2ce48a9656de4
"['electro pop', 'energetic', 'exciting', 'flat male vocal', 'medium fast tempo', 'punchy kick']",[],2.0,['medium fast tempo'],['electro pop'],"['energetic', 'exciting']","['flat male vocal', 'punchy kick']",484728dc21e8a87296df0f71db0be3a6
"['acoustic guitar', 'calming', 'dance', 'electric guitar', 'no percussion', 'no voice', 'slow tempo']","['drums', 'happy', 'pop']",1.0,['slow tempo'],['dance'],['calming'],"['acoustic guitar', 'no percussion', 'electric guitar', 'no voice']",df33c23112cca4a04a886fd425cef62e
"['emotional', 'energetic', 'folk', 'keyboard harmony', 'medium tempo', 'passionate female vocal', 'punchy snare', 'soulful', 'upbeat']","['happy', 'pop', 'folk', 'guitar']",0.8,"['medium tempo', 'upbeat']",['soulful'],"['emotional', 'energetic']","['keyboard harmony', 'punchy snare', 'passionate female vocal']",b3f8f16725fcbefe64fc73c9f0d4da69
"['bass', 'heavy metal', 'metal', 'no voices', 'slow tempo']","['energetic', 'drums', 'metal', 'bass', 'rock']",1.0,['slow tempo'],[],['heavy metal'],['no voices'],49ee311ec5e938bc40d969ab2ac95b2e
"['energetic', 'groovy bass', 'nostalgic', 'passionate female vocal', 'passionate male vocal', 'percussion', 'pop', 'punchy snare', 'slower tempo', 'uplifting', 'uptempo']","['dance', 'happy', 'pop', 'guitar']",0.5,"['uptempo', 'slower tempo']",[],"['energetic', 'uplifting', 'nostalgic']","['punchy snare', 'percussion', 'passionate male vocal', 'passionate female vocal', 'groovy bass']",5307f01af909a000ffaacfd3013629cf
"['dance music', 'drums', 'funky', 'male voice singing', 'medium to uptempo', 'rap']","['energetic', 'drums', 'bass', 'rock']",0.8,['medium to uptempo'],"['dance music', 'rap']",['funky'],['male voice singing'],860cdf0dcb41c7c9d7ec5834d8bda822
"['drums', 'medium tempo', 'orchestral', 'passionate', 'soulful', 'violin']","['classical', 'emotional', 'orchestral', 'violin', 'piano']",2.0,['medium tempo'],['soulful'],['passionate'],['drums'],42054df35f522e074c95de51dd46410a
"['bass', 'no voices', 'pop', 'sad', 'slow tempo']","['drums', 'bass', 'electronic', 'keyboard', 'happy']",2.0,['slow tempo'],['pop'],['sad'],['no voices'],12b5ffa813f7ce4f4a3807235230b6bd
"['heavy metal', 'medium to uptempo', 'percussion', 'rock']","['emotional', 'pop', 'guitar']",0.5,['medium to uptempo'],['rock'],['heavy metal'],['percussion'],9f95406b87368ab497a27cb8ddc76b82
"['bass guitar', 'electric guitar', 'hard rock', 'mid tempo', 'psychedelic', 'rock']","['happy', 'folk', 'guitar']",1.5,['mid tempo'],['rock'],"['psychedelic', 'hard rock']","['electric guitar', 'bass guitar']",327306c9825cf7d41ae4932c4913c12d
"['acoustic guitar', 'calming', 'exciting', 'folk', 'medium tempo', 'movie music', 'orchestra', 'passionate', 'suspenseful']","['emotional', 'piano', 'classical']",1.5,['medium tempo'],"['movie music', 'folk']","['calming', 'passionate', 'exciting', 'suspenseful']","['orchestra', 'acoustic guitar']",0b9e6b19fcca853a5c14aa011e327e5f
"['electronic music', 'groovy bass', 'no voices', 'passionate', 'uptempo', 'weird']","['ambient', 'emotional', 'strings']",1.5,['uptempo'],['electronic music'],"['passionate', 'weird']","['no voices', 'groovy bass']",17883a91e8e5e1cd369f17d12dccb3f9
"['drums', 'funky', 'medium tempo', 'pop', 'trumpets']","['energetic', 'drums', 'bass', 'dance', 'pop']",1.5,['medium tempo'],[],['funky'],['trumpets'],8f1fd5b8df3caac6b04bd0f1999b2f85
"['digital drums', 'no voices', 'passionate', 'pop', 'uptempo']","['emotional', 'piano', 'classical']",1.5,['uptempo'],['pop'],['passionate'],"['digital drums', 'no voices']",d0c53d003434a56376661d8d9ccbdb8a
"['acoustic drums', 'blues', 'e-guitar', 'punchy snare', 'slow tempo', 'soft rock']",[],2.0,['slow tempo'],['blues'],['soft rock'],"['acoustic drums', 'e-guitar', 'punchy snare']",d841b6976b9204da9a8a6c05c34d2161
"['dance', 'drums', 'e-guitar', 'energetic', 'exciting', 'fast tempo', 'trumpets']","['energetic', 'drums', 'bass', 'guitar', 'rock', 'happy']",1.0,['fast tempo'],['dance'],['exciting'],"['e-guitar', 'trumpets']",178dfcfa10028136d7ca407c60f89297
"['ballad', 'male voice', 'moderate tempo', 'no voices', 'passionate', 'tambourine']","['happy', 'folk', 'guitar']",1.0,['moderate tempo'],['ballad'],['passionate'],"['male voice', 'no voices', 'tambourine']",73a196eacdf091730e174045acf55cf5
"['acoustic guitar', 'ambient noises', 'fast tempo', 'keyboard accompaniment', 'male singer', 'no voice', 'passionate', 'percussion']",[],2.0,['fast tempo'],['ambient noises'],['passionate'],"['acoustic guitar', 'keyboard accompaniment', 'no voice', 'male singer', 'percussion']",cbc9b055be5a4da3ebea5ddc3aaafcd5
"['dramatic', 'electronic', 'flute', 'harsh', 'hip hop', 'slow']","['ambient', 'energetic', 'drums', 'electronic']",1.0,['slow'],['hip hop'],"['dramatic', 'harsh']",['flute'],b4fc95d305d698d8f27bc23df11a90db
"['bass', 'dance song', 'emotional', 'happy mood', 'moderate tempo', 'spiritual', 'techno']","['drums', 'bass', 'guitar', 'funk', 'rock']",0.8,['moderate tempo'],"['dance song', 'techno']","['happy mood', 'spiritual', 'emotional']",[],fcf7cb3febae150d090f1de7b3467419
"['happy mood', 'harsh', 'moderate tempo', 'no voices', 'percussion', 'reggae', 'rock']","['ambient', 'emotional', 'bass']",0.8,['moderate tempo'],"['reggae', 'rock']","['happy mood', 'harsh']","['no voices', 'percussion']",d8a4d0986e96cf67639c927809ead6af
"['calming', 'flat male vocal', 'groovy', 'male voice', 'meditation', 'slow tempo']","['jazz', 'funk', 'guitar']",1.0,"['slow tempo', 'groovy']",['meditation'],['calming'],"['male voice', 'flat male vocal']",940bf3d527436ecb2ad9bcbf8e4ee854
"['bass', 'digital drums', 'intense', 'jazz', 'moderate tempo', 'no voices', 'percussion', 'sad', 'slow tempo']","['drums', 'bass', 'electronic', 'funk', 'ambient', 'jazz']",0.5,"['slow tempo', 'moderate tempo']",[],"['intense', 'sad']","['percussion', 'no voices', 'digital drums']",7ff115622606b322069e5d4952e516d6
"['acoustic rhythm guitar chords', 'classical', 'emotional', 'fast tempo', 'male voice', 'percussion', 'piano']","['piano', 'happy', 'pop', 'classical']",1.5,"['fast tempo', 'acoustic rhythm guitar chords']",[],['emotional'],"['male voice', 'percussion', 'piano']",d646dc48e12f20d58198248898499b16
"['epic', 'hip hop', 'no voice', 'no voices', 'trumpets', 'uptempo', 'weird']","['emotional', 'rock', 'piano']",0.8,['uptempo'],['hip hop'],"['weird', 'epic']","['no voice', 'trumpets', 'no voices']",322e1815ddc8a583c515767f1e7e67e2
"['classical', 'male voice', 'no percussion', 'slow tempo', 'suspenseful']","['house', 'funk', 'piano']",0.8,['slow tempo'],['classical'],['suspenseful'],"['male voice', 'no percussion']",573416d1c402e01a5b856d7045ef6293
"['blues', 'calm', 'e-guitar', 'happy', 'male voice', 'medium tempo', 'positive', 'soothing', 'spiritual']","['emotional', 'piano', 'classical']",2.0,['medium tempo'],['blues'],"['soothing', 'happy', 'calm', 'spiritual', 'positive']","['male voice', 'e-guitar']",c5cf88c5122082ad4a80f0bbf9724052
"['ambient', 'cinematic', 'emotional', 'groovy bass', 'harsh', 'male voice', 'piano', 'slow tempo']","['happy', 'jazz', 'piano']",0.5,['slow tempo'],"['cinematic', 'ambient']","['harsh', 'emotional']","['piano', 'groovy bass', 'male voice']",72140ee7d9101c6acc7cc9140275987b
"['flat male vocal', 'harsh', 'no voices', 'orchestral', 'uptempo']","['house', 'funk', 'piano']",2.0,['uptempo'],['orchestral'],['harsh'],"['flat male vocal', 'no voices']",99b9a7734e276c5f80a02d71c2cadaf8
"['drums', 'electric guitar', 'energetic', 'jazz', 'medium to uptempo']","['energetic', 'drums', 'bass', 'pop', 'keyboard', 'jazz']",2.0,['medium to uptempo'],[],['energetic'],['electric guitar'],a12961a906966fd0a55d9732df1bad1a
"['classical', 'electronic drums', 'fast tempo', 'flat male vocal', 'joyful', 'male vocal']","['emotional', 'piano', 'classical']",1.5,['fast tempo'],['classical'],['joyful'],"['male vocal', 'flat male vocal', 'electronic drums']",a61b87fb4d027500d8bcc760c7370a41
"['dark', 'e-guitar', 'electronic', 'energetic', 'female voice', 'mid tempo']","['electronic', 'emotional', 'piano', 'classical']",1.0,['mid tempo'],[],"['energetic', 'dark']","['female voice', 'e-guitar']",42c94f1fc9edd4412cb56e8ed9e96462
"['cheerful', 'dance', 'drums', 'electronic dance music', 'electronic drums', 'male voice', 'medium tempo', 'mid tempo', 'slow tempo', 'uptempo']","['energetic', 'drums', 'bass', 'dance', 'pop']",1.0,"['medium tempo', 'uptempo', 'slow tempo', 'mid tempo']",['electronic dance music'],['cheerful'],"['electronic drums', 'male voice']",b959ef5393e192898404a48e44300d47
"['acoustic guitar', 'calm', 'dance', 'drums', 'electronic music', 'happy mood', 'medium tempo']","['energetic', 'drums', 'rock', 'guitar']",0.8,['medium tempo'],"['dance', 'electronic music']","['happy mood', 'calm']",['acoustic guitar'],be1bb9485400cfa1e599f7d76e90398c
"['cinematic', 'dark', 'digital drums', 'dramatic', 'electronic', 'electronic drums', 'harsh', 'slow tempo', 'strings']","['electronic', 'dance', 'energetic', 'piano']",2.0,['slow tempo'],['cinematic'],"['harsh', 'dramatic', 'dark']","['digital drums', 'electronic drums', 'strings']",f59411e211efc27fc6b6005c2a7d1b9b
"['cinematic', 'drums', 'no voices', 'slow tempo', 'spiritual']","['ambient', 'energetic', 'piano']",2.0,['slow tempo'],['cinematic'],['spiritual'],"['drums', 'no voices']",c4b5a488e16775cf59ea9dfc8353b4a0
"['digital drums', 'drums', 'e-guitar', 'male singer', 'passionate', 'piano', 'pop', 'uptempo']",[],2.0,['uptempo'],['pop'],['passionate'],"['piano', 'digital drums', 'e-guitar', 'male singer', 'drums']",b4bcb199c033917eb8729c51d11e403f
"['folk music', 'male voice', 'meditative', 'medium tempo', 'weird']","['happy', 'pop', 'guitar']",2.0,['medium tempo'],['folk music'],"['weird', 'meditative']",['male voice'],d10c0a07e8d0b716eac37a36af351fa3
"['classical', 'orchestra', 'passionate', 'uptempo', 'violin']","['drums', 'bass', 'electronic', 'classical', 'emotional', 'violin', 'piano']",0.8,['uptempo'],[],['passionate'],['orchestra'],6d7c7debc20b07cc4d8293af998d1994
"['acoustic guitar', 'drums', 'emotional', 'energetic', 'happy', 'medium to uptempo', 'pop', 'uptempo']","['drums', 'bass', 'electronic', 'emotional', 'pop']",2.0,"['uptempo', 'medium to uptempo']",[],"['happy', 'energetic', 'emotional']",['acoustic guitar'],325bab63d312e43c4ff557d68be6a2ab
"['ambient', 'ballad', 'male voice', 'meditation', 'medium to uptempo', 'romantic', 'slow tempo']","['emotional', 'piano', 'classical']",1.0,"['slow tempo', 'medium to uptempo']","['ballad', 'meditation', 'ambient']",['romantic'],['male voice'],d787df3aada78e8628a7710711bcfbd1
"['bass', 'happy mood', 'male voice', 'moderate tempo', 'pop song']","['energetic', 'drums', 'bass', 'rock']",2.0,['moderate tempo'],['pop song'],['happy mood'],['male voice'],f933edd9dbf34a46914a3e8a97d207d9
"['country', 'emotional', 'groovy', 'groovy bass', 'jazz', 'medium fast tempo', 'medium tempo', 'uptempo', 'violin']","['folk', 'energetic', 'drums', 'violin', 'piano']",2.0,"['medium fast tempo', 'groovy', 'uptempo', 'medium tempo']","['country', 'jazz']",['emotional'],['groovy bass'],c04ef95d3a8cb22cc2214eb0efc3a1c2
"['calming', 'folk song', 'guitar', 'male voice', 'moderate tempo']","['energetic', 'drums', 'bass', 'guitar', 'jazz']",0.5,['moderate tempo'],['folk song'],['calming'],['male voice'],1371538a1a9c8066acb78f7d901202fe
"['energetic', 'fast tempo', 'folk', 'groovy bass', 'happy', 'medium fast tempo', 'upbeat']","['happy', 'indie', 'folk', 'guitar']",0.8,"['fast tempo', 'upbeat', 'medium fast tempo']",[],"['happy', 'energetic']",['groovy bass'],1417688b2c139881ab92854d2b33494d
"['ambient', 'dark', 'electric guitar', 'fast tempo', 'intense', 'medium fast tempo', 'no voices', 'slow tempo']","['jazz', 'funk', 'piano']",0.5,"['slow tempo', 'fast tempo', 'medium fast tempo']",['ambient'],"['dark', 'intense']","['no voices', 'electric guitar']",8a768bcba42ce25023ddf8022c401e55
"['bass', 'blues', 'calm', 'cinematic', 'flute', 'pop', 'slow tempo']","['drums', 'energetic', 'indie', 'bass']",2.0,['slow tempo'],"['cinematic', 'blues', 'pop']",['calm'],['flute'],dfc6f853a7f492bd159b3af820d4a996
"['ambient sounds', 'emotional', 'fast tempo', 'groovy bass lines', 'keyboard harmony', 'male vocalist', 'medium fast tempo', 'medium tempo', 'passionate', 'slow tempo', 'steady rhythm']",[],2.0,"['fast tempo', 'medium tempo', 'groovy bass lines', 'slow tempo', 'medium fast tempo', 'steady rhythm']",['ambient sounds'],"['emotional', 'passionate']","['keyboard harmony', 'male vocalist']",d8a0c0d34e64490e189699012013b655
"['bass', 'cinematic', 'electronic', 'happy mood', 'male voice', 'medium to uptempo', 'slow tempo']","['energetic', 'drums', 'pop', 'bass']",0.8,"['slow tempo', 'medium to uptempo']","['cinematic', 'electronic']",['happy mood'],['male voice'],0652e04529def98af3d25a3e8572ba9a
"['cheerful', 'drums', 'emotional', 'energetic', 'medium tempo', 'pop']","['energetic', 'drums', 'bass', 'dance', 'pop']",1.5,['medium tempo'],[],"['energetic', 'cheerful', 'emotional']",[],b7c49501fd5db86393edad7779720d02
"['bass', 'dark', 'jazz', 'medium tempo', 'percussion']","['emotional', 'jazz', 'bass', 'piano']",1.5,['medium tempo'],['jazz'],['dark'],['percussion'],0b9db6d73b1d42655d0d267220d9498a
"['acoustic drums', 'energetic', 'groovy', 'guitar solo', 'r&b']",[],2.0,['groovy'],['r&b'],['energetic'],"['acoustic drums', 'guitar solo']",f8f3a853abf15f7735f8e48deb3e7ad2
"['bass', 'emotional', 'energetic', 'indie', 'pop', 'sad', 'upbeat']","['energetic', 'drums', 'bass', 'rock', 'emotional', 'indie']",1.0,['upbeat'],['pop'],"['sad', 'emotional']",[],fc38118e2eb7f00a4f9debb5306700df
"['digital drums', 'electronic', 'energetic', 'hypnotic', 'medium to uptempo']","['energetic', 'bass', 'electronic', 'dance', 'ambient']",0.5,['medium to uptempo'],[],"['energetic', 'hypnotic']",['digital drums'],9cbcf70659ba0530e69034e489d32b27
"['clapping', 'digital drums', 'e-guitar', 'happy', 'passionate female vocal', 'pop', 'rhythmic acoustic guitar', 'soothing']",[],2.0,['rhythmic acoustic guitar'],['pop'],"['happy', 'soothing']","['clapping', 'e-guitar', 'passionate female vocal', 'digital drums']",f1f640b4f7dce5889b9865a51303666d
"['acoustic guitar', 'calming', 'digital drums', 'hip hop', 'no singer', 'slow tempo']","['emotional', 'pop', 'piano']",1.5,['slow tempo'],['hip hop'],['calming'],"['no singer', 'acoustic guitar', 'digital drums']",08c2a0cf2e320979e82db488b0ebe2b1
"['aggressive', 'chaotic', 'emotional', 'flat male vocal', 'gentle', 'hip hop', 'punchy kick', 'suspenseful', 'uptempo']","['emotional', 'piano', 'classical']",0.5,['uptempo'],['hip hop'],"['suspenseful', 'chaotic', 'emotional', 'gentle', 'aggressive']","['flat male vocal', 'punchy kick']",caf87448cdb3b019341e2efc91116006
"['alternative rock', 'chaotic', 'dance', 'dance music', 'drums', 'eerie', 'male voice', 'rock', 'slow rock', 'slow tempo']","['drums', 'bass', 'keyboard', 'happy', 'house']",0.5,"['slow tempo', 'slow rock']","['dance music', 'rock', 'dance', 'alternative rock']","['eerie', 'chaotic']",['male voice'],6b27c4c4522bad0229050574b4fb17e8
"['fast tempo', 'folk song', 'no voices', 'piano', 'soothing', 'violin']","['drums', 'bass', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",0.5,['fast tempo'],['folk song'],['soothing'],"['no voices', 'piano']",6debbbacf9823155908824d450ff0f51
"['electronic music', 'energetic', 'exciting', 'flat male vocal', 'intense', 'medium tempo', 'shimmering shakers', 'suspenseful']","['piano', 'happy', 'classical']",1.0,['medium tempo'],['electronic music'],"['exciting', 'suspenseful', 'intense', 'energetic']","['shimmering shakers', 'flat male vocal']",365557d481f91cdc8f09e98d72af5661
"['bass', 'dance music', 'ethereal', 'guitar solo', 'male voice', 'no singer', 'slow tempo', 'spiritual']","['energetic', 'drums', 'bass', 'rock']",0.8,['slow tempo'],['dance music'],"['spiritual', 'ethereal']","['guitar solo', 'male voice', 'no singer']",c8afce38ee15abb0cdac0aafc54b7708
"['classical music', 'electric guitar', 'happy', 'medium tempo', 'no voice', 'no voices']","['happy', 'folk', 'guitar']",0.8,['medium tempo'],['classical music'],['happy'],"['no voices', 'electric guitar', 'no voice']",46fad36b6e3229b0cfa0259a90747489
"['flat male vocal', 'male voice', 'no voice', 'passionate', 'slow tempo', 'soothing', 'soulful', 'strings']","['emotional', 'piano', 'classical']",0.8,['slow tempo'],['soulful'],"['passionate', 'soothing']","['no voice', 'flat male vocal', 'strings', 'male voice']",0b0b5c009dffee7827a59db995d22022
"['drums', 'eerie', 'electric guitar', 'electronic music', 'energetic', 'medium tempo', 'medium to uptempo', 'rock', 'upbeat', 'uptempo']","['drums', 'jazz', 'bass', 'funk']",1.0,"['upbeat', 'medium to uptempo', 'medium tempo', 'uptempo']","['rock', 'electronic music']","['energetic', 'eerie']",['electric guitar'],8d151cdb89c138c51edf8c55d6f25c39
"['classical', 'soothing', 'strings', 'uptempo', 'violin']","['happy', 'piano', 'indie', 'classical']",1.0,['uptempo'],[],['soothing'],"['violin', 'strings']",c20dacbec34f734ad4d2ec213935f6a6
"['female singer', 'folk', 'medium tempo', 'passionate', 'steady drumming rhythm']",[],2.0,['medium tempo'],['folk'],['passionate'],"['female singer', 'steady drumming rhythm']",6976d82f08c164bae0e17a503a1cf008
"['bass', 'digital drums', 'eerie', 'emotional', 'passionate', 'piano', 'pop', 'slow tempo']","['energetic', 'drums', 'bass', 'rock', 'pop']",1.0,['slow tempo'],[],"['emotional', 'passionate', 'eerie']","['piano', 'digital drums']",a2e2a6d1c9ea5d2d7162d64b6faf5f2e
