caption,aspect_list,tempo_tags,genre_tags,mood_tags,instrument_tags
This is a cover of a pop music piece. There is a male vocalist singing melodically. The melody is being played by the acoustic guitar and the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a slow tempo acoustic drum beat. There is a mellow atmosphere in this piece. It could be used in the soundtrack of a drama TV series.,"slow tempo, mellow, electric guitar, acoustic drums, bass guitar, male vocal, acoustic guitar",slow tempo,,mellow,"electric guitar, acoustic drums, bass guitar, male vocal, acoustic guitar"
The song is an instrumental. The song is medium tempo with a pensive bass solo followed by string distortion guitar rhythm and a strong drum entry crash. The death metal song is tense and builds anticipation. The audio quality is average.,"medium tempo, strong drumming rhythm, emotional, guitar solo","medium tempo, strong drumming rhythm",,emotional,guitar solo
This is a live performance of a jazz ballad music piece. The accordion is playing a solo as the main melody. There is an acoustic guitar playing the chords of the piece. The bass line is being played by the upright bass. The atmosphere is gentle. This piece is the perfect music to be played in the background at a coffee shop.,"chill, gentle, acoustic guitar",,chill,gentle,acoustic guitar
"The song track is an instrumental. The tempo is medium, with a guitarist demonstrating a guitar effects reverb pedal by playing related instrumental phrases. The song is trippy and exciting. The audio quality is poor as it’s an amateur home recording .","medium tempo, groovy rhythm, exciting, emotional, passionate, guitar solo","medium tempo, groovy rhythm",,"exciting, emotional, passionate",guitar solo
"This is an upbeat, soulful and funky song. It's got a catchy and fast paced rhythm which makes it good to dance to. The singer has a raspy and energetic voice.","groovy bassline, upbeat, dance, soulful, blues, funky","groovy bassline, upbeat","dance, soulful, blues",funky,
"This music is an electronic instrumental. The tempo is fast with synthesiser articulation, electronically arranged music and digital drumming . The music is a vigorous, vivacious, energetic, hypnotic, psychedelic, new age, trance like and trippy. This is used in EDM/ Techno Pop.","fast tempo, trance, trap, electronic music, ambient, dance music, psychedelic, digital drums",fast tempo,"trance, trap, electronic music, ambient, dance music",psychedelic,digital drums
"The  recording features a live performance of a folk song that contains an accordion melody playing over acoustic rhythm guitar, groovy bass, punchy kick and snare hits, shimmering cymbals, saxophone and trumpet melody. It sounds passionate and easygoing, even though the recording is noisy and the stereo image is unbalanced, due to the fact that the sound is leaning towards the left channel.","folk, passionate, punchy snare, punchy kick, groovy bass, shimmering cymbals",,folk,passionate,"punchy snare, punchy kick, groovy bass, shimmering cymbals"
"This music is an electric guitar solo. The tempo is medium fast with an animated electric guitar riff without any accompaniment. The music is loud, powerful, rhythmic and youthful with a bit of static or white noise .","medium fast tempo, metal, rock, hard rock, heavy metal",medium fast tempo,"metal, rock","hard rock, heavy metal",
"This is a dance song which would fit in the afrobeats genre. There's a rhythmic vibrant synth with a fuzzy tone playing the main instrumental melody. There's also a groovy bassline. The percussion includes intermittent hits on a bongo drum, clapping hands, and a kick drum. This would be a good afrobeats club song.","groovy bassline, afrobeats, upbeat, dance song, fun","groovy bassline, afrobeats, upbeat",dance song,fun,
"The Reggae song features harmonizing male vocals singing over wooden percussion, punchy snare and kick hits, claps, groovy bass, offbeat piano chords, followed by flat male vocals. It sounds energetic, happy, fun, groovy and funky.","groovy, reggae, happy, funky, energetic, fun, claps, flat male vocal, groovy bass, punchy snare, punchy kick",groovy,reggae,"happy, funky, energetic, fun","claps, flat male vocal, groovy bass, punchy snare, punchy kick"
"The song is instrumental. The song is medium tempo with an electric guitar lead, groovy bass line, steady drumming rhythm, cymbal crashes and keyboard harmony. The song is exciting and energetic. The song is a rock tune with poor audio quality.","medium tempo, exciting, emotional, energetic, steady drumming rhythm",medium tempo,,"exciting, emotional, energetic",steady drumming rhythm
"This music is instrumental. The tempo is medium with an intense didgeridoo harmony, violin melody and keyboard accompaniment. The music is eerie,suspenseful; grim, sinister, scary and spooky. It is the sound track of a movie.","medium tempo, movie soundtrack, scary, intense, suspenseful, dark",medium tempo,movie soundtrack,"scary, intense, suspenseful, dark",
"The  recording features house music generated from a digital drum machine. It consists of boomy synth bass played over shimmering hi hats, snappy snare and punchy kick. It sounds groovy and a bit dull.","groovy, house, punchy kick",groovy,house,,punchy kick
"This music is an Electric Guitar instrumental. The tempo is fast with a dissonant background score . There is the sound of people talking in the background. The music is superimposed on a track which doesn’t seem to be in sync. The lead however is powerful, loud, intense and emphatic. This is a Rock Instrumental.","medium tempo, metal, rock, hard rock, intense, electric guitar",medium tempo,"metal, rock","hard rock, intense",electric guitar
"The R&B song features a melancholic female vocal singing over mellow piano melody, electric guitar chords, synth lead melody, groovy bass, organ keys chords, shimmering hi hats, punchy snare and soft kick hits. It sounds emotional, passionate and heartfelt.","r&b, emotional, passionate, punchy snare, groovy bass",,r&b,"emotional, passionate","punchy snare, groovy bass"
"The Rock song features a passionate male vocal, layered with harmonizing background male vocals, singing over electric rhythm guitar chords spread widely in the stereo image, thin snare, energetic crash, groovy bass, shimmering hi hats and punchy kick hits. The drums are very reverberant, which is probably the reason why they sound softer. It sounds addictive, thanks to those harmonizing vocals, and energetic overall.","rock, energetic, groovy bass, passionate male vocal",,rock,energetic,"groovy bass, passionate male vocal"
"This music is a grim instrumental. The tempo is slow with a   Violin symphony. The deep bass of the cello to the accompaniment of a steady, droning violin melody and the sound of a ringing bell give it a very intense and serious vibe. The music is enthralling, powerful,impactful, intense, sinister, scary and anticipatory. This is an orchestral harmony.","slow tempo, intense, suspenseful, orchestra, cello",slow tempo,,"intense, suspenseful","orchestra, cello"
"The  recording features a rock song that consists of an electric guitar melody, smooth bass, shimmering shakers, snappy rimshots and soft male vocals singing over it. The recording is really noisy and in mono. It sounds cool, groovy and easygoing.","groovy, rock, shimmering shakers",groovy,rock,,shimmering shakers
This is a chiptune piece. The only instrument being used in this track is a granular synth playing the melody at a medium-to-high pitch. It is an analog sounding piece. There is a nostalgic atmosphere to it. This piece could be used in the soundtracks of cartoons and arcade video games.,"electronic, mellow, nostalgic, no singer",,electronic,"mellow, nostalgic",no singer
The acoustic drums are playing a groove with crash hits and a bass that sounds distorted while a female voice is singing. Then a male singer with an effect on his voice is almost screaming while an e-guitar is playing a melody. This song may be playing in a rock&roll bar.,"upbeat, rock, acoustic drums, e-bass, e-guitar, male voice singing",upbeat,rock,,"acoustic drums, e-bass, e-guitar, male voice singing"
"This song contains a male voice singing in a higher pitch, a digital drum string playing a simple repeating melody. This song may be playing at home having a romantic time with your partner dancing.","medium tempo, r&b, sensual",medium tempo,r&b,sensual,
"This is an instrumental rock music piece recording in the style of blues. There is an electric guitar playing a solo using the shredding technique. The backing track consists of a piano, a bass guitar and acoustic drums. There is a groovy feel to it. Parts of this recording could be sampled for use in beat-making.","groovy, blues, rock music, electric guitar, guitar solo, acoustic drums, bass guitar, piano, no singer",groovy,"blues, rock music",,"electric guitar, guitar solo, acoustic drums, bass guitar, piano, no singer"
"A male vocalist sings this powerful pop. The tempo is medium fast with an emphatic and  groovy bass line, lively trumpet harmony, piano accompaniment, electric guitar rhythm, tambourine beats and infectious drums. The song is lively,spirited, engaging, vivacious,passionate, compelling and ambient with powerful vocals . This Song is an R&B/Funk.","medium fast tempo, soul, ambient, r&b, funk, energetic, passionate, male vocalist, piano accompaniment",medium fast tempo,"soul, ambient, r&b","funk, energetic, passionate","male vocalist, piano accompaniment"
"This is a latin pop music piece with a salsa beat. There is a male vocalist singing melodically in the lead. The melody is being played by an orchestra composed of the trumpet, the piano and the bass guitar. The rhythmic background is provided by a mild acoustic drum beat with heavy use of latin percussive elements. The piece has a sensual atmosphere. This music could go well in a Latin American soap opera soundtrack where there is a hopeless situation for one of the characters.","slow tempo, sensual, piano, acoustic drums, bass guitar, male vocal",slow tempo,,sensual,"piano, acoustic drums, bass guitar, male vocal"
This is an acoustic cover of a rock music piece. There is an acoustic guitar playing a gentle melody. The piece has a slow tempo. The atmosphere is sentimental. This piece can be included in the soundtrack of a romantic movie.,"slow tempo, rock music, mellow, sentimental, acoustic guitar",slow tempo,rock music,"mellow, sentimental",acoustic guitar
"A young female vocalist sings this upbeat country song. The tempo is fast with keyboard harmony,enthusiastic drumming , rhythmic accompaniment of acoustic guitar, mandolin, fiddle, resonator, auto harp and dobro and tambourine beats. The song is fresh, youthful, energetic, vivacious, catchy, upbeat, simple and peppy. This song is Country Pop.","fast tempo, folk music, country music, happy, sentimental, keyboard harmony, female singer",fast tempo,"folk music, country music","happy, sentimental","keyboard harmony, female singer"
"The song is an instrumental. The tempo is medium with a booming bass line, grooving drum rhythm, sweeping keyboard harmony, sonic sound effects, and pin pong ball sound effects. The song has trance vibes and is very groovy. The song has poor audio quality.","medium tempo, exciting, energetic, keyboard harmony",medium tempo,,"exciting, energetic",keyboard harmony
"A male singer sings this animated melody . The song is medium tempo with a groovy bass , keyboard accompaniment and steady drumming rhythm. The song is cheerful and animated and designed as educational material for little children.","medium tempo, cheerful, positive, groovy bass line, piano accompaniment, steady drumming rhythm, male singer",medium tempo,,"cheerful, positive","groovy bass line, piano accompaniment, steady drumming rhythm, male singer"
This song contains digital drums playing a groove together with an e-bass. Different fast paced synth sounds are playing a rhythmic melody along to the drums. Violas are playing a countermelody to the male voices singing a melody creating a harmony. This song may be playing in a movie scene where someone is driving with a partner on a motorbike.,"fast tempo, pop, e-bass, digital drums",fast tempo,pop,,"e-bass, digital drums"
This audio contains a string section playing a romantic ballad. Violin and viola are playing the lead melody while celli are playing a rhythmic melody in the background. This song may be playing live for a wedding.,"medium tempo, orchestral, ballad, romantic, violin",medium tempo,"orchestral, ballad",romantic,violin
The song is an instrumental. The song is medium tempo with a violin playing a solo with a piano accompaniment. The song is emotional and positive. The song is a classic western hit and has poor audio quality in general.,"dance groove, medium tempo, western classical music, cheerful, emotional, piano accompaniment","dance groove, medium tempo",western classical music,"cheerful, emotional",piano accompaniment
The recording starts with a synth pad sound in the higher register and also with a tunes airy sounds slowly pitching down. Then a separate techno song starts playing with a monotone digital drum groove. The kick is overdriven and has some punch to it. The fast hihat sounds are panned to the left and right side of the speakers. This song may be playing in a night club.,"uptempo, techno, digital drums",uptempo,techno,,digital drums
"This music is an electronic instrumental. The tempo is fast with punchy drumming rhythm, keyboard harmony, vigorous guitar rhythm and electronically arranged sounds like a dissonant booming drum, water bubbling, hissing and  whistle like instrument playing harmony. The song is youthful, energetic, enthusiastic, vigorous, vivacious and youthful with a dance groove. This music is EDM.","fast tempo, groovy, electronic music, energetic, keyboard harmony, steady drumming, acoustic guitar","fast tempo, groovy",electronic music,energetic,"keyboard harmony, steady drumming, acoustic guitar"
"This music is instrumental. The tempo is medium with a beautiful Harpsichord rendition. The music is a famous Western Classical composition by an Italian composer. The  music is engaging, enthralling, rich, deep, passionate baroque music.","medium tempo, passionate, orchestra",medium tempo,,passionate,orchestra
A male voice is rapping in a higher pitch while having backing voices creating a harmony. There is some delay in his voice. A synth melody/arpeggio is playing in the middle range getting louder while a warm digital kick sound is holding the rhythm. A cymbal sound is coming in to make it clear that the song will break into the next part. This song may be playing in a music video.,"medium tempo, rap, digital drums",medium tempo,rap,,digital drums
"The  recording features a pop song that consists of a passionate male vocal, alongside harmonizing vocals, singing over wide claps, layered with shimmering tambourine, groovy bass and straight piano melody. It sounds emotional and passionate.","pop, emotional, passionate, groovy bass, passionate male vocal",,pop,"emotional, passionate","groovy bass, passionate male vocal"
"The  recording features a DJ scratching the vinyl of a hip hop song that consists of punchy kick and snare, repetitive wooden percussive elements, shimmering hi hats and open hats and soft crash cymbals. It sounds manic, energetic and kind of muffled, since it was probably recorded with a poor quality microphone.","hip hop, energetic, punchy snare, punchy kick",,hip hop,energetic,"punchy snare, punchy kick"
"The  recording features a compilation of rock songs in-between which there is a flat male vocal talking. At the very beginning there is a short snippet of a groovy piano melody and fruity male vocal singing over it. After that, there is an even shorter snippet of a song that consists of acoustic rhythm guitar and a male vocalist singing over it. And at the end of the loop, there is a fade in into a flat male vocal singing with background vocals over punchy kick, punchy snare, shimmering cymbals, distorted bass guitar and electric guitar melody. Overall it sounds weird and chaotic, due to the arrangement of the sounds, but it is also energetic.","rock, chaotic, energetic, weird, punchy snare, punchy kick, shimmering cymbals",,rock,"chaotic, energetic, weird","punchy snare, punchy kick, shimmering cymbals"
"Classical music features a full orchestra playing beautiful sustained strings melody, arpeggiated brass melodies, shimmering bells, pumping drums and energetic cymbals. It sounds like a background movie soundtrack - mystical, epic, uplifting and suspenseful.","classical, uplifting, suspenseful, epic, orchestra",,classical,"uplifting, suspenseful, epic",orchestra
"A male rapper sings this emotional melody. The song is medium tempo with a steady techno drumming rhythm, strong bass line, various percussion hits, piano playing accompaniment and synth horns playing countermelody. The song is emotional and storytelling in nature. The song is a modern hip hop song.","medium tempo, groovy, slick drumming rhythm, poignant, emotional, passionate, piano accompaniment, male singer","medium tempo, groovy, slick drumming rhythm",,"poignant, emotional, passionate","piano accompaniment, male singer"
This jazz song features a guitar solo. This is accompanied by percussion playing a simple beat. An acoustic guitar strums chords on each count of the bar. The bass plays the root notes of the chords. There are no voices in this song. The song has a happy mood. This song can be played in a coffee shop.,"moderate tempo, happy mood, percussion, no voices, guitar solo, bass guitar, acoustic guitar",moderate tempo,,happy mood,"percussion, no voices, guitar solo, bass guitar, acoustic guitar"
"The  recording features a live performance of a rock song that features wide electric guitar chords, distorted bass, reverberant toms, punchy kick hits and energetic crash cymbals. There are a few electric guitar slides. The recording is very noisy and it sounds energetic.","rock, energetic, punchy kick",,rock,energetic,punchy kick
"The  recording features a didgeridoo melody played on top of shimmering shakers, plucked strings melody and low percussive hits. It sounds groovy, passionate and on an average ear, weird.","groovy, weird, passionate, shimmering shakers",groovy,,"weird, passionate",shimmering shakers
"The  recording features a ballad song sung by passionate female vocalists over groovy, mellow piano chords and shimmering shakers and tambourine. It sounds emotional and heartfelt - like something you would sing to your partner, out of love.","ballad, emotional, passionate female vocal, tambourine, shimmering shakers",,ballad,emotional,"passionate female vocal, tambourine, shimmering shakers"
"This song is a Retro Hindi movie song. The tempo is fast with rhythmic guitar, vigorous guitar, keyboard harmony, congas and bongos. The music is minimalistic and simple with speech like singing. The song is playful, cheerful, upbeat, youthful and energetic.","fast tempo, playful, emotional, passionate, acoustic guitar, keyboard accompaniment, electric guitar",fast tempo,,"playful, emotional, passionate","acoustic guitar, keyboard accompaniment, electric guitar"
This pop rock song features a female voice singing the main melody. The song starts off with the sound of folding paper. Then the voice starts singing. This is accompanied by rock drums playing the kick drum. The snare is struck at every alternate count. The reverb effect is added to the percussion. There are no other instruments in this song. This song has a happy mood. This song can be played in an intro scene of a coming-of-age movie.,"moderate tempo, pop rock, happy mood, female voice",moderate tempo,pop rock,happy mood,female voice
"The  recording features a rock song that consists of harmonizing male vocals singing over groovy piano melody, groovy bass guitar, electric guitar melody, punchy snare, soft kick hits and shimmering hi-hats. There is a short snare roll that serves as a transition into a new section. It sounds groovy and addictive.","groovy, rock, punchy snare, groovy bass",groovy,rock,,"punchy snare, groovy bass"
"The  recording features an electro song played on a small device that reproduces thin, mono sounds, especially since it was recorded with a phone. The song consists of a repetitive synth melody, flat male vocal, ""4 on the floor"" kick pattern, claps and shimmering shakers. There are some papery sound effects too. Overall it is noisy and it sounds fun and happy.","4 on the floor kick pattern, happy, fun, claps, flat male vocal",4 on the floor kick pattern,,"happy, fun","claps, flat male vocal"
This is a classical music piece that is being performed live by a philharmonic orchestra. There is a wide array of instruments in the brass and the strings sections playing an epic tune. There is a grandiose atmosphere to this piece. It could be used in the soundtrack of an adventure movie where the protagonist begins his odyssey and explores wonderful scenes.,"classical music, movie music, epic, strings",,"classical music, movie music",epic,strings
"The  recording features an indie song that consists of a mellow piano melody, punchy kick and snare hits, wide toms and shimmering hi-hats. As the kick is leaning to the left and the snare to the right - it makes the stereo image unbalanced. Overall it sounds groovy, suspenseful and reverberant.","groovy, indie, suspenseful, punchy snare, punchy kick",groovy,indie,suspenseful,"punchy snare, punchy kick"
This song contains digital drums playing along with a funky synth bassline. Other synth sounds are playing pads and a lead melody. This song sounds like it was made for dancing. This song may be playing in a club.,"slower tempo, funky, digital drums",slower tempo,,funky,digital drums
This is an acapella performance with a beautiful male pop vocal that has a combination of airy and raspy qualities. The song would fit in the pop genre. The clip features non-verbal ad libs such as grunts and other vocal exclamations.,"groovy, pop, energetic",groovy,pop,energetic,
This folk song features a reed instrument playing the main melody. A similar melody is played on a percussion instrument by a skilled percussionist. Another percussion instrument plays a tabla-sounding instrument. Cymbals also play a melody keeping time with the melody being played. The end of the song features an ascending run on the reed and the harmonized percussion.,"moderate tempo, folk song, no voices",moderate tempo,folk song,,no voices
"A female vocalist sings this lilting melody. The tempo is slow with the vocalist yodelling to the accompaniment of a violin symphony and  brass band . The cello and plucking of violin strings adds a dense bass layer and the subtle flutes and trumpets  harmony compliment the vocals. The effect is ethereal, celestial, enthralling, enigmatic, melodic and beautiful.","slow tempo, ethereal, trumpets",slow tempo,,ethereal,trumpets
"This is a Finnish pop piece. There is a male vocalist singing melodically in the Finnish language. In the background, a clean guitar and a groovy bass guitar can be heard playing the theme with the accompaniment of a keyboard. An 80s disco type beat is being played by the acoustic drums in the rhythmic background. There is a danceable aura to it. This piece could be used in the soundtrack of teenage dramas taking place in Finland. It could also be used in retro-themed disco party playlists.","medium tempo, danceable, electric guitar, acoustic drums, bass guitar, male vocal, keyboard",medium tempo,danceable,,"electric guitar, acoustic drums, bass guitar, male vocal, keyboard"
This music is an electronic instrumental. The tempo is medium with an intense electronic boom and sound of something collapsing or tumbling. The clip starts with the angry voice of a child talking in a foreign language.,"medium tempo, electronic music, intense, suspenseful",medium tempo,electronic music,"intense, suspenseful",
The song is an instrumental. The tempo is slow with  a synth trumpet playing a lilting melody with supporting keyboard synth accompaniment and no percussion. The song is emotional and powerful. The song is a movie soundtrack.,"slow tempo, movie soundtrack, emotional, keyboard accompaniment",slow tempo,movie soundtrack,emotional,keyboard accompaniment
"A female vocalist sings this spirited pop song. The tempo is fast with vigorous drumming, animated electric guitar harmony, keyboard accompaniment and groovy bass lines along with backup vocals. The first bit of the song is sung in foreign language. The song is energetic, youthful, passionate, vibrant and vivacious with a dance groove. This song is Teen Pop/Pop Rock.","fast tempo, pop rock, dance music, keyboard accompaniment, female singer",fast tempo,"pop rock, dance music",,"keyboard accompaniment, female singer"
"This music is instrumental. The tempo is slow with the resounding vibrations of the cello , flute or recorder melody with a female voice talking about Spinal treatment . The music is soft, soothing, meditative,hypnotic, calming, droning, recurring and insistent. This clip is a documentary or tutorial on spinal treatment superimposed on the instrumental.","slow tempo, meditative, hypnotic, calming, soothing, psychedelic, female voice, flute, cello",slow tempo,,"meditative, hypnotic, calming, soothing, psychedelic","female voice, flute, cello"
This song contains a piano playing a minor chord progression. In the background you can hear a synth lead pad playing kind of an easy arpeggio melody. Panned to the right side of the speakers you can hear strings playing a melody in the midrange. A male voice is singing in the midrange breaking his voice into headvoice. This song may be playing on loud speakers when alone at home.,"medium to uptempo, pop, piano, male voice singing, digital drums",medium to uptempo,pop,,"piano, male voice singing, digital drums"
"This music is a lively instrumental. The tempo is fast with an animated trumpet harmony, infectious drumming, groovy bass lines and synthesiser arrangement. The Brass lead, harmony and flourish is the main layer of this instrumental . The music is youthful, buoyant, fresh, cheerful, happy and energetic. This instrumental is an Urban Blues.","fast tempo, jazz, ambient, r&b, blues, happy, playful, cheerful, groovy bass line",fast tempo,"jazz, ambient, r&b, blues","happy, playful, cheerful",groovy bass line
A male ukulele player plays this emotional solo. The song is medium tempo with no other instrumentation than an ukulele playing. The song is emotional and poignant. The song is an instrumental tune.,"medium tempo, western classical music, melancholic, romantic, poignant, emotional",medium tempo,western classical music,"melancholic, romantic, poignant, emotional",
This is a soul/R&B music piece. There is a trio of two male vocalists and a female vocalist singing melodically. The keyboard is holding the chords in the background while the electric guitar and the bass guitar are playing a groovy tune. The rhythmic background contains an electronic drum beat. The atmosphere is urban. The piece could be played during a retro-themed party at a nightclub.,"groovy, soul, r&b, funky, electric guitar, female vocal, bass guitar, electronic drums, keyboard",groovy,"soul, r&b",funky,"electric guitar, female vocal, bass guitar, electronic drums, keyboard"
"A male voice speaks in a menacing voice over a pop song in the background. The song is fast tempo with synthesiser articulation , digital arrangements and electronic sounds with subtle male vocals. The music is upbeat, energetic, enthusiastic, youthful, chilling, vibrating, exciting and pulsating. This song is a hit by Dance Pop.","fast tempo, electronic music, dance pop, rock, funk, male vocalist",fast tempo,"electronic music, dance pop, rock",funk,male vocalist
"The  recording features a hip hop song that consists of a mellow arpeggiated piano melody played over sustained strings melody, chime bell and filtered male vocal in the first half of the loop. In the second half the beat drops and it consists of a punchy kick and snare hits, shimmering hi hats and passionate female vocals singing over. It sounds passionate, groovy and emotional.","groovy, hip hop, emotional, passionate, punchy snare, passionate female vocal, punchy kick",groovy,hip hop,"emotional, passionate","punchy snare, passionate female vocal, punchy kick"
"A male singer raises this passionate melody. The song is medium tempo with an acoustic guitar accompaniment, groovy bass line and a subtle drumming rhythm. The song is passionate and relaxing. The song is played live and has poor audio quality.","medium tempo, folk music, emotional, energetic, groovy bass line, male singer",medium tempo,folk music,"emotional, energetic","groovy bass line, male singer"
"This music is instrumental. The tempo is fast with a loud, lively keyboard , hard hitting drums and electric guitar melody. The audio is muffled so it is hard to hear the other instruments. This performance is live with ambient sounds of audience cheering, clapping and singing along. This music is a Christmas Carol instrumental.","medium fast tempo, ambient sounds, keyboard harmony",medium fast tempo,ambient sounds,,keyboard harmony
"The  recording features a passionate male vocal, alongside passionate female vocal in the left channel of the stereo image, singing over shimmering hi hats, which are also in the left channel, widely spread funky electric guitar chords, synth keys melody in the right channel, groovy bass, wooden percussions and mellow rimshots. It sounds happy, joyful, easygoing and chill.","chill, reggae, happy, joyful, groovy bass, passionate male vocal",,"chill, reggae","happy, joyful","groovy bass, passionate male vocal"
"A male singer sings this hip hop dance song. The tempo is medium tempo with a groovy bass line, keyboard harmony and  reggae inspired drumming rhythm. The song is story telling and romantic in nature.","dance rhythm, medium tempo, groovy rhythm, romantic, exciting, emotional, people dancing, groovy bass line, male singer","dance rhythm, medium tempo, groovy rhythm",,"romantic, exciting, emotional, people dancing","groovy bass line, male singer"
"This song is a percussion instrumental. The tempo is fast with intense and rapid drum rhythm along with sound rhythmic clashing of cymbals with sound of clapping in the background and a man grunting. The music is animated,vigorous ,energetic, and enthusiastic.","fast tempo, energetic, clapping",fast tempo,,energetic,clapping
"The  recording features a traditional song that consists of passionate male vocals singing over wooden percussion, claps, repetitive plucked strings melody and accordion melody. The percussion and plucked strings are in the left channel, while the other elements are in the right channel of the stereo image. It sounds passionate and soulful.","soulful, passionate, claps",,soulful,passionate,claps
This song contains mallet instruments playing a fast melody in the mid and high register along with low notes as bassline. The marimba is full of reverb. Then a bass drum comes in playing on every beat. This song may be playing in an advertisement.,"uptempo, pop, acoustic drums",uptempo,pop,,acoustic drums
"An e-bass is playing a funky bassline with a drumbeat that sounds like the high frequencies have been filtered out. You can hear a lot of background noises that do not belong to the recording. Such as a dog barking, glass shattering, a male voice shouting and a female voice singing. All these sounds are using a reverb. This song may be playing as part of a movie scene.","medium to uptempo, funky, female voice, e-bass, drums",medium to uptempo,,funky,"female voice, e-bass, drums"
"The Afrobeats song features a fruity male vocal rapping over stuttering and echoing siren sounds effects, echoing laser effects, punchy kick and snare hits, shimmering hi hats, smooth bass and short strings hits. It sounds groovy, energetic and chaotic due to the many siren sound effects.","afrobeats, chaotic, energetic, punchy snare, punchy kick",afrobeats,,"chaotic, energetic","punchy snare, punchy kick"
"The  recording features a live performance of a metal song that features a flat male vocal talking, repetitive cowbell percussion and manic drums. The recording is loud, messy, distorted, muffled and it sounds aggressive and uptempo.","uptempo, metal, energetic, aggressive, flat male vocal",uptempo,metal,"energetic, aggressive",flat male vocal
This audio contains a violent and tense cinematic composition. Evolving synth pads are played in a higher key with an aggressive overdrive bass sound with reverb. Then you can hear a machine gun shooting. This song may be playing for an action video-game.,"slow tempo, cinematic, bass",slow tempo,cinematic,,bass
"This music is instrumental. The tempo is slow with an electric guitar harmony. It is mellow, sad, sentimental,sombre, poignant and emotional. This music is a movie theme melody.","slow tempo, movie soundtrack, sad, emotional, poignant",slow tempo,movie soundtrack,"sad, emotional, poignant",
"A male singer sings this passionate melody with backup singers in vocal harmony. The song is medium tempo with a slick drumming rhythm, keyboard accompaniment, beep tones, strong bass line and slick percussion hits. The song is groovy and story telling in nature. The song has poor audio quality.","medium tempo, slick drumming rhythm, emotional, energetic, piano accompaniment, male singer","medium tempo, slick drumming rhythm",,"emotional, energetic","piano accompaniment, male singer"
"This is a Bali folk music piece. The instruments that are used are mostly percussive in nature traditional to the music of Bali such as gamelan, kendang and gong. There is a hypnotic atmosphere in this piece. It could be used in dream/hypnosis sequences in the soundtracks of movies and TV shows.","folk music, hypnotic, no singer",,folk music,hypnotic,no singer
"A female singer sings this traditional melody. The song is medium tempo with a clicking percussion rhythm, guitar strumming accompaniment and tap dancing tones. The song is energetic and passionate. The song has very poor audio quality.","dance rhythm, dance music, energetic, passionate",dance rhythm,dance music,"energetic, passionate",
This is a hip-hop/dancehall music piece. There is a repeating female vocal sample in the lead. The piano is playing the chords of the song. There is a groovy bass guitar in the background. The rhythm is provided by an acoustic drum beat with a lot of rhythmic sound effects applied to give it more of a swing feel. The atmosphere of the piece is chill and urban. This piece could be the opening theme of a sit-com taking place in the big city.,"groovy, chill, piano, acoustic drums, bass guitar",groovy,chill,,"piano, acoustic drums, bass guitar"
"Single sounds, noises and melodies being played with a lot of reverb and delay. Long waving notes, deep drum hits; a processed choir melody and a piano playing a chord with effects on it. The whole composition sounds very atmospherically dark and scary. This song may be playing in a videogame.","slow tempo, cinematic, piano, bass",slow tempo,cinematic,,"piano, bass"
"The song is an instrumental. The tempo is medium fast tempo with deep bass hits, synth voice harmony, keyboard harmony, and strong drumming rhythm. The song is deep trance and very groovy. The song has poor audio quality.","medium fast tempo, electronic dance music, energetic, keyboard harmony",medium fast tempo,electronic dance music,energetic,keyboard harmony
"A male singer sings this soaring melody. The song is medium tempo with a guitar accompaniment, strong bass line and a violin accompaniment. The song quality is poor and badly deteriorated. The song is a romantic love song from a Tamil movie.","medium tempo, movie soundtrack, romantic, emotional, passionate, male singer",medium tempo,movie soundtrack,"romantic, emotional, passionate",male singer
"The  recording features a pop song that consists of a passionate, echoing female vocal singing over punchy kick, groovy bass, repetitive synth lead melody and some claps. It sounds energetic, passionate and addictive.","pop, energetic, passionate, groovy bass, punchy kick, claps",,pop,"energetic, passionate","groovy bass, punchy kick, claps"
"The  recording features a short snippet of flat male vocals, followed by steel guitar melodies. It sounds passionate, even though the recording is very noisy.","folk, passionate, flat male vocal",,folk,passionate,flat male vocal
The song is an instrumental. The tempo is slow with an electric guitar playing lead and a strong bass line in a rhythmic manner. The song is strong and mysterious like a secret agent movie theme. The song is recorded at home and has an average sound quality. The song is a music demo.,"slow tempo, positive, mysterious, electric guitar",slow tempo,,"positive, mysterious",electric guitar
This is a classical music piece performed by an orchestra. There is a wide ranging brass section that has the french horn as the lead playing the melody. In the percussive background there are the tubular bells which give the piece a festive feel. The atmosphere is vibrant. This piece would fit perfectly in the soundtrack of a Christmas movie either as the opening theme or during the scenes where there is a preparation going on.,"classical, joyful, orchestra",,classical,joyful,orchestra
"The  recording features a folk song that consists of an echoing male chant over punchy kick and snare hits, wooden percussion, addictive strings and brass melodies and simple bass. It sounds traditional, addictive, passionate and energetic. The recording is noisy and in mono.","folk, energetic, passionate, punchy snare, punchy kick",,folk,"energetic, passionate","punchy snare, punchy kick"
"A male vocalist sings this smooth Soul song. The tempo is medium with a groovy bass line, trombone harmony, electric guitar rhythm, slick drumming, vocal backup, congas and tambourine  beats with smooth vocal backup. The song is soft, rich, elegant, ambient and smooth. This music is a Funk pop/Soul.","medium tempo, soul, ambient, r&b, movie soundtrack, keyboard harmony, groovy bass line, male singer",medium tempo,"soul, ambient, r&b, movie soundtrack",,"keyboard harmony, groovy bass line, male singer"
