instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"electronic drums, drums, digital drums",epic,classical music,"rhythmic speech, groovy bass lines, groovy drumming rhythm, medium to uptempo, slow tempo","electronic drums, drums, digital drums, epic, classical music, rhythmic speech, groovy bass lines, groovy drumming rhythm, medium to uptempo, slow tempo",sample_0769
"male vocalist, trumpets, flat male vocal, orchestra","playful, aggressive, weird",pop rock,strong drumming rhythm,"male vocalist, trumpets, flat male vocal, orchestra, playful, aggressive, weird, pop rock, strong drumming rhythm",sample_0770
flat male vocal,dreamy,pop rock,moderate tempo,"flat male vocal, dreamy, pop rock, moderate tempo",sample_0771
"acoustic drums, male singer, trumpets","passionate, calming, mellow, harsh",alternative rock,fast tempo,"acoustic drums, male singer, trumpets, passionate, calming, mellow, harsh, alternative rock, fast tempo",sample_0772
"acoustic drums, piano, female vocal","romantic, calm",pop,"groovy, slower to medium tempo","acoustic drums, piano, female vocal, romantic, calm, pop, groovy, slower to medium tempo",sample_0773
passionate male vocal,"cheerful, poignant",techno,"upbeat, groovy music, fast tempo","passionate male vocal, cheerful, poignant, techno, upbeat, groovy music, fast tempo",sample_0774
keyboard harmony,soft rock,ambient,"uptempo, groovy synth bass","keyboard harmony, soft rock, ambient, uptempo, groovy synth bass",sample_0775
"male vocal, guitar, percussion, shimmering shakers, female vocal, male singer","suspenseful, calm","orchestral, soulful",upbeat,"male vocal, guitar, percussion, shimmering shakers, female vocal, male singer, suspenseful, calm, orchestral, soulful, upbeat",sample_0776
electronic drums,"heavy metal, inspiring, soothing","classical, rock music, meditation, gospel","medium tempo, groovy, slow tempo, rhythmic","electronic drums, heavy metal, inspiring, soothing, classical, rock music, meditation, gospel, medium tempo, groovy, slow tempo, rhythmic",sample_0777
"female vocal, cello","passionate, people dancing, energetic","hip hop, alternative rock, orchestral, pop song, techno","groovy synth bass, slow rock, slow tempo","female vocal, cello, passionate, people dancing, energetic, hip hop, alternative rock, orchestral, pop song, techno, groovy synth bass, slow rock, slow tempo",sample_0778
"e-guitar, violin",soft,dance pop,slow tempo,"e-guitar, violin, soft, dance pop, slow tempo",sample_0779
"strings, clapping, no voice, piano","calm, melancholic, fun, harsh","reggae, dance song, classical music","medium tempo, dance groove","strings, clapping, no voice, piano, calm, melancholic, fun, harsh, reggae, dance song, classical music, medium tempo, dance groove",sample_0780
"bass guitar, male vocal, piano accompaniment","energetic, positive",latin dance music,rhythmic patter,"bass guitar, male vocal, piano accompaniment, energetic, positive, latin dance music, rhythmic patter",sample_0781
"passionate male vocal, female voice","meditative, melancholic, emotional",country,"steady rhythm, groovy rhythm, polyrhythms, moderate tempo","passionate male vocal, female voice, meditative, melancholic, emotional, country, steady rhythm, groovy rhythm, polyrhythms, moderate tempo",sample_0782
piano,"romantic, inspiring, sentimental, mysterious","dance pop, western classical music, movie soundtrack",syncopated,"piano, romantic, inspiring, sentimental, mysterious, dance pop, western classical music, movie soundtrack, syncopated",sample_0783
shimmering shakers,romantic,"soulful, rapping",medium tempo,"shimmering shakers, romantic, soulful, rapping, medium tempo",sample_0784
"piano, digital drums",fun,"pop, classical","slow tempo, syncopated, dance groove, upbeat, medium fast tempo","piano, digital drums, fun, pop, classical, slow tempo, syncopated, dance groove, upbeat, medium fast tempo",sample_0785
"no voices, bass, male vocalist, female voice, keyboard, trumpets, no voice","soft, nostalgic, cheerful, energetic, sentimental, melancholic, emotional","dance song, movie soundtrack, techno","slow tempo, groovy, polyrhythms, rhythmic patter, rhythmic beat","no voices, bass, male vocalist, female voice, keyboard, trumpets, no voice, soft, nostalgic, cheerful, energetic, sentimental, melancholic, emotional, dance song, movie soundtrack, techno, slow tempo, groovy, polyrhythms, rhythmic patter, rhythmic beat",sample_0786
"guitar, keyboard accompaniment, piano accompaniment, drums, no voices, digital drums, orchestra, female singer, acoustic drums, percussion, piano",romantic,orchestral,"medium tempo, fast tempo","guitar, keyboard accompaniment, piano accompaniment, drums, no voices, digital drums, orchestra, female singer, acoustic drums, percussion, piano, romantic, orchestral, medium tempo, fast tempo",sample_0787
punchy kick,"exciting, aggressive",ambient,rhythmic speech,"punchy kick, exciting, aggressive, ambient, rhythmic speech",sample_0788
female voice,"mellow, sad, nostalgic","trap, jazz, folk",medium to uptempo,"female voice, mellow, sad, nostalgic, trap, jazz, folk, medium to uptempo",sample_0789
"no singer, acoustic guitar, male singer, punchy kick, female voice, guitar solo, guitar","soothing, hard rock, scary, energetic, happy mood, melancholic","dance, cinematic",slow tempo,"no singer, acoustic guitar, male singer, punchy kick, female voice, guitar solo, guitar, soothing, hard rock, scary, energetic, happy mood, melancholic, dance, cinematic, slow tempo",sample_0790
"clapping, keyboard, strings, digital drums",soothing,soulful,groovy bas slime,"clapping, keyboard, strings, digital drums, soothing, soulful, groovy bas slime",sample_0791
"percussion, keyboard, flat male vocal","epic, positive, meditative","rock music, r&b, folk",groovy rhythm,"percussion, keyboard, flat male vocal, epic, positive, meditative, rock music, r&b, folk, groovy rhythm",sample_0792
acoustic drums,"emotional, mellow, energetic, sad, scary, nostalgic, exciting, melancholic, psychedelic","dance song, alternative rock, latin dance music, chill, gospel, dance music",rhythmic,"acoustic drums, emotional, mellow, energetic, sad, scary, nostalgic, exciting, melancholic, psychedelic, dance song, alternative rock, latin dance music, chill, gospel, dance music, rhythmic",sample_0793
"electric guitar, acoustic drums, acoustic guitar, male vocal, trumpets",fun,dance music,medium fast tempo,"electric guitar, acoustic drums, acoustic guitar, male vocal, trumpets, fun, dance music, medium fast tempo",sample_0794
"passionate male vocal, steady drumming rhythm","funky, harsh",meditation,"rhythmic, medium fast tempo, slow to medium tempo","passionate male vocal, steady drumming rhythm, funky, harsh, meditation, rhythmic, medium fast tempo, slow to medium tempo",sample_0795
"flat male vocal, clapping","romantic, joyful, energetic","movie soundtrack, classical, folk music, house, electronic music, rock music, pop, rock, soulful",rhythmic beat,"flat male vocal, clapping, romantic, joyful, energetic, movie soundtrack, classical, folk music, house, electronic music, rock music, pop, rock, soulful, rhythmic beat",sample_0796
"groovy bass line, no percussion, male voice, drums, percussion, shimmering cymbals, female singer",soft,"western classical music, ambient sounds",moderate tempo,"groovy bass line, no percussion, male voice, drums, percussion, shimmering cymbals, female singer, soft, western classical music, ambient sounds, moderate tempo",sample_0797
flat male vocal,"dramatic, heavy metal, soft rock, playful, passionate, hypnotic","electro pop, electronic music",fast tempo,"flat male vocal, dramatic, heavy metal, soft rock, playful, passionate, hypnotic, electro pop, electronic music, fast tempo",sample_0798
"trumpets, bass guitar, claps","poignant, intense","rapping, r&b, orchestral, pop rock, electro pop, electronic dance music, dance music, danceable","upbeat, slow rock","trumpets, bass guitar, claps, poignant, intense, rapping, r&b, orchestral, pop rock, electro pop, electronic dance music, dance music, danceable, upbeat, slow rock",sample_0799
"male vocal, no voice, keyboard accompaniment",joyful,"rock, ballad",uptempo,"male vocal, no voice, keyboard accompaniment, joyful, rock, ballad, uptempo",sample_0000
"groovy bass, bass",intense,"electronic music, alternative rock","groovy drumming rhythm, contemporary, medium to uptempo, rhythmic beat","groovy bass, bass, intense, electronic music, alternative rock, groovy drumming rhythm, contemporary, medium to uptempo, rhythmic beat",sample_0001
e-bass,"romantic, emotional","pop song, reggae","dance rhythm, afrobeats","e-bass, romantic, emotional, pop song, reggae, dance rhythm, afrobeats",sample_0002
"punchy snare, guitar solo","soothing, calm, inspiring, hard rock, mellow, people dancing",dance,upbeat,"punchy snare, guitar solo, soothing, calm, inspiring, hard rock, mellow, people dancing, dance, upbeat",sample_0003
"bass, steady drumming rhythm, female singer, male voice singing, keyboard accompaniment, groovy bass line, groovy bass, tambourine, male vocal, female voice, e-bass","energetic, soothing",r&b,"groovy, groovy bass lines, rhythm","bass, steady drumming rhythm, female singer, male voice singing, keyboard accompaniment, groovy bass line, groovy bass, tambourine, male vocal, female voice, e-bass, energetic, soothing, r&b, groovy, groovy bass lines, rhythm",sample_0004
"no singer, claps, groovy bass, keyboard accompaniment","funk, sensual","rock, pop song","moderate tempo, medium tempo, groovy bass lines, groovy piano chords, acoustic rhythm guitar chords","no singer, claps, groovy bass, keyboard accompaniment, funk, sensual, rock, pop song, moderate tempo, medium tempo, groovy bass lines, groovy piano chords, acoustic rhythm guitar chords",sample_0005
"keyboard harmony, passionate female vocal","mellow, melancholic, eerie, passionate, soft, emotional, cheerful","movie music, gospel, dance pop",syncopated harmony,"keyboard harmony, passionate female vocal, mellow, melancholic, eerie, passionate, soft, emotional, cheerful, movie music, gospel, dance pop, syncopated harmony",sample_0006
"shimmering cymbals, no voice, electronic drums, no percussion, keyboard harmony","funky, soft, energetic, positive, romantic, epic",electronic music,"medium tempo, moderate tempo","shimmering cymbals, no voice, electronic drums, no percussion, keyboard harmony, funky, soft, energetic, positive, romantic, epic, electronic music, medium tempo, moderate tempo",sample_0007
"electric guitar, female vocal, shimmering shakers, acoustic drums, groovy bass line, e-bass, keyboard","heavy metal, playful",folk,medium tempo,"electric guitar, female vocal, shimmering shakers, acoustic drums, groovy bass line, e-bass, keyboard, heavy metal, playful, folk, medium tempo",sample_0008
keyboard,cheerful,dance,slow tempo,"keyboard, cheerful, dance, slow tempo",sample_0009
"acoustic drums, shimmering cymbals",inspiring,"house, blues, classical, dance pop, folk music",mid tempo,"acoustic drums, shimmering cymbals, inspiring, house, blues, classical, dance pop, folk music, mid tempo",sample_0010
"cello, guitar, keyboard",intense,"rapping, house, blues, pop, rock music, folk song, ballad, ambient noises",steady rhythm,"cello, guitar, keyboard, intense, rapping, house, blues, pop, rock music, folk song, ballad, ambient noises, steady rhythm",sample_0011
"no voices, keyboard, male voice singing","happy, hypnotic",classical,"slow, moderate tempo","no voices, keyboard, male voice singing, happy, hypnotic, classical, slow, moderate tempo",sample_0012
"bass guitar, cello, guitar, shimmering cymbals, clapping, keyboard","soft, suspenseful, energetic, ethereal","folk song, house, gospel, movie soundtrack, soulful, pop, folk, pop song, rock music",slow tempo,"bass guitar, cello, guitar, shimmering cymbals, clapping, keyboard, soft, suspenseful, energetic, ethereal, folk song, house, gospel, movie soundtrack, soulful, pop, folk, pop song, rock music, slow tempo",sample_0013
female singer,romantic,"rock, reggae, meditation, country music","groovy rhythm, dance rhythm, beatbox","female singer, romantic, rock, reggae, meditation, country music, groovy rhythm, dance rhythm, beatbox",sample_0014
punchy snare,"epic, emotional","pop, country music, dance",fast tempo,"punchy snare, epic, emotional, pop, country music, dance, fast tempo",sample_0015
"no percussion, passionate male vocal, keyboard harmony","joyful, cheerful, dark, dramatic, sensual, soft rock","cinematic, blues, folk song, folk",medium tempo,"no percussion, passionate male vocal, keyboard harmony, joyful, cheerful, dark, dramatic, sensual, soft rock, cinematic, blues, folk song, folk, medium tempo",sample_0016
"groovy bass line, female vocal, male vocal","soothing, passionate, soft, exciting, poignant","classical, orchestral, soulful, dance song","groovy bassline, medium tempo, groovy piano chords, slow, slick drumming rhythm, rhythmic","groovy bass line, female vocal, male vocal, soothing, passionate, soft, exciting, poignant, classical, orchestral, soulful, dance song, groovy bassline, medium tempo, groovy piano chords, slow, slick drumming rhythm, rhythmic",sample_0017
"bass, male vocalist",mellow,cinematic,slick drumming rhythm,"bass, male vocalist, mellow, cinematic, slick drumming rhythm",sample_0018
"no singer, percussion, e-guitar",mellow,"pop, pop rock, indie",moderate tempo,"no singer, percussion, e-guitar, mellow, pop, pop rock, indie, moderate tempo",sample_0019
"percussion, electric guitar, guitar, male voice singing",uplifting,"trance, pop, pop song","strong drumming rhythm, contemporary","percussion, electric guitar, guitar, male voice singing, uplifting, trance, pop, pop song, strong drumming rhythm, contemporary",sample_0020
"female voice, keyboard harmony, cello, flute, punchy kick, piano","positive, spiritual, dreamy",rock music,"syncopated harmony, fast tempo, medium fast tempo, groovy bass lines, medium tempo","female voice, keyboard harmony, cello, flute, punchy kick, piano, positive, spiritual, dreamy, rock music, syncopated harmony, fast tempo, medium fast tempo, groovy bass lines, medium tempo",sample_0021
"acoustic guitar, female vocal, e-bass, keyboard, percussion","people dancing, epic, romantic, positive, energetic, cheerful","movie soundtrack, cinematic",slick drumming rhythm,"acoustic guitar, female vocal, e-bass, keyboard, percussion, people dancing, epic, romantic, positive, energetic, cheerful, movie soundtrack, cinematic, slick drumming rhythm",sample_0022
"e-bass, acoustic drums, bass guitar","passionate, happy, funky, happy mood","rock, country music, trap, electronic dance music","medium to uptempo, fast tempo","e-bass, acoustic drums, bass guitar, passionate, happy, funky, happy mood, rock, country music, trap, electronic dance music, medium to uptempo, fast tempo",sample_0023
"male vocal, punchy kick, no voices, punchy snare",inspiring,dance song,rising pattern,"male vocal, punchy kick, no voices, punchy snare, inspiring, dance song, rising pattern",sample_0024
steady drumming rhythm,funky,movie soundtrack,"fast tempo, slower to medium tempo, beat boxing, syncopated","steady drumming rhythm, funky, movie soundtrack, fast tempo, slower to medium tempo, beat boxing, syncopated",sample_0025
"punchy kick, percussion, e-guitar, electronic drums, acoustic guitar, steady drumming","fun, heavy metal, cheerful, dreamy","electronic music, movie music, folk music, ambient, electronic dance music, classical music, folk song, gospel","beatbox, uptempo","punchy kick, percussion, e-guitar, electronic drums, acoustic guitar, steady drumming, fun, heavy metal, cheerful, dreamy, electronic music, movie music, folk music, ambient, electronic dance music, classical music, folk song, gospel, beatbox, uptempo",sample_0026
"guitar solo, drums","soft, eerie, dramatic, exciting, passionate, melancholic, calming",classical,uptempo,"guitar solo, drums, soft, eerie, dramatic, exciting, passionate, melancholic, calming, classical, uptempo",sample_0027
tambourine,emotional,dance pop,slow tempo,"tambourine, emotional, dance pop, slow tempo",sample_0028
"guitar, no percussion, strings","fun, energetic, poignant, happy mood, exciting, people dancing, sad, suspenseful","dance music, rap, ambient sounds, ambient, electronic dance music, soulful, western classical music, r&b","contemporary, slower tempo, medium fast tempo, medium tempo, slow, groovy synth bass","guitar, no percussion, strings, fun, energetic, poignant, happy mood, exciting, people dancing, sad, suspenseful, dance music, rap, ambient sounds, ambient, electronic dance music, soulful, western classical music, r&b, contemporary, slower tempo, medium fast tempo, medium tempo, slow, groovy synth bass",sample_0029
"trumpets, flute, steady drumming rhythm, electronic drums, bass guitar, keyboard, electric guitar","hypnotic, dramatic, aggressive, psychedelic, cheerful, emotional, chaotic","pop, alternative rock, classical music, blues, pop song",groovy,"trumpets, flute, steady drumming rhythm, electronic drums, bass guitar, keyboard, electric guitar, hypnotic, dramatic, aggressive, psychedelic, cheerful, emotional, chaotic, pop, alternative rock, classical music, blues, pop song, groovy",sample_0030
"bass guitar, female vocal, orchestra",aggressive,folk,"medium tempo, dance groove, syncopated, fast tempo, slow tempo, groovy bass lines","bass guitar, female vocal, orchestra, aggressive, folk, medium tempo, dance groove, syncopated, fast tempo, slow tempo, groovy bass lines",sample_0031
"female vocal, flute, groovy bass","mellow, heavy metal","electronic music, reggae, dance song",upbeat,"female vocal, flute, groovy bass, mellow, heavy metal, electronic music, reggae, dance song, upbeat",sample_0032
"acoustic drums, male singer, piano",happy,country,medium to uptempo,"acoustic drums, male singer, piano, happy, country, medium to uptempo",sample_0033
"guitar, keyboard harmony, groovy bass line, acoustic drums, trumpets",sensual,dance,"groovy music, slower tempo, rhythmic acoustic guitar, medium to uptempo","guitar, keyboard harmony, groovy bass line, acoustic drums, trumpets, sensual, dance, groovy music, slower tempo, rhythmic acoustic guitar, medium to uptempo",sample_0034
piano accompaniment,meditative,"soulful, alternative rock, folk, classical music","moderate tempo, groovy music","piano accompaniment, meditative, soulful, alternative rock, folk, classical music, moderate tempo, groovy music",sample_0035
"male singer, male voice singing, digital drums, guitar solo","meditative, weird","classical music, electro pop, dance music",groovy synth bass,"male singer, male voice singing, digital drums, guitar solo, meditative, weird, classical music, electro pop, dance music, groovy synth bass",sample_0036
"male voice singing, male vocal, keyboard, shimmering shakers","uplifting, energetic","dance music, metal, meditation, country music, rap, trance","fast tempo, beat boxing, groovy music","male voice singing, male vocal, keyboard, shimmering shakers, uplifting, energetic, dance music, metal, meditation, country music, rap, trance, fast tempo, beat boxing, groovy music",sample_0037
"bass, percussion, piano","harsh, passionate, positive, funky, funk","folk music, trance","groovy, uptempo","bass, percussion, piano, harsh, passionate, positive, funky, funk, folk music, trance, groovy, uptempo",sample_0038
"groovy bass line, keyboard",happy,"pop, ambient",medium to uptempo,"groovy bass line, keyboard, happy, pop, ambient, medium to uptempo",sample_0039
"no voices, groovy bass line, no voice, drums",hard rock,"hip hop, dance pop, dance music",slick drumming rhythm,"no voices, groovy bass line, no voice, drums, hard rock, hip hop, dance pop, dance music, slick drumming rhythm",sample_0040
"male vocalist, electronic drums, female vocal, acoustic guitar","sad, energetic",reggae,"afrobeats, fast tempo, 4 on the floor kick pattern","male vocalist, electronic drums, female vocal, acoustic guitar, sad, energetic, reggae, afrobeats, fast tempo, 4 on the floor kick pattern",sample_0041
male vocal,soft,electronic,"medium tempo, dance rhythm, rhythmic patter, groovy bassline","male vocal, soft, electronic, medium tempo, dance rhythm, rhythmic patter, groovy bassline",sample_0042
flute,"happy mood, energetic, calming, soft rock, mellow, sensual",western classical music,"groovy bassline, medium to uptempo, groovy bas slime","flute, happy mood, energetic, calming, soft rock, mellow, sensual, western classical music, groovy bassline, medium to uptempo, groovy bas slime",sample_0043
"flute, guitar, clapping",melancholic,"reggae, trance, electronic, rap, dance, movie soundtrack","acoustic rhythm guitar chords, fast tempo","flute, guitar, clapping, melancholic, reggae, trance, electronic, rap, dance, movie soundtrack, acoustic rhythm guitar chords, fast tempo",sample_0044
"percussion, guitar solo","intense, soft rock, chaotic, dark","cinematic, danceable, rock, classical, techno",medium tempo,"percussion, guitar solo, intense, soft rock, chaotic, dark, cinematic, danceable, rock, classical, techno, medium tempo",sample_0045
"keyboard, electric guitar, percussion",fun,classical music,groovy,"keyboard, electric guitar, percussion, fun, classical music, groovy",sample_0046
keyboard accompaniment,"sentimental, joyful, dark","soul, cinematic, hip hop, classical","beatbox, 4 on the floor kick pattern","keyboard accompaniment, sentimental, joyful, dark, soul, cinematic, hip hop, classical, beatbox, 4 on the floor kick pattern",sample_0047
"no singer, violin, no voice, piano, guitar, no voices","mellow, inspiring","rock, electronic music, electro pop, pop rock, alternative rock","rhythmic acoustic guitar, 4 on the floor kick pattern, afrobeats, groovy piano chords, steady rhythm","no singer, violin, no voice, piano, guitar, no voices, mellow, inspiring, rock, electronic music, electro pop, pop rock, alternative rock, rhythmic acoustic guitar, 4 on the floor kick pattern, afrobeats, groovy piano chords, steady rhythm",sample_0048
"male vocal, no voices","happy, emotional","rock, western classical music, classical music",groovy rhythm,"male vocal, no voices, happy, emotional, rock, western classical music, classical music, groovy rhythm",sample_0049
"e-guitar, clapping, male voice, bass guitar, trumpets, flat male vocal",epic,rock,rhythmic patter,"e-guitar, clapping, male voice, bass guitar, trumpets, flat male vocal, epic, rock, rhythmic patter",sample_0050
"male vocal, claps, e-bass",romantic,rapping,upbeat,"male vocal, claps, e-bass, romantic, rapping, upbeat",sample_0051
"clapping, drums, flute, piano accompaniment","soft rock, happy, melancholic, sentimental","jazz, pop song, hip hop, movie music",groovy,"clapping, drums, flute, piano accompaniment, soft rock, happy, melancholic, sentimental, jazz, pop song, hip hop, movie music, groovy",sample_0052
"male vocal, steady drumming rhythm, claps, steady drumming","sentimental, exciting","alternative rock, folk song",moderate tempo,"male vocal, steady drumming rhythm, claps, steady drumming, sentimental, exciting, alternative rock, folk song, moderate tempo",sample_0053
"keyboard accompaniment, keyboard harmony, acoustic guitar","hard rock, intense, aggressive, eerie, people dancing","indie, ballad, dance song, rock, folk music","groovy piano chords, fast tempo, afrobeat, slower tempo, afrobeats, slow rock","keyboard accompaniment, keyboard harmony, acoustic guitar, hard rock, intense, aggressive, eerie, people dancing, indie, ballad, dance song, rock, folk music, groovy piano chords, fast tempo, afrobeat, slower tempo, afrobeats, slow rock",sample_0054
"piano, no voices, groovy bass","sentimental, ethereal, harsh","ballad, metal","groovy bas slime, groovy double bass","piano, no voices, groovy bass, sentimental, ethereal, harsh, ballad, metal, groovy bas slime, groovy double bass",sample_0055
"cello, punchy kick","funky, mellow","dance music, dance pop",moderate tempo,"cello, punchy kick, funky, mellow, dance music, dance pop, moderate tempo",sample_0056
"electric guitar, punchy kick, male vocalist",sensual,"dance music, ambient, alternative rock, electro pop, western classical music",medium to uptempo,"electric guitar, punchy kick, male vocalist, sensual, dance music, ambient, alternative rock, electro pop, western classical music, medium to uptempo",sample_0057
"drums, clapping, male vocal, bass guitar, flat male vocal, orchestra, no singer, shimmering cymbals","sad, emotional, heavy metal, funky","soulful, alternative rock, classical music, western classical music, blues, trance, rock, dance music, ambient, movie music",medium fast tempo,"drums, clapping, male vocal, bass guitar, flat male vocal, orchestra, no singer, shimmering cymbals, sad, emotional, heavy metal, funky, soulful, alternative rock, classical music, western classical music, blues, trance, rock, dance music, ambient, movie music, medium fast tempo",sample_0058
"punchy snare, keyboard harmony, female vocal, clapping, flute, bass guitar",suspenseful,folk music,"dance rhythm, fast tempo","punchy snare, keyboard harmony, female vocal, clapping, flute, bass guitar, suspenseful, folk music, dance rhythm, fast tempo",sample_0059
"shimmering cymbals, steady drumming rhythm, no voices",melancholic,"folk song, movie music, pop song","groovy synth bass, moderate tempo, fast tempo, medium to uptempo","shimmering cymbals, steady drumming rhythm, no voices, melancholic, folk song, movie music, pop song, groovy synth bass, moderate tempo, fast tempo, medium to uptempo",sample_0060
"male vocal, no voice, male singer",mysterious,orchestral,"medium tempo, medium to uptempo, slow rock, slow to medium tempo","male vocal, no voice, male singer, mysterious, orchestral, medium tempo, medium to uptempo, slow rock, slow to medium tempo",sample_0061
e-guitar,"soft, calm",country,"rhythmic speech, medium tempo","e-guitar, soft, calm, country, rhythmic speech, medium tempo",sample_0062
male vocal,"exciting, epic, romantic, energetic, scary",dance,slow,"male vocal, exciting, epic, romantic, energetic, scary, dance, slow",sample_0063
"no percussion, e-guitar, female vocal, male vocal","cheerful, joyful","electronic music, dance song, rock, hip hop, soul, blues, latin dance music","beatboxing, groovy","no percussion, e-guitar, female vocal, male vocal, cheerful, joyful, electronic music, dance song, rock, hip hop, soul, blues, latin dance music, beatboxing, groovy",sample_0064
"acoustic drums, strings, male vocalist, male vocal, flat male vocal",dramatic,"ambient sounds, blues",beat boxing,"acoustic drums, strings, male vocalist, male vocal, flat male vocal, dramatic, ambient sounds, blues, beat boxing",sample_0065
punchy kick,aggressive,"classical, r&b","medium tempo, uptempo, dance rhythm, groovy bass lines","punchy kick, aggressive, classical, r&b, medium tempo, uptempo, dance rhythm, groovy bass lines",sample_0066
"acoustic guitar, female singer, passionate female vocal","aggressive, weird","pop, chill","fast tempo, groovy","acoustic guitar, female singer, passionate female vocal, aggressive, weird, pop, chill, fast tempo, groovy",sample_0067
"electric guitar, digital drums","energetic, harsh","chill, western classical music, blues","groovy, uptempo","electric guitar, digital drums, energetic, harsh, chill, western classical music, blues, groovy, uptempo",sample_0068
"electronic drums, no percussion, clapping","exciting, meditative, energetic, hard rock, calming",cinematic,"polyrhythms, rising pattern, 4 on the floor kick pattern, upbeat","electronic drums, no percussion, clapping, exciting, meditative, energetic, hard rock, calming, cinematic, polyrhythms, rising pattern, 4 on the floor kick pattern, upbeat",sample_0069
"punchy snare, percussion, no voices, piano accompaniment, flute, electric guitar","positive, exciting",electronic music,groovy piano chords,"punchy snare, percussion, no voices, piano accompaniment, flute, electric guitar, positive, exciting, electronic music, groovy piano chords",sample_0070
"flute, percussion, keyboard, groovy bass, shimmering cymbals, orchestra","exciting, sentimental",techno,syncopated rhythms,"flute, percussion, keyboard, groovy bass, shimmering cymbals, orchestra, exciting, sentimental, techno, syncopated rhythms",sample_0071
"piano, drums, digital drums, no singer, electronic drums",sentimental,"rock music, dance, r&b, ambient noises, blues","groovy bassline, slick drumming rhythm, slow to medium tempo, fast tempo, groovy bass lines, slower tempo","piano, drums, digital drums, no singer, electronic drums, sentimental, rock music, dance, r&b, ambient noises, blues, groovy bassline, slick drumming rhythm, slow to medium tempo, fast tempo, groovy bass lines, slower tempo",sample_0072
"no voice, no singer, e-bass","exciting, energetic",r&b,medium to uptempo,"no voice, no singer, e-bass, exciting, energetic, r&b, medium to uptempo",sample_0073
"bass guitar, male vocal","calming, eerie, fun",pop song,upbeat,"bass guitar, male vocal, calming, eerie, fun, pop song, upbeat",sample_0074
"digital drums, keyboard accompaniment, guitar","playful, calming","movie soundtrack, reggae, pop, soul, cinematic",medium fast tempo,"digital drums, keyboard accompaniment, guitar, playful, calming, movie soundtrack, reggae, pop, soul, cinematic, medium fast tempo",sample_0075
"groovy bass, passionate male vocal, keyboard harmony",happy,pop,"groovy music, afrobeats, medium tempo, uptempo, groovy drumming rhythm, groovy rhythm","groovy bass, passionate male vocal, keyboard harmony, happy, pop, groovy music, afrobeats, medium tempo, uptempo, groovy drumming rhythm, groovy rhythm",sample_0076
"acoustic drums, acoustic guitar, drums","intense, calming","techno, ambient sounds","slow tempo, slow, moderate tempo","acoustic drums, acoustic guitar, drums, intense, calming, techno, ambient sounds, slow tempo, slow, moderate tempo",sample_0077
"female singer, no percussion, punchy kick, guitar solo",soft,soulful,"groovy, polyrhythms, moderate tempo, upbeat, slick drumming rhythm, afrobeats","female singer, no percussion, punchy kick, guitar solo, soft, soulful, groovy, polyrhythms, moderate tempo, upbeat, slick drumming rhythm, afrobeats",sample_0078
"passionate male vocal, flat male vocal, steady drumming rhythm, piano accompaniment","calming, hypnotic, sentimental, hard rock",gospel,"slow tempo, rising pattern","passionate male vocal, flat male vocal, steady drumming rhythm, piano accompaniment, calming, hypnotic, sentimental, hard rock, gospel, slow tempo, rising pattern",sample_0079
"tambourine, no voice","dark, funky, scary","ambient sounds, movie soundtrack",rhythmic beat,"tambourine, no voice, dark, funky, scary, ambient sounds, movie soundtrack, rhythmic beat",sample_0080
"tambourine, no voice",sad,meditation,fast tempo,"tambourine, no voice, sad, meditation, fast tempo",sample_0081
"claps, female singer",chaotic,rap,"medium to uptempo, upbeat, groovy synth bass","claps, female singer, chaotic, rap, medium to uptempo, upbeat, groovy synth bass",sample_0082
"digital drums, strings",hard rock,"dance, chill, movie music, rock, ambient, meditation, dance music, classical music, pop, danceable, country music, dance song, soulful",slow tempo,"digital drums, strings, hard rock, dance, chill, movie music, rock, ambient, meditation, dance music, classical music, pop, danceable, country music, dance song, soulful, slow tempo",sample_0083
"male vocalist, shimmering shakers, e-guitar, tambourine, digital drums","fun, exciting, people dancing, playful, emotional, harsh",danceable,"acoustic rhythm guitar chords, upbeat","male vocalist, shimmering shakers, e-guitar, tambourine, digital drums, fun, exciting, people dancing, playful, emotional, harsh, danceable, acoustic rhythm guitar chords, upbeat",sample_0084
"male vocalist, male vocal, bass guitar, electric guitar, keyboard, no percussion",nostalgic,"indie, electronic, rock",medium fast tempo,"male vocalist, male vocal, bass guitar, electric guitar, keyboard, no percussion, nostalgic, indie, electronic, rock, medium fast tempo",sample_0085
"tambourine, shimmering cymbals, keyboard, digital drums","passionate, uplifting, cheerful","ambient noises, latin dance music","slow tempo, groovy, fast tempo, upbeat, contemporary","tambourine, shimmering cymbals, keyboard, digital drums, passionate, uplifting, cheerful, ambient noises, latin dance music, slow tempo, groovy, fast tempo, upbeat, contemporary",sample_0086
"female vocal, male voice",psychedelic,electronic,"acoustic rhythm guitar chords, slow tempo, rhythmic speech","female vocal, male voice, psychedelic, electronic, acoustic rhythm guitar chords, slow tempo, rhythmic speech",sample_0087
"keyboard harmony, no singer","heavy metal, gentle, soft rock",alternative rock,medium tempo,"keyboard harmony, no singer, heavy metal, gentle, soft rock, alternative rock, medium tempo",sample_0088
"punchy kick, bass guitar, no singer","ethereal, suspenseful, emotional, soothing, calming, energetic",soul,upbeat,"punchy kick, bass guitar, no singer, ethereal, suspenseful, emotional, soothing, calming, energetic, soul, upbeat",sample_0089
