ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
Akg1n9IWSrw,0,10,"/m/01qbl,/m/026t6,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md","['cinematic', 'comedic', 'acoustic drums', 'male voices speaking', 'medium tempo']",This audio contains a big wind sound before an acoustic drum starts playing a pattern on the toms with an opening and closing hihat. Then a male voice starts speaking at a higher pitch. Other male voices seem to respond to him. This song may be playing in the background for a movie skit.,6,False,False,Akg1n9IWSrw.wav,0.40102827548980713,1.2336590434073393
Ve6Zy1BXBbY,30,40,"/m/0140xf,/m/015lz1,/m/02fxyj,/m/04rlf,/m/0l14jd,/m/0y4f8,/m/0ytgt","['amateur recording', 'low quality audio', ""child's voice"", 'vocables backing', 'acoustic guitar', 'no percussion', 'no other instruments', 'holiday song', 'slow tempo']",This low quality audio features a child singing the main melody. This is accompanied by other children's voices singing vocables in the background in harmony. An acoustic guitar strums chords. There are no other instruments in this song. This song has a holiday mood. This song can be played in a Christmas movie.,0,False,False,Ve6Zy1BXBbY.wav,0.5123189687728882,0.855354740714926
9m0tNvskmTc,400,410,"/m/04rlf,/m/05r5wn,/m/0l14_3","['traditional', 'string instruments', 'guzheng', 'flute', 'crickets chirping', 'amateur recording', 'medium tempo']",This song contains string instruments being played with a bow playing the main melody. Coming in after a flute starts playing the melody. An acoustic instrument is providing the rhythm. A guzheng is playing the same melody in a lower register. In the background you can hear crickets chirping. This song may be playing as a live performance from a music school.,6,False,False,9m0tNvskmTc.wav,0.6252323389053345,1.1098725939749663
xeHt-R5ScmI,0,10,"/m/04rlf,/m/06_fw","['instrumental', 'intro', 'bowling sound fx', 'tape speed up', 'high pitched whine', 'low pitched vocal effect', 'overdriven electric guitar riff', 'slightly swung']","This sounds like an instrumental intro. It starts with a bowling sound effect as well as the sound of a tape player speeding up, producing both a high-pitched whine and a low-pitched vocal sounding effect. This leads into a slightly swung, overdriven electric guitar riff.",8,True,True,xeHt-R5ScmI.wav,0.5004513263702393,0.9749099160193389
2zjtZYqg3Ow,30,40,"/m/0283d,/m/04rlf,/m/0gywn,/m/0m0jc","['drum & bass', 'wide piano chords', 'echoing vocal melody', 'double pedal kick', 'punchy snare', 'manically played hi hats', 'wide reverberant riser', 'wide synth pad chords', 'manic', 'energetic', 'uptempo']","The Drum & Bass song features wide piano chords layered with wide synth pad chords, followed by echoing vocal melody at the beginning, double pedal kick, punchy snare and manically played hi hats. Right before the beat drops, there is a wide reverberant riser that lifts the energy of the track, preparing the listener for it. It sounds energetic, uptempo and manic - like something you would hear on commercials.",4,False,True,2zjtZYqg3Ow.wav,0.6174284219741821,1.184790387248892
rGgvqyHKI4Y,0,10,"/m/085jw,/m/0l14l2","['shofar music', 'religious music', 'no other instruments', 'no voices', 'battle cry announcement']","This song features a shofar being played. It starts off with a sustained note followed by a higher note. After a short pause, the melody is repeated but the first note is shortened and the second, higher note is sustained. There are no other instruments in this song. This song has religious significance. This song can be played at the call of battle in a historical movie.",0,False,False,rGgvqyHKI4Y.wav,0.5239365100860596,0.9377879048346465
_b-7P-XsnUI,490,500,"/m/039jq,/m/04rlf,/m/04szw","['classical', 'glass harp', 'waltz', 'reverb', 'unique', 'gentle', 'easygoing', 'high-pitched']",This is a classical music waltz piece played on a glass harp instrument. The melody is being played on the smaller glasses at a higher pitch while the rhythm is being played on the bigger glass at a medium pitch. The piece is being played at a cathedral which gives a nice resonance and natural reverb effect. The piece has a unique character. It can be played in the soundtracks of children's movies/TV shows.,9,False,True,_b-7P-XsnUI.wav,0.6267871856689453,1.2589485789298003
6XZGmRuaOfo,30,40,"/m/01s0ps,/m/05148p4,/m/05r5c","['techno trance', 'no singer', 'instrumental', 'piano sound', 'wobbly bass', 'electronic drums', 'energetic', 'urban', 'danceable']","This is a techno trance music piece being performed on the keyboard. It is an instrumental piece. Initially, a brief tune is being played with the piano sound. Then, a wobbly bass and an electronic drum beat starts playing. The atmosphere is energetic and the sound is urban. This piece could be used in the soundtrack of a mobile car racing game.",9,False,False,6XZGmRuaOfo.wav,0.5088282823562622,1.1833609486578887
PIIAyM4H1UE,100,110,"/m/03cl9h,/m/04rlf","['instrumental', 'electronic instrumentation', 'white noise', 'no vocals', 'no percussions', 'boomy bass', 'synthesised  chime like sound', 'eerie', 'spooky', 'sinister', 'scary', 'dangerous', 'mysterious', 'unearthly', 'terrifying', 'horror', 'atmospheric synthesiser']","This clipping is an instrumental with rapid synthesised chimes like sound and a boomy bass drop against white noise. The contrast of the psychedelic fast music against the boom drop gives it an eerie vibe. It is sinister, spine-tingling, scary, spooky and spine-chilling.",7,False,True,PIIAyM4H1UE.wav,0.3988228738307953,1.2229727650641387
JRfU_hF1wdM,30,40,"/m/015y_n,/m/04rlf,/m/04szw,/m/0g293","['low quality', 'jazzy', 'unbalanced stereo', 'shimmering hi hats', 'repetitive cowbell', 'short brass stabs', 'electric guitar solo melody', 'groovy piano chords', 'smooth bass', 'easygoing', 'percussive', 'snappy rimshots']","The low quality recording features a jazzy song that consists of shimmering hi hats, repetitive cowbell, snappy rimshots and smooth bass in the right channel, short brass stabs and groovy piano chords in the left channel of the stereo image and electric guitar solo melody in the middle. The stereo image of the song is a bit unbalanced, due to the spreadness of low frequency sounds throughout the stereo image. It sounds easygoing and percussive.",4,False,True,JRfU_hF1wdM.wav,0.6186109185218811,1.0678131724356597
O0sDg-yLvlE,30,40,"/m/04rlf,/m/04rzd","['male singer', 'country music band', 'double bass', 'mandolin', 'american country music', 'nostalgic', 'story telling', 'average audio quality', 'live performance', 'ambient room noise', 'ukulele accompaniment', 'guitars rhyme', 'guitar band', 'country folk musical folk singer', 'slow tempo', 'gentle music', 'country music hits', 'romantic', 'emotional', 'lilting melody']","A male singer sings this gentle country music melody. The song is slow tempo with banjo, mandolin and guitar accompaniment and a double bass playing the lower register harmony. The song is emotional and nostalgic. The song is a country music hit with an average audio quality.",1,False,True,O0sDg-yLvlE.wav,0.5633572340011597,0.9179178620337431
1GCOnj53QYM,0,10,/m/01hgjl,"['instrumental', 'slow tempo', 'two tracks', 'soft', 'mellow', 'romantic', 'sentimental', 'ambient', 'dreamy', 'romantic', 'electro pop', 'dj', 'vinyl record scratching', 'unrelated tracks', 'turn table', 'scratching', 'keyboard harmony', 'groovy bass', 'synthesiser arrangement', 'slick drumming', 'man talking']","This music is two separate tracks. The first track is electronic music with turn table scratching. The second track is a soft, romantic, mellow, harmonious melody with keyboard harmony, electric guitar, groovy bass and steady drumming with a man talking at the end. The two tracks are unrelated.",7,False,False,1GCOnj53QYM.wav,0.5542771816253662,1.4124939585684722
dqQgzsNpwoQ,30,40,/m/05pd6,"['low quality', 'noisy', 'orchestra', 'classical', 'mellow brass melody', 'soft strings melody', 'floor crackling sounds', 'passionate', 'emotional']","The low quality recording features an orchestra playing classical music and it consists of a mellow brass melody and soft strings melody. There are also some floor crackling sounds, while the recording is noisy itself. It sounds passionate and emotional.",4,False,False,dqQgzsNpwoQ.wav,0.46690815687179565,1.2401365185736601
BpLUOKHl51E,0,10,"/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3","['low quality', 'noisy', 'reverberant intimate female vocal', 'sustained strings melody', 'mellow piano chords', 'loud', 'emotional']",The low quality recording features a reverberant intimate female vocal singing over sustained strings and mellow piano. It sounds loud and emotional and the recording is extremely noisy and in mono.,4,False,False,BpLUOKHl51E.wav,0.4582233428955078,1.3415843392371123
NUTaOnEhvzE,40,50,/m/0mkg,"['accordion trio', 'accordion harmony', 'instrumental music', 'home music video', 'average sound quality', 'home music jam', 'friends get together', 'house party', 'slow tempo', 'parisian streets', 'gypsy music', 'lilting melody', 'casual', 'peaceful relaxing', 'energetic', 'slow paced', 'life is beautiful', 'cheerful', 'melancholic']",The song is an instrumental. The song is slow tempo with three accordions playing in harmony and in a relaxed manner. The song is beautiful and romantic. The audio quality is average and an amateur home recording.,1,False,False,NUTaOnEhvzE.wav,0.592056930065155,0.8138353670596068
8zDbEfC6Uf0,30,40,"/m/026z9,/m/04rlf","['instrumental', 'fast tempo', 'muffled audio', 'edm', 'electronic music', 'dance music', 'dance groove', 'youthful', 'punchy beats', 'recurring vocal riff', 'energetic', 'enthusiastic', 'electronic music', 'muted audio', 'incoherent lyrics']","This song is a loud, energetic electronic instrumental. The audio quality is substandard making it hard to hear the song. One can tell that the song is vibrant , vivacious, bright, youthful and buoyant from the beat of punchy drumming and rapid incoherent vocals. Thesong sounds like EDM.",7,False,True,8zDbEfC6Uf0.wav,0.3955235183238983,1.1250054980277007
10dur7jhFQM,30,40,"/m/026z9,/m/04rlf","['techno song', 'no voices', 'instrumental', 'trance music', 'programmed percussion', 'synth', 'moderate tempo', 'dance song', 'club music']",This techno song features programmed percussion. The kick is played on every count of the beat. A cymbal or shaker is played in sixteenth note patterns. This is accompanied by a synth playing a repetitive sequence. Another synth sound is played in bursts which has a warped sound effect. This song is an instrumental and has no voices. This song can be played in a club.,0,False,False,10dur7jhFQM.wav,0.4384012222290039,1.1900454903601592
eWSA0xubW7I,140,150,"/m/085jw,/m/0l14j_,/m/0mkg","['punjabi film music', 'no singer', 'instrumental', 'accordion', 'flute', 'bass guitar', 'percussion', 'vibrant', 'lively', 'folk dance']","This is a Punjabi film music piece. At first, the melody is being played by the accordion. Then, it is being played by the flute. In the background, a bass guitar is playing. The rhythm is provided by the percussion. The atmosphere is vibrant. This piece could be used as an accompaniment piece for a folk dance course.",9,False,False,eWSA0xubW7I.wav,0.6390605568885803,0.8257128442286437
WE0JqjuhaQI,30,40,"/m/02lkt,/m/04rlf,/m/05lls,/m/07gxw","['low quality', 'dissonant brass stabs', 'groovy bass', 'passionate female vocal', 'wooden snare hits', 'punchy kick', 'shimmering hi hats', 'groovy', 'passionate', 'synth pad chords']","The low quality recording features a passionate female vocalist singing over dissonant brass stabs, groovy bass, wooden snare hits, synth pad chords, punchy kicks and shimmering hi-hats. It sounds groovy and passionate.",4,False,False,WE0JqjuhaQI.wav,0.49296924471855164,1.2499632979391997
laVgKAcv8XA,30,40,"/m/026z9,/m/04rlf","['low quality', 'synth wave disco', 'muffled snare', 'punchy ""4 on the floor"" kick pattern', 'wide high pitched synth', 'groovy synth bass', 'repetitive percussive element', 'shimmering hi hats', 'energetic', 'groovy', 'noisy']","The low quality recording features a synth wave disco instrumental that consists of punchy ""4 on the floor"" kick patter, reverberant snare hits, shimmering hi hats, widely spread high pitched synth lead, groovy synth bass and repetitive percussive element. It is noisy, but also energetic and groovy- like something you would hear in a disco club.",4,False,True,laVgKAcv8XA.wav,0.4238741993904114,1.3716544652937834
iDvva_WCo-I,30,40,"/m/02bxd,/m/04rlf","['low quality', 'didgeridoo', 'shimmering shakers', 'plucked strings melody', 'low percussive hits', 'groovy', 'weird', 'passionate']","The low quality recording features a didgeridoo melody played on top of shimmering shakers, plucked strings melody and low percussive hits. It sounds groovy, passionate and on an average ear, weird.",4,False,True,iDvva_WCo-I.wav,0.6238730549812317,1.1674392367361968
8q0An6WY7_c,10,20,"/m/04rlf,/m/04szw,/m/07kc_","['low quality', 'noisy', 'mono', 'theremin solo melody', 'suspenseful', 'haunting', 'intense', 'cold', 'water flowing sounds']","The low quality recording features a theremin solo melody. It sounds haunting, intense, suspenseful and cold. There are some water flowing sounds in the background. The recording is mono and noisy.",4,False,False,8q0An6WY7_c.wav,0.3017309308052063,0.9356361771582549
4cg3MsrvJqw,210,220,"/m/04rlf,/m/04szw,/m/04wptg,/m/0l14_3","['gehu chinese instrument', 'guqin chinese instrument', 'live recording', 'erhu chinese instrument', 'hand cymbal', 'bongo like percussion', 'traditional chinese folk music', 'group singing', 'background talking']","This is a traditional Chinese folk band playing  a variety of traditional chinese instruments. The erhu, which sounds much like a violin, is being played in harmony with the guqin to create a melody which the performers also sing. The percussion is done on a bongo-sounding drum. This  is a live performance, and we hear people speaking in the background.",3,False,False,4cg3MsrvJqw.wav,0.4373430609703064,0.8670072401522582
WoXgPQQjcJU,60,70,"/m/02bxd,/m/04fq5q,/m/04rlf,/m/04szw","['low quality', 'loud didgeridoo modulating low tones', 'weird', 'buzzy', 'mono']",The low quality recording features a loud didgeridoo modulating low tone. It is in mono and it sounds buzzy and kind of weird.,4,False,True,WoXgPQQjcJU.wav,0.6347719430923462,1.2557701016425078
BEhIGoq9tow,160,170,/m/02v2lh,"['low quality', 'mellow synth pad', 'mellow snare hits', 'reverberant tinny bells', 'groovy bass', 'soft kick hits', 'flat male vocal', 'calming', 'relaxing']","The low quality recording features a mellow synth pad, mellow snare hits, soft kick hits, reverberant tinny bells, groovy bass and there is a flat male vocal singing over it. It sounds calming and relaxing.",4,False,False,BEhIGoq9tow.wav,0.5251326560974121,1.327416315174002
mLm8upEhc_s,590,600,"/m/04rlf,/m/0cj0r,/t/dd00129","['instrumental', 'white notice', 'sound of rain', 'thudding', 'water splashing', 'frog croaking', 'beeping', 'digital sounds', 'synthesiser arrangement', 'rattling sound', 'hissing', 'alien sound of wood breaking']","This song is an instrumental. The tempo is low with a keyboard harmony at the onset, followed by a bit of white noise. There are sounds of hissing,beeping, rattling, water splashing, thudding and frog croak. The sounds are synth articulations.",7,True,True,mLm8upEhc_s.wav,0.5450100302696228,0.9456026698111479
Z_HT-d8W1_M,30,40,"/m/04rlf,/m/04wptg","['instrumental', 'slow tempo', 'indian classical', 'sitar', 'ethereal soothing', 'peaceful', 'indo western medley', 'calming', 'beautiful orchestra', 'violin harmony', 'indo western music', 'piano', 'calm', 'serene', 'pleasant', 'relaxed', 'mellifluous']","This song is a Sitar instrumental. The tempo is slow with a beautiful violin orchestra accompaniment and keyboard harmony. This is an indo western piece with the musician playing a mellifluous lead on a sitar accompanied with a harmonic violin composition. The medley is ethereal, beautiful, peaceful, serene , calming, soothing, pleasing and ethereal.",7,False,True,Z_HT-d8W1_M.wav,0.46456488966941833,0.8048438573836272
fpdgtpBOh-c,40,50,"/m/01xqw,/m/02fsn,/m/0l14_3","['slow pop', 'pop ballad', 'cello', 'piano', 'no percussion', 'no voices', 'instrumental', 'slow tempo', 'romantic melody']",This slow pop ballad features two cellos playing in harmony. One cello plays the high notes. The second cello plays the bass notes. This is accompanied by a piano playing chords in the background. The mood of this song is romantic. There are no voices in this song. This song can be played in a romantic movie.,0,False,False,fpdgtpBOh-c.wav,0.6719601154327393,1.1384943867682402
769EHEG4Mqc,0,10,"/m/02bxd,/m/04rlf","['techno dance music', 'grunge keyboard tones', 'poor audio quality', 'dance-off', 'energetic', 'trance music', 'club mix', 'dj', 'dance floor', 'people dancing', 'retro techno music', 'groovy music', 'electronic dance music', 'various percussion hits', 'keyboard harmony', 'home music studio', 'strong bass line', 'medium fast tempo', 'techno drumming']","The song is an instrumental. The tempo is medium fast with a strong techno drumming groove, strong bass line, keyboard harmony and various percussion hits. The song is energetic and passionate. The audio quality is poor.",1,False,True,769EHEG4Mqc.wav,0.5961498022079468,1.153954639530081
YTYj8Bk0qM8,30,40,"/m/01kcd,/m/0319l","['instrumental', 'slow tempo', 'french horn', 'minimalist', 'no accompaniment', 'wind instrument', 'brass', 'brass band', 'french horn solo', 'titanic music', 'titanic soundtrack', 'loud', 'emphatic', 'aerophone', 'wind instrument']","This music is instrumental. The tempo is slow with a French Horn playing the Titanic soundtrack. The music is romantic, emotional, nostalgic, loud, lucid ,sad and poignant, mellow and sentimental. This music is a French Horn instrumental.",7,False,False,YTYj8Bk0qM8.wav,0.45816588401794434,1.3272557998656218
Uvn7waPvseo,30,40,"/m/01m2v,/m/04rlf,/m/04szw,/m/0cfdd,/m/0l14qv","['jam', 'electronic', 'instrumental', 'drum machine', 'melodic', 'repeated theme', 'medium-to-high pitch pad', 'electronic drums', 'dance', 'booming', 'loud', 'crisp']",This is an instrument showcase jam. It is an electronic music piece played on a drum machine. There is a booming electronic drum beat in the rhythmic background. There is a medium-to-high pitch melodic pad repeating the same tune. The sound of the piece is crisp and loud. This piece could be used in the soundtrack of a fast-paced video game in the arcade genre. It could also be playing in the background during breaks at a sports venue.,9,False,True,Uvn7waPvseo.wav,0.3270277976989746,1.245374455547232
1cwGW0cBdRs,30,40,"/m/04rlf,/m/07kc_","['low quality', 'playback instrumental', 'cover', 'rock', 'arpeggiated electric guitar melody', 'mellow rimshots', 'sad theremin lead melody', 'shimmering cymbals', 'smooth bass', 'emotional', 'sad', 'passionate']","The low quality recording features a cover of a rock song and it contains sad theremin lead melody played over playback instrumental that consists arpeggiated electric guitar melody and mellow rimshots in the right channel of the stereo image, smooth bass guitar that leans towards the left channel and shimmering cymbals. It sounds emotional, sad and passionate.",4,False,True,1cwGW0cBdRs.wav,0.5296460390090942,0.9462450290678923
Qa-Qs9CtOOw,30,40,"/m/04rlf,/t/dd00037","['dark', 'instrumental', 'doom', 'synth', 'scary', 'birds', 'ambience', 'sfx', 'cinematic']",The track features a scary and cinematic atmosphere. Doom-like sounds play a progression that evokes a horror feeling. The instrumental is simple and almost abstract.,5,False,True,Qa-Qs9CtOOw.wav,0.4767304062843323,1.200556292629141
XW6tS4zAZ5E,10,20,"/m/01kcd,/m/04rlf,/m/07pp8cl,/t/dd00125","['orchestral', 'classical', 'trumpets', 'oboes/flutes', 'alarm ringing', 'medium to uptempo']",This audio contains trumpets playing the main melody in the higher mid range while oboes and flutes are playing a melody that sounds like a bunny hopping over obstacles. Then the music stops with a crashing sound and an alarm clock starts ringing. This song may be playing live as part of an orchestra composition.,6,False,False,XW6tS4zAZ5E.wav,0.6015607118606567,1.1960578108786528
zU4mwg-HHoQ,30,40,"/m/04rlf,/m/05lls","['live performance', 'low quality', 'opera', 'passionate female vocal', 'groovy piano melody', 'noisy', 'reverberant']","The low quality recording features opera live performance that consists of passionate female vocal singing over groovy piano melody. The recording is very noisy, in mono and very reverberant as it was probably recorded in a medium size hall, with a poor quality microphone.",4,True,True,zU4mwg-HHoQ.wav,0.5289710760116577,1.1786828781126921
dKJk3JavNzo,30,40,"/m/0145m,/m/0164x2,/m/04rlf","['male singer', 'fast tempo', 'synthesiser arrangements', 'captivating', 'vibrant', 'spirited drumming', 'vivacious', 'exciting', 'infectious', 'hand percussions', 'celebratory', 'happy', 'festive', 'cheerful', 'nigerian music', 'afro beats', 'youthful', 'colourful', 'spirited drumming']","A male vocalist sings this lively African song. The tempo is fast with synthesiser arrangements, bright drumming and African percussive instruments. This song is a happy, cheerful, colourful, infectious ,captivating Nigerian Music.",7,False,False,dKJk3JavNzo.wav,0.5199896097183228,1.0764823699950163
52GYcHTcCgs,30,40,"/m/02x8m,/m/04rlf,/m/0gywn","['pop/rock', 'e-bass', 'acoustic guitar', 'male mid range voice singing/talking', 'medium tempo']",The male voice is singing/talking over an electric bass playing a harmonic bassline while the acoustic drums is playing a light groove almost just on the lightly open hi hat and some kick hits. This song may be playing at a musician's bar.,6,False,True,52GYcHTcCgs.wav,0.43518438935279846,1.265583171939749
CyFsI_EYFQQ,30,40,"/m/0283d,/m/04rlf,/m/07gxw,/m/08cyft,/m/0ggx5q","['clapping', 'noisy', 'quiet snare roll', 'addictive synth lead melody', '4 on the floor kick', 'energetic', 'uptempo', 'electro', 'addictive', 'sweeping sound effects']","The Electro song features an addictive synth lead melody playing over quiet snare roll, some claps and sweeping sound effects. In the second half of the loop, there is a ""4 on the floor"" kick patter. It is uptempo and it sounds energetic and sort of addictive.",4,False,True,CyFsI_EYFQQ.wav,0.5513014793395996,0.9045858527182524
BsLFQV8HVZE,30,40,"/m/0140xf,/m/04rlf","['instrumental music', 'steady marching drumming rhythm', 'nostalgic', 'full of cheer', 'average audio quality', 'wonder', 'accordion melody', 'cymbals crashes', 'guitar strumming rhythm', 'walking bass line', 'pleasant', 'cheerful', 'happy', 'energetic', 'excitement', 'train journey', 'childhood memories', 'medium tempo', 'amateur band']","The song is an instrumental. The song is medium tempo with a walking bass line, steady drumming rhythm with cymbal crashes, guitar strumming rhythm and an accordion playing melody. The song is background music for a toy hobbyist video. The song is cheerful and reminiscent of a childhood adventure.",1,False,True,BsLFQV8HVZE.wav,0.5917713642120361,0.8700314606188719
TgCv5a22YUU,50,60,"/m/04rlf,/t/dd00006,/t/dd00126","['low quality', 'muffled music', 'noisy', 'soul', 'harmonizing vocals', 'passionate female vocal', 'crushed', 'phone recording']","The low quality recording features a muffled soul song that consists of harmonizing vocals and passionate female vocals. It is too noisy, almost crushed - it is barely recognizable as a soul song. It seems it was recorded with an old phone.",4,False,True,TgCv5a22YUU.wav,0.25782546401023865,1.0426607275961821
gVMoI2ukbtc,30,40,"/m/04rlf,/m/06j6l","['r&b', 'pop', 'female vocal', 'melodic singing', 'keyboard', 'electric guitar', 'bass guitar', 'electronic drums', 'easygoing', 'generic']",This is an R&B/pop music piece. There is a female vocalist singing melodically in the lead. The melody is being played on the electric guitar. The bass guitar is playing in the background. The rhythmic background consists of an electronic drum beat. The atmosphere is easygoing and generic. This piece could work well as an advertisement jingle.,9,False,False,gVMoI2ukbtc.wav,0.5969842672348022,1.2102652932166045
fer_4HvG3aY,30,40,"/m/04rlf,/m/07brj","['live performance', 'tambourine man', 'fast tempo', 'poor audio quality', 'funny video', 'crowds cheering', 'ambient room noises', 'people screaming', 'amateur musician', 'joyful cheerful', 'positive', 'funny', 'entertaining', 'adrenaline rush', 'male singer', 'fats tempo', 'strong drumming rhythm', 'guitar accompaniment', 'keyboard accompaniment', 'show tune', 'tambourine percussions']","The song is an instrumental track for a live performance act. The song is medium tempo with a male singer singing to a strong drumming rhythm, groovy bass line, keyboard accompaniment along with an amateur playing tambourine percussion. The song has poor audio quality.",1,True,True,fer_4HvG3aY.wav,0.6211721301078796,0.8215156937598174
770ZkZhGy6A,30,40,"/m/04rlf,/m/07s8j8t","['electronic', 'motorbike sounds', 'percussive elements and tones', 'electronic kick', 'synthesizer']",This song has a lot of percussive elements. Also a catchy melody with arpeggios in the background rising and falling. A kick is playing every beat while motorbike sounds evade the soundscape. This song may be playing as an advertisement for a product.,6,False,True,770ZkZhGy6A.wav,0.5951777696609497,0.96506304988851
7chwYGGSkmE,320,330,"/m/0395lw,/m/04rlf","['low quality', 'noisy', 'arpeggiated acoustic guitar melody', 'mono', 'reverberant passionate female vocal', 'reverberant metallic bells melody', 'traditional', 'spiritual', 'calming', 'relaxing']","The low quality recording features an arpeggiated acoustic guitar melody over which a reverberant passionate female vocal is singing. At the very end of the loop there is a metallic bells melody. The recording is noisy and in mono, but it sounds traditional, calming, relaxing and spiritual.",4,False,True,7chwYGGSkmE.wav,0.6278163194656372,0.8452163482665007
DU5pD63Pv30,20,30,"/m/04rlf,/m/07rrh0c","['advertisement', 'jingle', 'sound effects', 'bed creaking', 'laughter', 'accordion', 'goofy tune']",These are sounds coming from an advertisement. There are sound effects of bed creaking and laughter implying an intercourse is taking place. Then the act is interrupted by a goofy accordion tune. Sounds from this track can be used in soundboards or in beat-making.,9,True,True,DU5pD63Pv30.wav,0.3312917649745941,1.3707068110464995
lRC2lurjPBw,30,40,/m/0l14t7,"['bells', 'resonant sound', 'calming', 'relaxing', 'meditation']","This is a recording of bells with a resonant sound. The sound induces a calming, relaxing effect. This piece would suit perfectly as a background track for a meditation video. It could also be playing in the background at a spa.",9,False,False,lRC2lurjPBw.wav,0.36844348907470703,1.2646489883421843
ORt8LSgn-uA,30,40,"/m/04rlf,/m/05r6t,/m/05w3f,/m/06by7,/m/0dls3","['rock', 'alternative rock', 'indie rock', 'live recording', 'low quality recording', 'live performance', 'rock band', 'electric guitar', 'electric bass guitar', 'calm emo male singer']",This is a quintessential indie garage rock band. The singer is calm and sings with a sort of haunting demeanor typical of this style. It's a live recording and the audio is of low quality. The singer goes off-pitch at one point.,3,False,True,ORt8LSgn-uA.wav,0.526372492313385,0.9870458985327666
X_nfMNpw9SA,60,70,"/m/0326g,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y","['acoustic guitar', 'tremolo', 'amateur recording', 'uptempo']",An acoustic guitar being played walking down the fretboard using a tremolo finger picking technique. This song may be playing at home practicing guitar. This is an amateur recording.,6,False,True,X_nfMNpw9SA.wav,0.5491026043891907,0.9225381756781523
ADPSmeFofpo,30,40,"/m/0283d,/m/04rlf,/m/07gxw,/m/07pjwq1,/m/07s72n,/m/08cyft,/m/0m0jc","['electronic music', 'loud', 'boomy', 'fading', 'atmospheric synthesiser', 'amateur music', 'whooshing sound', 'trance music', 'trippy', 'mysterious', 'sinister', 'scary', 'spooky', 'creepy', 'psychedelic', 'booming']","This music is an electronic instrumental. The tempo is fast with atmospheric synthesisers playing an intense harmony with boomy keyboard feedback. There is no other instrument  or accompaniment except for a whooshing sound. The music sounds amateur and has a sinister, eerie, mysterious, spooky, scary vibe.",7,False,True,ADPSmeFofpo.wav,0.4270278215408325,1.0964811588286345
RQ0-sjpAPKU,30,40,"/m/04rlf,/t/dd00031","['country song', 'female voice', 'pedal steel guitar', 'bass guitar', 'simple percussion', 'moderate tempo', 'romantic mood']",This country song features a female voice singing the main melody. This is accompanied by percussion playing a simple beat in common time. A pedal steel guitar plays sliding licks in the background. The bass plays the root and fifth of the chords. The mood of this song is romantic. This song can be played in a romantic movie.,0,False,False,RQ0-sjpAPKU.wav,0.6223446130752563,0.7351483548640196
OEjgIDubFbg,350,360,"/m/02lkt,/m/04rlf,/m/08cyft,/m/0ggx5q","['female singer', 'advertisement soundtrack', 'fast tempo', 'romantic', 'in love with you', 'dancing with you', 'together always', 'backup singers', 'vocal harmony', 'pop song', 'pop dance hit', 'percussive bass line', 'groovy drumming rhythm', 'percussion hits', 'party night', 'dj', 'dance club', 'dance floor', 'spirited', 'energetic', 'beach party', 'keyboard accompaniment poor audio quality']","A female singer sang this pop melody with female backup singers in vocal harmony. The song is fast tempo with various percussion instruments, but with a steady drumming rhythm, percussive bass line, guitar rhythm and keyboard accompaniment . The song is youthful and a  party dance song. The song's audio quality is poor.",1,True,True,OEjgIDubFbg.wav,0.5691487789154053,1.012762799358267
GPwzpw_47Dg,260,270,"/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3","['bowed violin', 'gaiety', 'levity', 'bowed bass', 'eastern european', 'string ensemble', 'instrumental', 'no drums', 'live recording', 'crowd noise', 'low fidelity']","Low fidelity live recording of an instrumental eastern European string ensemble with bowed violin, bowed bass. Crowd noise is audible. No drums are present. There is a feeling of gaiety and levity.",8,False,False,GPwzpw_47Dg.wav,0.4685235917568207,1.5302956248282378
kAE7Ceg4VgQ,590,600,"/m/015lz1,/m/04rlf,/m/07brj","['low quality audio', 'percussion', 'contemporary gospel song', 'hand claps', 'crowd noise', 'tambourine', 'bass guitar', 'male voice', 'piano', 'moderate tempo']",This is a low audio clip. This song is a contemporary gospel song. This song features a male voice. This is accompanied by a tambourine and hand claps. The bass plays the root notes of the chords. The piano plays chords and fills. The sounds of the crowd are heard in this clip. The tempo of this song is moderate.,0,True,True,kAE7Ceg4VgQ.wav,0.4435052275657654,1.0727057600974028
hDsA_ky9Hfw,30,40,"/m/0145m,/m/04rlf,/m/0ggx5q,/t/dd00034","['electric guitar strumming', 'woodwind instrument', 'dance music', 'upbeat', 'groovy', 'soulful pop', 'classic soul', 'disco soul', 'raspy female vocal']","The song is an upbeat, soulful song which has a motif repeated on a woodwind instrument. The song would be suitable for some mellow dancing. The singer has a raspy voice.",3,True,True,hDsA_ky9Hfw.wav,0.5473268628120422,0.8828277731894438
