fname,ytid,aspect_list,caption_ground_truth,caption_writing,caption_summary,caption_paraphrase,caption_attribute_prediction,pseudo_attribute,is_crawled,author_id,start_s,end_s,audioset_positive_labels,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
[Obtx-A9Lt5c]-[10-20],Obtx-A9Lt5c,['techno' 'digital drums' 'male voice singing' 'higher pitch' 'uptempo'],This song contains digital drums playing a four on the floor rhythm with a strong kick on every beat. A male voice is singing at a higher pitch. This song may be playing in a techno club.,"This upbeat techno track features rapid digital drums, a male voice singing with a higher pitch, and an uptempo energy that is sure to get you dancing.","This electrifying techno song features a male vocalist singing in a higher pitch against digital drums, creating an uptempo and digital atmosphere.","A high-energy techno track featuring digital drums and a male vocalist crooning in a higher pitch, bound to get you moving and grooving with its uptempo beat.","This electrifying techno track features pounding digital drums and an uptempo beat that will make you want to dance all night. The male voice singing in a higher pitch adds an extra layer of excitement to the synth and bassline, making it a must-play at any high-energy party.",['synth' 'bassline'],True,6,10,20,"/m/026z9,/m/04rlf",False,False,Obtx-A9Lt5c.wav,0.6367306709289551,1.0569164958049573
[11fNNN95_og]-[30-40],11fNNN95_og,"['video game theme' 'no singer' 'instrumental' 'analog sounding'
 'keyboard' 'synth brass' 'synth strings' 'action-filled' 'ominous'
 'arcade']","This is an analog sounding video game theme. The melodic structure consists of a keyboard, a synth brass and a synth strings sound. The atmosphere is action-filled and ominous. There is an arcade feel to it. This piece could be used in the soundtrack of an action video game.","Get lost in the arcade world with this action-filled instrumental track featuring an ominous analog sounding keyboard, synth brass and strings fit for a video game theme, all while immersing the listener without the need of a singer.","An action-packed and ominous instrumental track, reminiscent of classic arcade games, composed entirely of analog-sounding synth brass and strings played on a keyboard.","Embark on a thrilling arcade adventure with an analog sounding, instrumental video game theme that paints an ominous atmosphere with bold synth brass and stirring synth strings, all driven by an action-filled keyboard melody that's sure to captivate gamers and music lovers alike.","An ominous and action-filled instrumental track with a video game theme. Its analog sounding keyboard and synth brass and strings create a retro chiptune vibe reminiscent of classic arcade games. With no vocals, this piece sets the mood for a thrilling gaming experience.",['chiptune' '8-bit' 'retro'],True,9,30,40,"/m/04rlf,/t/dd00036",False,False,11fNNN95_og.wav,0.38990628719329834,0.8550676908542432
[W_979HkE4EI]-[30-40],W_979HkE4EI,['drum lesson' 'acoustic drums' 'snare drum' 'drumroll' 'metronome click'],This is a drum lesson recording. A double stroke roll pattern is being performed on the snare drum of an acoustic drum kit. A metronome click can be heard in the background.,"This song features a dynamic drum lesson with captivating acoustic drums, highlighting the crisp sound of the snare drum in a riveting drumroll, all perfectly timed with the steady metronome click.","The song is a drum lesson featuring acoustic drums, a snare drum, and a drumroll with a metronome click.","In this upbeat song, the piercing sound of the snare drum takes center stage alongside the rhythmic metronome click, guiding aspiring drummers through a captivating drum lesson filled with impressive drumrolls and the resonant beats of acoustic drums.","In this song, you'll hear expertly executed drum lessons on acoustic drums including the snare drum, cymbals, hi-hat, and kick drum. The drummer executes an impressive drumroll with perfect timing to the metronome click. The crisp sound of the drumsticks hitting the drums will transport you to the front row of a live performance.","['cymbals, hi-hat, kick drum, drumsticks']",True,9,30,40,"/m/026t6,/m/02hnl,/m/02k_mr,/m/06rvn,/m/0bm02,/m/0l14md",False,False,W_979HkE4EI.wav,0.5299232006072998,1.0191910471965588
[S0W_zIUYwrE]-[30-40],S0W_zIUYwrE,"['low quality' 'noisy' 'live performance' 'unbalanced stereo'
 'reverberant' 'passionate trumpet melody' 'jazz' 'big bend'
 'shimmering cymbals' 'mellow piano chords' 'groovy double bass'
 'passionate' 'happy' 'fun']","The low quality recording features a live performance of a jazz big bend that consists of passionate trumpet melody, over groovy double bass, shimmering cymbals and mellow piano chords. It sounds reverberant, happy, passionate and fun. The recording is a bit noisy and the sound is leaning towards the right channel, which makes the stereo image unbalanced.","This low quality and noisy live performance of a jazz big band features an unbalanced stereo mix with reverberant shimmering cymbals, mellow piano chords, and groovy double bass, but it's all worth it for the passionate trumpet melody that adds a happy and fun touch to the atmosphere.","A lively and enthusiastic jazz number with a vibrant trumpet melody, groovy bass, and mellow piano chords, despite its low quality recording and unbalanced stereo, providing a fun and happy atmosphere to those listening.","Experience the raw and unpolished energy of a live jazz performance captured in all its low quality, noisy glory with a captivating and unbalanced stereo. Get lost in the reverberant echoes of a passionate trumpet melody that cuts through the big bend, complemented by the shimmering cymbals, mellow piano chords, and groovy double bass groove. Let the passionate, happy, and fun vibes of this song transport you to a world where imperfections are celebrated and the authenticity of a live performance shines.","This energetic live jazz performance features a passionate trumpet melody that dances over groovy double bass, shimmering cymbals, and mellow piano chords. The unbalanced stereo provides a raw and authentic feel, amplifying the passionate and improvisational nature of the music. Despite the low quality and noisy recording, the reverberant sound captures the fun and happy atmosphere of the lively big bend performance. With soulful vocals adding to the already passionate performance, it's hard not to get swept up in the contagious energy of this music.",['improvisational' 'soulful vocals'],True,4,30,40,"/m/01kcd,/m/06ncr,/m/07c6l",False,False,S0W_zIUYwrE.wav,0.49834203720092773,0.8696492221404828
[p_-lKpxLK3g]-[30-40],p_-lKpxLK3g,"['classical music' 'no voices' 'string section' 'bells' 'trumpets'
 'instrumental' 'relaxing song' 'slow tempo' 'xylophone']",This classical song features the main melody played by trumpets. This is accompanied by violins playing two note trills. A xylophone plays notes in the background. Church bells are played in the background. There is no percussion in this song. This is an instrumental song. There are no voices in this song. The mood of this song is relaxing. This song can be played in a magical scene in a movie.,"This beautiful classical instrumental piece features a soothing blend of string section, delicate bells, powerful trumpets, and a soulful xylophone melody, with no voices, making for a truly relaxing slow tempo listening experience.","A soothing instrumental piece featuring a delicate string section, resounding brass and subtle xylophone melodies, evoking a tranquil and serene atmosphere.","This tranquil instrumental piece of classical music boasts a soothing string section, accompanied by the gentle chimes of bells and trumpets, and a calmingly slow tempo. With no vocal distractions, the delicate twinkling of the xylophone invites you to unwind and find peace.","This instrumental classical music piece features a beautiful string section and prominent use of soft bells and trumpets, adding a subtle touch of fantasy to this relaxing song. With a slow tempo and no voices, the piece seamlessly blends xylophone, piano, violin, and harp to create a peaceful and soothing environment.",['piano' 'violin' 'harp'],True,0,30,40,"/m/01kcd,/m/0319l",False,False,p_-lKpxLK3g.wav,0.4522896409034729,1.1187243070651807
[2Gja9wBkz6U]-[460-470],2Gja9wBkz6U,['low quality' 'spacey' 'weird' 'theremin solo melody'],"The low quality recording features a theremin solo melody. It sounds spacey and weird, as the recording is noisy.","This song's low quality production mixed with spacey and weird elements creates an otherworldly vibe, culminating in a haunting theremin solo melody.","The low-quality, spacey, and weird song features a theremin solo melody.","Get ready to journey through a lo-fi soundscape of spacey weirdness, filled with a captivating theremin solo melody that will transport you to another realm.",The song's low quality and spacey vibe make it sound truly weird. The theremin solo melody only adds to its overall otherworldly feel. The echo effects and alien-like sounds heard throughout the song give it an extraterrestrial vibe that's truly out of this world.,['echo effects' 'alien-like sounds'],True,4,460,470,"/m/04rlf,/m/07kc_,/t/dd00125",False,False,2Gja9wBkz6U.wav,0.15895235538482666,1.0491951909114636
[fmHbWq-7-iQ]-[160-170],fmHbWq-7-iQ,"['low quality' 'soft metal' 'uptempo toms rolls' 'punchy snare'
 'wide background melodic male vocals' 'muffled male vocal' 'punchy kick'
 'shimmering cymbals' 'energetic' 'addictive' 'filtered synth pad melody']","The low quality recording features a soft metal song that consists of muffled male vocals, alongside wide background melodic male vocals, singing over filtered synth pad, uptempo toms rolls, punchy snare and kick hits and shimmering cymbals. It sounds energetic and addictive.","This low quality soft metal track features energetic uptempo toms rolls and a punchy snare, accompanied by a wide background of melodic male vocals and a muffled male vocal, with a punchy kick and shimmering cymbals providing an addictive backdrop to the filtered synth pad melody.","This song features a low quality, uptempo soft metal sound with energetic toms rolls, punchy snare, wide background melodic male vocals, and a muffled male vocal on top of a punchy kick and shimmering cymbals, along with a filtered synth pad melody that is addictive and shimmering throughout.","Get ready to headbang to this energetic and addictive soft metal track featuring low quality instrumentation that paints a raw and authentic soundscape. Uptempo toms rolls and punchy snare set the pace as shimmering cymbals and a punchy kick complete the relentless beat. The wide background melodic male vocals blend with a muffled male vocal, all while a filtered synth pad melody adds an otherworldly, dreamlike touch.","This track is an energetic and addictive blend of soft metal and high quality production. With uptempo toms rolls and a punchy kick, the rhythm section is driving and engaging. The shimmering cymbals add a bright texture that contrasts perfectly with the muffled male vocal, which is balanced by a wide background of melodic male vocals. The punchy snare cuts through the mix, and a filtered synth pad melody provides the perfect backdrop for the new bright synth arpeggios and distorted guitar riffs. Overall, this track is sure to get you moving and leave you wanting more.",['bright synth arpeggios' 'distorted guitar riffs'],True,4,160,170,"/m/04rlf,/t/dd00036",False,False,fmHbWq-7-iQ.wav,0.4611760675907135,0.8032717611839093
[JUwu4xOs8K4]-[40-50],JUwu4xOs8K4,"['gujarati folk music' 'female vocal' 'harmonium' 'tabla' 'cymbals'
 'lively']",This is a Gujarati folk song. There is a female vocalist singing in a passionate manner. The melody is being played by a harmonium. The rhythm is being played by the tabla and little cymbals. The atmosphere is lively.,"This upbeat Gujarati folk music song features a mesmerizing female vocal backed by the lively sound of harmonium, tabla and cymbals.","A vibrant Gujarati folk song is performed by a female vocalist with the assistance of a harmonium, tabla, and cymbals.","Get ready to experience the lively and upbeat rhythms of Gujarati folk music, featuring a talented female vocalist accompanied by the rich sounds of a harmonium, tabla, and cymbals.","The lively beats of Gujarati folk music fill the air as the female vocals blend with the sound of the harmonium and tabla. The addition of cymbals, dholak, sarangi, and tumbi create an electrifying atmosphere that will make you want to dance all night long.",['dholak' 'sarangi' 'tumbi'],True,9,40,50,"/m/015lz1,/m/06j64v",False,False,JUwu4xOs8K4.wav,0.4826701581478119,0.8125003781368054
[3w3fD54bNvU]-[30-40],3w3fD54bNvU,"['guitar band' 'guitar solo' 'scratching tones' 'guitar pick percussions'
 'song covers' 'strings scratched with plectrum percussions'
 'live performance' 'live audience' 'ambient room noises' 'echoes'
 'average audio quality' 'groovy music' 'instrumental music'
 'country music' 'tense' 'suspense' 'gunslingers' 'groovy' 'story tellers'
 'the wild west' 'emotional' 'passionate' 'heroes and villains' 'legends'
 'epic stories' 'electric guitar' 'rhythm guitars' 'cowboys']",The song is an instrumental. The song is medium tempo with a guitar playing lead and several guitarists playing harmony  and accompaniment and a pick scratching guitar strings producing a percussive line. The song is immersive and has a classic country gun fight duel vibe to it. The song has ambient room noises.,"This guitar band delivers a groovy instrumental country music experience that takes the listener on a trip to the wild west, featuring a tense and suspenseful atmosphere, passionate guitar solos, scratching tones that emulate gunslingers, and strings scratched with plectrum percussions, with the crowd's ambient room noises and echoes adding to the average audio quality of the live performance, bringing to life epic stories of heroes and villains told by powerful story tellers, while the rhythm guitars accompany the electric guitar in this tale of cowboys.","This song is a groovy and tense instrumental piece featuring scratching tones, guitar pick percussions, and electric and rhythm guitars, evoking the emotional and passionate stories of cowboys, heroes and villains, and legends of the Wild West.","This groovy country instrumental, performed live by a guitar band, features passionate and emotional guitar solos with scratching tones and guitar pick percussions. The ambient room noises and echoes add to the tense and suspenseful atmosphere of the epic stories about gunslingers, heroes, and villains of the wild west, all covered in the groovy rhythms of the rhythm guitars and the strings scratched with plectrum percussions. Despite the average audio quality, the live audience can't help but be transported to a different era of cowboys and storytellers, with electrifying moments of electric guitar taking the lead.","This groovy instrumental country song with scratching tones and guitar pick percussions tells the epic story of gunslingers and cowboys in the wild west. With a passionate guitar solo and ambient room noises, it creates a tense and suspenseful atmosphere. The strings scratched with plectrum percussions and live audience add to the average audio quality, giving it a live performance feel. The rhythm guitars and slide guitar come together to create groovy music that transport the listener to a different time. The fiddle and harmonica give it a folk touch, adding more to the story tellers vibe. In this song, we hear the legends of heroes and villains unfold in an emotional and epic manner, through the electric guitar and the sound of the audience cheering in the background. ",['slide guitar' 'fiddle' 'harmonica'],True,1,30,40,"/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y",False,False,3w3fD54bNvU.wav,0.6833645105361938,0.8088430371333875
[hlHb9HwNxk8]-[110-120],hlHb9HwNxk8,"['low quality' 'noisy' 'live performance' 'opera'
 'passionate female vocal' 'strings melody' 'brass melody'
 'mellow percussions' 'passionate' 'emotional']","The low quality recording features a live performance of an opera that consists of a passionate female vocal singing over strings melody, brass melody and mellow percussion. It sounds emotional and passionate.","This low quality and noisy live performance features a passionate female vocal singing an opera, backed by a strings melody, brass melody, and mellow percussions, creating a passionate and emotional experience.","A noisy and low-quality live performance with passionate female vocals, accompanied by a melodious blend of strings and brass and mellow percussions rendering a passionately emotional opera.","Experience the raw and unfiltered energy of a live performance with an opera-inspired piece featuring a passionate and emotional female vocal accompanied by a cacophony of strings melody, brass melody, and mellow percussions, resulting in a low quality yet exhilarating journey through the depths of human intensity.","This live performance of an opera has a slightly low quality and a noisy atmosphere, but the passionate female vocals and dramatic strings and brass melodies make for an emotional and stirring performance that is complemented by a guitar riff and upbeat tempo that add to the overall passionate and mellow tone.",['guitar riff' 'upbeat tempo'],True,4,110,120,"/m/015lz1,/m/04rlf,/m/05lls,/m/0ggq0m",False,False,hlHb9HwNxk8.wav,0.4867149591445923,1.0059808101703442
[SwdhfGXkMCo]-[30-40],SwdhfGXkMCo,"['french horn' 'sextet' 'parade' 'marching' 'regal' 'grand parade'
 'staccato bass notes']",This piece involves multiple french horns. The piece sounds regal  and like something you would hear if the king of a country was moving  in his chariot through his kingdom along with a grand parade. The staccato bassline helps add to the sense of marching forward.,"Get ready for a majestic and regal performance as a French horn leads the sextet through a grand parade with marching rhythms, punctuated by staccato bass notes that will have you tapping your feet and feeling like royalty.",A regal sextet with a French horn leads a grand parade through staccato bass notes with a marching rhythm.,"The regal sounds of the French horn lead a sextet through a grand parade, accompanied by marching percussion and staccato bass notes to create a truly majestic and triumphant musical experience.","The sound of a regal and grand parade is brought to life with the sextet consisting of french horns, trumpets, and trombones. The staccato bass notes add an extra layer of marching rhythm that is accentuated by the military precision of the snare drum. It's like an auditory representation of a majestic procession passing through the streets, commanding attention with every note.",['trumpet' 'trombone' 'snare drum'],True,3,30,40,"/m/01kcd,/m/0319l",False,False,SwdhfGXkMCo.wav,0.594620943069458,0.8711920585681714
[PpamaOkNqoI]-[30-40],PpamaOkNqoI,"['lesson recording' 'drums lesson' 'acoustic drum fill' 'male voice'
 'instructive speaking']","This is an acoustic drums lesson recording concerning how to play double stroke rolls on the toms. Initially, there is a rapid drum fill that can be heard. Then, a male voice starts speaking in an instructive manner.","This song features a male voice delivering an instructive speaking lesson on acoustic drum fills, recorded in a drums lesson format.","This song is an instructive recording for acoustic drum players, featuring a male voice teaching drum fills and lessons on how to play the drums.",This lesson recording features a male voice providing instructive speaking on an acoustic drum fill in a drums lesson.,"A male voice guides through an instructive speaking session in a lesson recording providing drums lesson and acoustic drum fill techniques along with the high co-occurrence percussion lesson, beatboxing lesson, and slide guitar lesson.",['percussion lesson' 'beatboxing lesson' 'slide guitar lesson'],True,9,30,40,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",False,False,PpamaOkNqoI.wav,0.1985584795475006,0.9231025781680859
[leiPemYDg-8]-[110-120],leiPemYDg-8,"['string instruments' 'emotional' 'violins' 'acoustic guitar arpeggios'
 'acoustic guitar licks' 'fairytale' 'warm synth chord stabs']","This clip feels like a magical fairytale. It features layers of violin that are somewhat orchestral in their arrangement, on top of acoustic guitar arpeggios that cut through the legato violin melodies. At the beginning, there is a warm synth that sounds a little bit like an accordion - rapid chord stabs are played there in eighth notes.","This heartwarming and emotional fairytale inspired song features the rich and resonant sound of violins intertwined with delicate acoustic guitar arpeggios and licks, all supported by warm synth chord stabs, creating a dreamy atmosphere perfect for any romantic or emotional moment.","This song features emotional string instruments like violins, smooth acoustic guitar arpeggios and licks, warm synth chord stabs, and has a fairytale-like quality to it.","This enchanting fairytale ballad features emotive violins and intricate acoustic guitar arpeggios and licks, all supported by warm synth chord stabs, creating a stirring arrangement accented by tender string instruments.","This fairytale-inspired song features emotional string instruments like violins, along with warm synth chord stabs and acoustic guitar arpeggios and licks. In addition, piano, harp, and cello are added to emphasize the sense of wonder and storybook-like quality of the music.",['piano' 'harp' 'cello'],True,3,110,120,"/m/02cjck,/m/04rlf,/t/dd00033",False,False,leiPemYDg-8.wav,0.3940829336643219,0.9023807849933423
[WYxXUBP_XaM]-[210-220],WYxXUBP_XaM,"['low quality' 'noisy' 'mono' 'aggressive harmonica solo'
 'low microphone pop sound' 'shimmering shaker' 'passionate' 'energetic']",The low quality recording features an aggressive harmonica solo playing over a shimmering shaker. There is a low microphone pop sound right before the shimmering shaker comes in. It sounds passionate and energetic. The recording is noisy and in mono.,"This song is a gritty and raw piece, with a low quality and noisy sound that's emphasised through its monophonic style, featuring an aggressive harmonica solo, paired with a low microphone pop sound and a shimmering shaker, creating a unique atmosphere of passion and energy.","A low-fi, monophonic track featuring a noisy, aggressive harmonica solo, accompanied by a shimmering shaker and low microphone pop sounds, delivering an energetically passionate performance.","Get ready to experience the gritty, raw essence of music with a low-fi, mono sound that immerses you in the chaos of an aggressive harmonica solo accompanied by the raw energy of a low microphone pop sound, balanced by the shimmering calm of the shaker, all culminating in a passionate, energetic performance.","The raw and gritty sound of this track features a low quality recording with noisy and mono production. The aggressive harmonica solo cuts through with a low microphone pop sound, while the shimmering shaker adds texture to the passionate and energetic performance. A bluesy guitar riff and thick bass line provide the perfect backdrop for this raw and emotional jam.",['bluesy guitar riff' 'thick bass line'],True,4,210,220,"/m/03qjg,/m/085jw",False,False,WYxXUBP_XaM.wav,0.6161973476409912,0.8660354223300732
[LaeRCg-NdeY]-[240-250],LaeRCg-NdeY,"['low quality' 'mono' 'noisy' 'applause' 'saxophone melody'
 'groovy piano melody' 'classical' 'cover']","The low quality recording features a cover of a classical song and it consists of a saxophone solo melody playing over a groovy piano melody. At the very end of the loop, there is an applause. It sounds easygoing, passionate and the recording is noisy and in mono.","This low quality, mono recording captures a noisy yet energetic performance, complete with thunderous applause after a groovy piano melody and captivating saxophone cover of a classical tune.","A noisy, mono recording of a groovy piano and saxophone cover with classical inspirations and applause heard in the background.","This electrifying rendition of a classical cover features a groovy piano melody and a lively saxophone melody that are both heard through the low quality and noisy mono recording, creating an intimate ambiance highlighted by the sound of roaring applause.","Cover of a classical song with a groovy piano melody and saxophone melody accompanied by a jazzy trumpet solo and funky bassline, recorded in mono with low quality resulting in noisy applause at the end.",['jazzy trumpet solo' 'funky bassline'],True,4,240,250,"/m/01kcd,/m/06ncr,/m/085jw",False,False,LaeRCg-NdeY.wav,0.218178391456604,0.9124170150806226
[qCUJ-8AlecY]-[0-10],qCUJ-8AlecY,['drumline' 'stick trick' 'snare pad' 'rapid playing' 'rudiments'],This is a drumline stick trick recording. A drummer is playing rudiments on a snare pad in an acrobatic manner. There is a rapid procession of single and double strokes. This piece could be sampled for use in beat-making.,"This intense drum solo features electrifying stick tricks, precise rapid playing, and complex rudiments executed flawlessly on a snare pad by a skilled drumline performer.","The song features an impressive display of skillful drumming with a high-energy drumline, stick tricks, quick and rapid playing on a snare pad, and intricate execution of rudiments.","This high-energy track showcases a commanding drumline, complete with awe-inspiring stick tricks and lightning-fast, precise snare pad work, while exploring the intricate world of rudiments.","This song features a powerful drumline with rapid playing and intricate rudiments. The use of stick tricks on the snare pad adds an extra level of excitement. The drummer showcases their skills on both the snare pad and full drum set, with impressive drum solos throughout the song.",['drum set' 'drum sticks' 'drum solo'],True,9,0,10,"/m/01sm1g,/m/07rdhzs,/m/0l14md",False,False,qCUJ-8AlecY.wav,0.4570058584213257,0.7966060843517102
[mU6cfEWw5Og]-[180-190],mU6cfEWw5Og,"['low quality' 'unbalanced stereo' 'flat male vocal'
 'shimmering tambourine' 'tutorial' 'noisy']","The low quality recording features a flat male vocal talking, after which there is a shimmering tambourine being played. The recording is noisy and the stereo image is unbalanced, as the audio is slightly leaning towards the right channel of the stereo image.","This tutorial-style track features a flat male vocal over a low quality, unbalanced stereo mix, with a noisy backdrop and a shimmering tambourine providing some added texture.","A tutorial-style song with noisy, unbalanced stereo, low-quality production featuring flat male vocals and shimmering tambourines.","This tutorial track features a noisy and unbalanced stereo with a low quality production, accompanied by a shimmering tambourine and flat male vocal.","This is a tutorial on how to fix low-quality recordings with unbalanced stereo and noisy backgrounds. Despite the flat male vocal, the addition of distorted guitar and gritty bass bring a sense of urgency while the echoey drums and shimmering tambourine create a dreamy atmosphere.",['distorted guitar' 'gritty bass' 'echoey drums'],True,4,180,190,"/m/04rlf,/m/04szw,/m/07brj,/m/09x0r,/m/0l14md",False,False,mU6cfEWw5Og.wav,0.5326710939407349,0.9208876695682324
[NVo-stvk_QE]-[30-40],NVo-stvk_QE,"['jazzy' 'electric guitar solo' 'simple jazzy drumming'
 'intricate walking bassline' 'reverb effect'
 'complex electric guitar playing']",Here we have an electric guitarist intricately playing a guitar solo with a reverb effect applied to his guitar. The music is a jazzy type of backing track with a sophisticated walking bassline. The guitarist is highly skilled.,"Get ready to groove to this jazzy tune with a simple yet infectious drumming style, an intricate walking bassline, and a reverb effect that adds a touch of ethereal magic, all topped off with a complex electric guitar playing and an electrifying guitar solo that will surely leave you mesmerized.","This song has a jazzy feel with a simple drumming style and intricate walking bassline, featuring a reverb effect and complex electric guitar playing highlighted by a solo.","This toe-tapping tune boasts a jazzy vibe with a standout electric guitar solo, accompanied by straightforward drumming and a mesmerizing walking bassline. The reverb effect is added to enhance the complexity of the electric guitar playing, making this song an auditory treasure trove.","This jazzy tune features a mesmerizing electric guitar solo accompanied by simple jazzy drumming and an intricate walking bassline. The reverb effect adds a beautiful depth to the complex electric guitar playing, while the saxophone solo, brushed drumming, upright bass, and delay effect all come together to create a truly unforgettable listening experience.",['saxophone solo' 'brushed drumming' 'upright bass' 'delay effect'],True,3,30,40,"/m/01b9nn,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/06w87,/m/0fx80y,/m/0g12c5",False,False,NVo-stvk_QE.wav,0.5714914798736572,1.003931125645808
[LCMQXFKMLIM]-[110-120],LCMQXFKMLIM,"['low quality' 'mono' 'arpeggiated harp melody' 'noisy' 'passionate'
 'emotional']","The low quality recording features an arpeggiated harp melody playing. It sounds passionate, emotional and the recording is noisy and in mono.","This low quality, mono track features a hauntingly beautiful arpeggiated harp melody accompanied by a noisy, yet passionate beat that captures the raw emotional intensity of the song.",The song features a passionate and emotional arpeggiated harp melody in low quality mono with added noise.,"A raw and unpolished masterpiece, this mono track showcases an arpeggiated harp melody amidst a flurry of noise, while delivering a passionate and emotional performance.","A passionate and emotional song featuring a low quality, mono recording with a prominent arpeggiated harp melody. Despite the noisy production, the vocals are able to shine through alongside a driving drum beat and lush string section. The piano accompaniment adds an extra layer of emotional depth to the piece.",['vocals' 'drum beat' 'string section' 'piano accompaniment'],True,4,110,120,"/m/03m5k,/m/0d8_n",False,False,LCMQXFKMLIM.wav,0.39505693316459656,0.8566717412521161
[l0fCHZhKEDA]-[30-40],l0fCHZhKEDA,"['low quality' 'groovy organ keys melody' 'organ keys lead melody'
 'groovy bass' 'shimmering hi hats' 'soft kick hits' 'happy' 'joyful']","The low quality recording features a groovy piano organ keys in the left channel and organ keys lead melody played in the right and the middle channel of the stereo image, followed by groovy bass, shimmering hi hats and soft kick hits. It sounds happy and joyful.","Get ready to feel the happiness and joy in the air with this groovy track - featuring a low quality yet captivating organ keys lead melody, a groovy bassline that will make you move, shimmering hi hats to add a touch of magic, and soft kick hits that will keep your feet tapping along to the beat.","A song with low quality, groovy organ keys lead melody and bass accompanied by shimmering hi hats and soft kick hits creating a happy and joyful vibe.","This song features a lo-fi sound quality and a groovy organ keys lead melody complemented by a groovy bass, shimmering hi hats, and soft kick hits, creating an overall joyful and happy tone.",This song is a joyful and upbeat tune with a groovy organ keys melody that serves as the lead. The groovy bassline keeps the tempo driving forward while the shimmering hi hats add a touch of class. The soft kick hits keep the rhythm going smoothly. The catchy lyrics and harmonious vocals only add to the happiness and joyfulness of this song.,['upbeat tempo' 'catchy lyrics' 'harmonious vocals'],True,4,30,40,"/m/015y_n,/m/02v2lh,/m/04rlf",False,False,l0fCHZhKEDA.wav,0.5884232521057129,1.0125475730945386
[R5KBk76b9HE]-[110-120],R5KBk76b9HE,"['piano cover' 'glam metal' 'keyboard' 'piano sound' 'gentle playing'
 'calming' 'relaxing']","This is a piano cover of a glam metal music piece. The piece is being played gently on a keyboard with a grand piano sound. There is a calming, relaxing atmosphere in this piece. It could be playing in the background at a coffee shop.","This piano cover of a glam metal classic showcases the versatility of the instrument's keyboard and expertly replicates the iconic piano sound of the genre, all while maintaining a gentle and calming playing style that creates a truly relaxing listening experience.","This piano cover of a glam metal song is smooth and relaxing, with gentle playing and a prominent keyboard and piano sound.","This exquisite piano cover of a glam metal classic highlights the keyboard's versatility, as the gentle playing and soothing piano sound create a calming and relaxing listening experience.","This piano cover of a classic glam metal song is accompanied beautifully by the subtle addition of acoustic guitar, gentle vocals, and soaring strings. The keyboard provides a dreamy piano sound that perfectly complements the relaxing and calming atmosphere of this rendition. The gentle playing adds an extra layer of tranquility to the already peaceful vibe of the track.",['acoustic guitar' 'vocals' 'strings'],True,9,110,120,"/m/01s0ps,/m/05148p4,/m/05r5c",False,False,R5KBk76b9HE.wav,0.10419084131717682,0.9785142149974622
[9UOPRQhNzQ8]-[30-40],9UOPRQhNzQ8,"['low quality' 'rock' 'muffled passionate male vocal'
 'wide acoustic rhythm guitars' 'shimmering cymbals' 'punchy kick'
 'groovy bass' 'passionate' 'addictive' 'groovy']","The low quality features a rock song that consists of a muffled passionate male vocal singing over wide acoustic rhythm guitars chords, shimmering cymbals, punchy kick and groovy bass. It sounds addictive, passionate and groovy - like something you would hear in pubs and bars during the 50s.","This low-quality rock track features a muffled, passionate male vocal accompanied by wide acoustic rhythm guitars, shimmering cymbals, punchy kicks, and a groovy bass line, resulting in an addictive and passionate groove.","This low-quality, rock song features a muffled yet passionate male vocal with wide acoustic rhythm guitars, shimmering cymbals, punchy kick, groovy bass, and an addictive and passionate groove.","Experience the addictively groovy and passionately raw sound of this rock anthem, boasting wide acoustic rhythms, groovy basslines, and a punchy kick that is perfectly complemented by shimmering cymbals and muffled, yet oh-so-passionate, male vocals.","This rock song hits you hard with its groovy bass and punchy kick, while the wide acoustic rhythm guitars create a muffled but passionate sound that perfectly complements the intense and addictive vocals. Shimmering cymbals add a touch of magic to the overall sound, and the distorted electric guitar and reverberating tambourine create a groove that's impossible to resist.",['distorted electric guitar' 'reverberating tambourine'],True,4,30,40,"/m/04rlf,/m/06j6l,/m/06rqw",False,False,9UOPRQhNzQ8.wav,0.5154740810394287,0.8511662092258252
[JDWPJ1AiDKc]-[30-40],JDWPJ1AiDKc,['blues' 'amateur recording' 'male voice talkin' 'e-guitar' 'medium tempo'],This recording contains a male voice talking and then playing a blues riff on a clean e-guitar. This song may be playing as part of a video tutorial.,"Enjoy the soulful sound of the blues with this amateur recording featuring a male voice talking and an e-guitar, set to a medium tempo.",An amateur recording of a male voice talking over a medium tempo e-guitar blues.,"Prepare to be transported to a more soulful place as the sultry sounds of blues collide with the rawness of an amateur recording, featuring a mesmerizing male voice talkin' and an electrifying e-guitar, all set to a medium-tempo beat that'll make your heart skip a beat.","This amateur recording features a male voice talkin over an e-guitar and harmonica, with a medium tempo and an upbeat rhythm. The lyrics explore the theme of heartbreak and loss, resonating with the blues genre. The slide guitar adds a melancholic layer to the sound. ",['harmonica' 'slide guitar' 'upbeat rhythm' 'lyrics about heartbreak'],True,6,30,40,"/m/01lyv,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y,/m/0gg8l",False,False,JDWPJ1AiDKc.wav,0.5357180833816528,0.9136902298976697
