fname,ytid,aspect_list,caption_ground_truth,caption_writing,caption_summary,caption_paraphrase,caption_attribute_prediction,pseudo_attribute,is_crawled,author_id,start_s,end_s,audioset_positive_labels,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
[a-11dtG7aK4]-[110-120],a-11dtG7aK4,"['pop song' 'relaxing song' 'synth sounds' 'no percussion'
 'meditation music' 'no voices' 'instrumental' 'dreamy music'
 'fantasy music' 'slow tempo']",This song has a relaxing feel. It starts off with a synth playing a chord sequence. This is followed by synth strings playing a high pitched melody. The notes fade into each other. Another synth plays the bass notes in the background. There is no percussion in this song. The mood of this song is dreamy. This song can be played in a dream sequence in a movie.,"This pop and relaxing instrumental song features synth sounds and a dreamy, fantasy vibe with no percussion or voices, making it perfect for meditation and relaxation with its slow tempo.","A dreamy and relaxing pop song that sets a meditative mood through slow tempo, synth sounds, and instrumental fantasy music with no percussion or voices.","This pop instrumental is a dreamy and relaxing meditation melody that emphasizes synth sounds, and a fantasy-inspired atmosphere with no percussion or vocals, perfect for a slower-paced, ambient listening experience.","This instrumental pop song is the perfect relaxing and meditative music, featuring a dreamy fantasy ambience with synth sounds and no percussion. No voices interfere with the slow tempo, making it an ideal background for meditation or creating a relaxing atmosphere in your home.",['ambience sounds'],True,0,110,120,"/m/02v2lh,/m/04rlf",False,False,a-11dtG7aK4.wav,0.4353722333908081,1.2721645122963623
[EQSv7DIJJtw]-[50-60],EQSv7DIJJtw,"['k-pop' 'korean pop' 'percussive bass line' 'medium tempo'
 'backup singers' 'vocal harmony' 'steady drumming rhythm'
 'keyboard accompaniment' 'various percussion hits' 'pop hits' 'pop diva'
 'romantic' 'love song' 'emotional' 'female singer' 'cheerful positive'
 'love me' 'electric guitar strumming']","A female singer sings this cool pop melody. The song is medium with a steady drumming rhythm, percussive bass line, keyboard accompaniment and various percussion hits. The song is modern K-pop. The song is romantic and cheerful.","This K-Pop love song is led by a pop diva with an emotional yet cheery and positive performance, supported by backup singers and held together by a medium tempo with a steady drumming rhythm and a percussive bass line, accompanied by versatile percussion hits, electric guitar strumming, and keyboard accompaniment, all merging for a captivating and catchy tune perfect for anyone who wants to fall in love and sing along to Love Me.","This K-pop love song features a percussive bass line, vocal harmony, and steady drumming rhythm, accompanied by various percussion hits, electric guitar strumming, and keyboard accompaniment, with cheerful and emotional backup singers, sung by a pop diva in a medium tempo about being loved.","This k-pop love song features a cheerful, pop diva with a female singer relishing in the emotion of a romantic ballad highlighted by a percussive bass line and a steady drumming rhythm, alongside a multitude of percussion hits and keyboard accompaniment. The melodic pop hits are accentuated by a variety of vocal harmonies, and the upbeat medium tempo is complimented by a heart-warming electric guitar strumming to make you feel loved as if she's singing directly to you.","This K-pop love song features a percussive bass line and steady drumming rhythm accompanied by a lively keyboard and various percussion hits. The backup singers and vocal harmony add depth to the female singer's pop diva vocals, which are enhanced by a cheerful positive tone. The electric guitar strumming in the chorus adds to the catchy melody, making it a pop hit. The lyrics of 'Love Me' are emotional and romantic, creating a danceable beat that is sure to get stuck in your head.",['catchy chorus' 'synth instrumentals' 'danceable beat'],True,1,50,60,"/m/028sqc,/m/04rlf",False,False,EQSv7DIJJtw.wav,0.6499322652816772,1.095463562627478
[0q-80dzp6PU]-[60-70],0q-80dzp6PU,"['low quality' 'electro pop' 'punchy snare' 'wide laser synth'
 'snare roll' 'echoing passionate male vocal'
 'groovy synth keys chord progression' 'reversed crash riser' 'exciting'
 'energetic' 'build up']","The low quality recording features an electro pop song that consists of an echoing passionate male vocal singing over groovy synth keys chord progression, punchy snare hits, followed by snare roll, wide laser synths and reversed crash riser. It sounds exciting and energetic - like a build up section of the song.","Experience the thrilling build up and energetic vibe of this low quality electro pop track, featuring a punchy snare and groovy synth keys chord progression, complemented by wide laser synths and an exciting snare roll leading into echoing passionate male vocals, topped off with a reversed crash riser for an unforgettable listening experience.","The electrifying electro-pop song features a low quality sound, punchy snare, wide laser synth, snare roll, groovy synth keys chord progression, echoing passionate male vocal, reversed crash riser, and an exciting build up that exudes energetic vibes.","Get ready to be blown away by an electrifying electro pop track with low quality elements, characterized by a punchy snare, wide laser synth, and a captivating groovy synth keys chord progression, leading up to an exciting build up fueled by a snare roll, reversed crash riser, and an echoing passionate male vocal, creating an energetic and unforgettable listening experience.","This electro pop song features low quality production that surprisingly adds to its charm. The punchy snare and wide laser synth create an exciting vibe that is matched by the echoing passionate male vocal. The groovy synth keys chord progression and snare roll give it a danceable energy that is sure to get you moving. The addition of a reversed crash riser builds up to the funky guitar riff and bouncy bassline, making this song an absolute bop.",['bouncy bassline' 'funky guitar riff'],True,4,60,70,"/m/026z9,/m/04rlf",False,False,0q-80dzp6PU.wav,0.5585864782333374,1.1367348915535644
[L47F51OmZXo]-[110-120],L47F51OmZXo,['saxophone' 'baritone saxophones' 'harmonies' 'groovy jazzy' 'bebop'],Here we have two saxophonists playing baritone saxophones. They play a jazzy bebop song that's groovy and light-hearted in its tone.,This groovy and jazzy song features baritone saxophones that play catchy harmonies over a bebop-inspired rhythm section.,"This groovy jazzy song, featuring baritone saxophones and harmonies, has a bebop-inspired sound that is accentuated by the talented playing of the saxophone.",The groovy jazzy sounds of the Bebop era are brought to life with harmonies and the soulful melodies of baritone saxophones in this unforgettable song.,"A groovy jazzy saxophone-led composition with improvisational baritone saxophones, intricate harmonies, and fast bebop-style solos accompanied by a skilled pianist, drummer, and trumpeter.",['piano' 'drums' 'trumpet'],True,3,110,120,"/m/01kcd,/m/06ncr",False,False,L47F51OmZXo.wav,0.5428850054740906,1.0781320816475586
[iaonijK95qA]-[590-600],iaonijK95qA,"['trumpets plays' 'powerful' 'epic ending' 'synthetic trumpet sounds'
 'synth string section harmony' 'slow tempo' 'keyboard accompaniment'
 'emotional' 'wide open space' 'epic beginnings' 'grand journey'
 'end credits' 'movie soundtrack' 'instrumental music'
 'cinematic experience' 'synth horns']",The song is an instrumental. The tempo is slow with  a synth trumpet playing a lilting melody with supporting keyboard synth accompaniment and no percussion. The song is emotional and powerful. The song is a movie soundtrack.,"Experience a cinematic journey with powerful slow-tempo instrumental music in this epic movie soundtrack featuring synth horns, emotional keyboard accompaniment, and a grand journey through wide open spaces with triumphant trumpets, synthetic trumpet sounds, and a synth string section harmony leading to an epic ending perfect for end credits.","This song is an instrumental cinematic experience featuring powerful trumpet playing, synthetic brass sounds, slow tempo, emotional synth string harmonies and keyboard accompaniment that takes the listener through an epic journey with an epic beginning and an amazing ending for the end credits of a movie soundtrack.","Sparkling with an emotional slow tempo, the instrumental music of this cinematic experience is brought to life by the powerful sound of trumpets, accompanied by synthetic trumpet sounds, a synth string section harmony, and keyboard accompaniment, all fittingly woven together to tell the grand journey of end credits, from epic beginnings to an epic ending, in a wide open space, all highlighted by the resonant synthetic horns which bring this movie soundtrack to its ultimate crescendo.","This instrumental cinematic experience takes you on a grand journey through wide open spaces with powerful trumpet plays, synthetic trumpet sounds, and synth horn harmonies. The slow tempo, emotional keyboard accompaniment, and epic string section add to the epic beginnings and endings. With orchestral percussion and a brass section, the song builds to an epic climax before ending with a cinematic drum section perfect for end credits of any movie soundtrack.",['orchestral percussion' 'brass section' 'piano melody' 'cinematic drums'],True,1,590,600,"/m/01kcd,/m/07gql",False,False,iaonijK95qA.wav,0.6317330598831177,1.0972533709007934
[DvN5813H7Bo]-[190-200],DvN5813H7Bo,"['reggae' 'male vocal' 'laid-back singing' 'keyboard' 'electric guitar'
 'bass guitar' 'acoustic drums' 'chill' 'trippy' 'groovy']",This is a reggae music piece. There is a male vocalist singing in a laid-back manner. The keyboard is playing the main tune. The electric guitar is being strummed in a staccato off-beat pattern. There is a groovy bass line being played by the bass guitar. The rhythmic background consists of a reggae acoustic drum beat. The atmosphere is chill and trippy. This piece could be used in the soundtrack of a romance movie with a tropical setting.,"Get transported to a chill and trippy paradise with this reggae tune, featuring a laid-back male vocal, groovy electric guitar and bass guitar, along with keyboard and acoustic drums, creating a groovy and relaxing mood.","A chill and groovy reggae song featuring laid-back male vocals, keyboard, electric guitar, bass guitar, and acoustic drums, with trippy and relaxing undertones.","Sit back and relax to the smooth and groovy sounds of a male reggae vocalist accompanied by a keyboard, electric guitar, bass guitar and acoustic drums, creating a chill yet trippy vibe throughout the entire song.","This reggae song features a smooth, laid-back male vocal that perfectly complements the chill, yet groovy instrumentation of keyboard, electric guitar, bass guitar, and acoustic drums. The inclusion of saxophone and percussion adds a trippy, almost ethereal quality to the track, while the backing vocals round out the sound for a full, satisfying listening experience.",['saxophone' 'percussion' 'backing vocals'],True,9,190,200,"/m/015lz1,/m/04rlf,/m/0gywn",False,False,DvN5813H7Bo.wav,0.6144207119941711,0.9973554498154358
[XfLI8gHCuFE]-[90-100],XfLI8gHCuFE,['techno' 'house' 'synth lead' 'piercing sound' 'loud' 'aggressive'],This is a techno house music piece. There is a piercing sounding synth lead playing an alarm-like tune. The atmosphere is loud and aggressive. This piece could be playing during nighttime scenes in the soundtrack of a noir movie or a noir video game.,"Get ready to be transported to the depths of the techno and house scene with a driving, aggressive beat and piercing synth lead that will leave your ears ringing long after the song ends.",This song is a loud and aggressive techno-house track with a piercing synth lead.,"Prepare to be consumed by the pulsating energy of our techno-house masterpiece; with a dominant synth lead, piercing sound, and incredibly loud, aggressive beats.","This techno and house track has a driving, fast-paced beat and piercing synth lead that creates a dark and aggressive atmosphere. The loud and bass-heavy production makes it perfect for a high-energy dance floor, while the industrial elements add an extra edge to the overall sound.",['bass-heavy' 'fast-paced' 'dark' 'industrial'],True,9,90,100,"/m/02bxd,/m/04rlf",False,False,XfLI8gHCuFE.wav,0.5387203693389893,1.1408885008293823
[ZOKQFjrfbpw]-[30-40],ZOKQFjrfbpw,['harpsichord' 'intricate playing' 'live recording' 'suspenseful music'],This is an intricate melody played on the harpsichord. It's recorded live and has a suspenseful feeling to it. The melody is played at a medium tempo.,This live recording is full of suspenseful music with intricate harpsichord playing that creates an eerie and haunting atmosphere.,The live recorded song features intricate playing of a harpsichord creating a suspenseful music.,Experience the spine-tingling suspense of intricate harpsichord playing with our live recording of this suspenseful music.,"This live recording of a suspenseful music piece features intricate harpsichord playing, accompanied by a full orchestra and ethereal vocals, transporting listeners to a world of heightened emotions and anticipation.",['orchestra' 'ethereal vocals'],True,3,30,40,"/m/03_d0,/m/04rlf",False,False,ZOKQFjrfbpw.wav,0.22384384274482727,0.8396698421436981
[9WzzYYWpeyA]-[130-140],9WzzYYWpeyA,"['quartet' 'clarinet' 'woodwind instruments' 'bass clarinet'
 'alto clarinet' 'harmonious classical music' 'synchronous playing'
 'rapid ascending melody']",Here we have a quartet of clarinet players playing a classical piece. One of them plays a rapidly ascending melodic motif. The others play sustained notes ranging from bass to alto which provide a support for the melody.,"This quartet's harmonious classical music, played synchronously on woodwind instruments including a clarinet, bass clarinet, and alto clarinet, features a rapid ascending melody that showcases the group's impressive skills and dynamic range.","A harmonious quartet of woodwind instruments, including clarinet, bass clarinet, and alto clarinet, play synchronous, rapid ascending melodies in a beautiful classical piece.","This quartet of skilled musicians, using various woodwind instruments including the bass and alto clarinet, perform a harmonious and mesmerizing classical music piece with synchronous playing, highlighted by a rapid ascending melody.","The harmonious classical music piece features a quartet of talented musicians playing synchronous clarinet, bass clarinet, and alto clarinet parts accompanied by the beautiful sounds of violin, cello, and viola. The woodwind instruments create a peaceful melody that rapidly ascends and descends, showcasing the players' expert musicianship.",['violin' 'cello' 'viola'],True,3,130,140,"/m/01kcd,/m/01wy6",False,False,9WzzYYWpeyA.wav,0.6321617364883423,1.0170946604210571
[eSsadT6mh7g]-[120-130],eSsadT6mh7g,"['low quality' 'camera shuttering sound effect' 'jazz' 'energetic drums'
 'groovy bass' 'easygoing electric guitar chords'
 'cool saxophone solo melody' 'easygoing' 'energetic']","The low quality recording features some camera shuttering sound effects and a jazz song playing in the background. The song consists of a cool saxophone solo melody over groovy bass, easygoing electric guitar chords in the left channel of the stereo image and energetic drums. It sounds easygoing and energetic at the same time.","This low-quality jazz track features a camera shuttering sound effect as it builds with energetic drums, groovy bass, easygoing electric guitar chords, and a cool saxophone solo melody, resulting in an easygoing and energetic vibe.","An energetic and easygoing jazz song filled with cool saxophone solos, groovy bass and drums, and easygoing electric guitar chords, despite its low quality and camera shuttering sound effect.","Get ready to experience a low-fi, raw sound with the unmistakable camera shutter effect paired with punchy jazz vibes thanks to energetic drums, groovy bass and the mellow movements of an easygoing electric guitar. Bring some cool into the mix with a smooth saxophone solo melody, all in all giving you an easygoing yet energetic listening experience.","Listen to this energetic jazz track with a groovy bassline and easygoing electric guitar chords. The high quality production allows the cool saxophone solo melody to shine through, while the energetic drums keep the upbeat tempo going. You'll love the funky keyboard riffs that add another layer to this fun and easygoing tune. And don't worry about any low quality issues or annoying camera shuttering sound effects - this track is top notch all the way.",['upbeat tempo' 'funky keyboard riffs'],True,4,120,130,"/m/01kcd,/m/06ncr",False,False,eSsadT6mh7g.wav,0.45537856221199036,0.8883065468270019
[JHvLuYk6TfI]-[70-80],JHvLuYk6TfI,"['kora song' 'no other instruments' 'no voices' 'instrumental'
 'waltz time' 'moderate tempo' 'folk song']",This folk song features a kora being played in waltz time. This starts off with the strings being plucked in waltz time followed by a descending run. The waltz plucking is played twice more followed by another descending run. There are no other instruments in this song. There are no voices in this song. This is an instrumental song. This song can be sampled and played in a hip-hop song.,"This instrumental kora song is a beautiful folk melody played in waltz time with a moderate tempo, featuring no other instruments or voices.",A traditional folk kora instrumental waltz song played at a moderate tempo with no other accompanying instruments or vocals.,"This instrumental folk song on the kora flows with moderate tempo and waltz time, creating a captivating and immersive experience without any other instruments or voices.","This kora song is a beautiful example of West African music, featuring the solo instrument in a waltz time with a moderate tempo. It is a folk song with an improvised melody and no other instruments, making it a stunning instrumental piece that truly showcases the talents of the musician.",['solo instrument' 'West African music' 'improvised melody'],True,0,70,80,"/m/03m5k,/m/0d8_n",False,False,JHvLuYk6TfI.wav,0.6668646931648254,1.0941920167404846
[ULXbXpLcoVA]-[30-40],ULXbXpLcoVA,"['disco' 'house' 'electronic dance music' 'male vocal sample'
 'hollering sample' 'repeated theme' 'fuzzy bass' 'electronic drums'
 'energetic' 'club music']",This is a disco/house music piece. There is a male vocal sample and a chopped hollering sample constantly repeating in the beat. The bass sound is fuzzy. The rhythm is provided by a slightly fast tempo electronic drum beat. The atmosphere is energetic. This piece could be played at nightclubs or dance clubs.,"This high-energy club track is a fusion of disco, house, and electronic dance music, featuring a male vocal sample and hollering sample that repeat throughout the song, over a pulsing beat of fuzzy bass and electronic drums - the perfect dance floor filler for lovers of electronic club music.","An energetic club music with disco, house, and electronic dance music elements featuring male vocal and hollering samples, a repeated theme, fuzzy bass, and electronic drums.","Get ready to hit the dance floor with this vibrant disco-house track! Featuring pulsating electronic beats, a male vocal sample and hollering sample, and a fuzzy bassline, this energetic anthem is the perfect addition to any club music playlist. With its seamless blend of electronic dance music and repetitive themes, this track will have you grooving all night long.","This club music track features a high-energy, repeated theme with fuzzy bass and electronic drums driving the beat forward. Male vocal samples and hollering samples add to the excitement of the disco and house influenced sound. The track also incorporates funk guitar and saxophone, with a catchy synth melody adding to the electronic dance music vibe. Perfect for getting the party started!",['funk guitar' 'saxophone' 'synth melody'],True,9,30,40,"/m/026z9,/m/02lkt,/m/04rlf,/m/07gxw",False,False,ULXbXpLcoVA.wav,0.5725666284561157,1.111572075505896
[BeFzozm_H5M]-[20-30],BeFzozm_H5M,"['synth pads' 'piano song' 'relaxing song' 'no voices' 'no percussion'
 'instrumental' 'no other instruments' 'meditation music' 'slow tempo']",This song features synth pads playing one chord in the background. A chord melody is played on the piano. The melody played is sets of two chords being played in a pattern of one high chord followed by one lower pitch chord. This is an instrumental song. There are no voices in this song. There are no other instruments in this song. This song can be played in a meditation center.,"This soothing and comforting instrumental piano song features dreamy synth pads, a slow tempo, and no additional instruments, creating the perfect relaxing and meditative atmosphere.","This is a slow tempo instrumental piano and synth pad song, with no percussion or voices, designed as relaxing meditation music.","This soothing piano and synth pad instrumental is the ultimate relaxation music, perfect for meditation with its slow tempo and absence of any other instruments or vocals.","This instrumental piano song features lush synth pads and ambient soundscapes, creating a relaxing and meditative atmosphere without any other instruments, no percussion or voices. The slow tempo of the song makes it perfect for meditation or relaxation.",['ambient soundscapes'],True,0,20,30,"/m/02v2lh,/m/04rlf",False,False,BeFzozm_H5M.wav,0.40214502811431885,1.4355606323677734
[rnOIXOGfSUE]-[240-250],rnOIXOGfSUE,"['low quality recording' 'rock song' 'male voice' 'strings' 'percussion'
 'bass' 'vocables' 'bass' 'moderate tempo' 'motivational']",This is a low quality recording of a rock song. The main lead melody is sung by a male voice. Other male voices sing vocables in the background in between lines. A string ensemble plays fills in the background with an ascending lick in between lines. The percussion plays a simple rock beat in common time with snare strokes on every alternate count. The bass plays the root notes of the chords. The mood of this song is motivational. Other instruments cannot be identified due to the low audio quality. This song can be played at the end credits of a superhero movie.,"Experience the raw energy of a low quality recording that adds an edge to this powerful rock song, where a captivating male voice effortlessly blends with dynamic strings, vibrant percussion and mesmerizing bass to create a motivatational anthem that uplifts your spirits, while the vocables interplay seamlessly, all set to a moderate tempo that ignites passion within.","A motivational rock song with a male voice, strings, percussion, and bass, featuring a low-quality recording and vocables, set to a moderate tempo.","This energetic rock song, featuring a male voice, strings, percussion, and bass, comes with a low quality recording that adds a raw and gritty feel to the overall sound. With its moderate tempo, motivational lyrics, and occasional use of vocables, this track will leave listeners feeling inspired and ready to take on any challenge.","This high-energy rock song features a male voice singing motivational lyrics over a low quality recording. The song is driven by powerful strings, energetic percussion, and a groovy bass line. The use of vocables adds a unique touch to the song. With its moderate tempo and the addition of catchy melody and an energetic guitar riff, this song is sure to inspire and uplift listeners.",['catchy melody' 'energetic guitar riff'],False,0,240,250,/m/05rwpb,False,False,rnOIXOGfSUE.wav,0.5480142831802368,1.1417553907829956
[2gvyOxKuQPY]-[110-120],2gvyOxKuQPY,"['bad audio quality' 'instrumental music' 'enegetic' 'youthful'
 'dance rhythm' 'choreography' 'young dancers' 'youthful' 'full of spunk'
 'attitude' 'adrenaline rush' 'pop dance routine' 'medium tempo' 'groovy'
 'heavy cymbal crashes' 'dance music' 'drum solo' 'rhyming dance'
 'dance hits' 'soloist' 'tempo']","The song is an instrumental. The tempo is medium, featuring a drum solo with no other instrumentation, featuring a lot of stops, cymbals crashes and drum rolls. The song serves as a dance track for a group of dancers. The audio quality is deteriorated and generally poor.","Despite the bad audio quality, this instrumental dance hit is full of youthful spunk and attitude, with a groovy dance rhythm that is sure to get you moving alongside the enthusiastic and energetic young dancers and their perfectly choreographed routine, complete with heavy cymbal crashes and a heart-pumping drum solo that builds to a rhyming dance crescendo, all set to a medium tempo to ensure maximum adrenaline rush.","Despite its poor audio quality, this youthful, energetic pop dance routine boasts a groovy, medium tempo with heavy cymbal crashes and a rhyming soloist, inspiring an adrenaline rush and showcasing the spunky attitude of its young dancers.","This high-energy instrumental pop dance routine, with its youthful and spunky attitude, is perfect for young dancers looking for an adrenaline rush on the dance floor! Despite the bad audio quality, the groovy medium tempo and heavy cymbal crashes still make for a dance hit, complete with a rhyming dance soloist and an infectious dance rhythm that'll have everyone up and moving! Plus, the choreography is full of attitude and perfectly accentuates the drum solo, making this an unforgettable performance!","This pop dance routine is full of spunk and attitude, with a youthful energy that's palpable from the opening drum solo. The medium tempo, groovy instrumental music is infused with heavy cymbal crashes and rhyming dance hits that are perfect for choreography. The young dancers have an adrenaline rush as they perform this energetic routine, showcasing their skills and youthful exuberance with pop dance moves that are perfectly timed to the beat. The soloist's dynamic vocals add an extra level of excitement to the mix, while the catchy chorus and synth beats keep the audience engaged from start to finish.",['catchy chorus' 'synth beats' 'dynamic vocals'],True,1,110,120,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",False,False,2gvyOxKuQPY.wav,0.4372767508029938,1.0222114807564453
[Z2c1npe5AYY]-[30-40],Z2c1npe5AYY,"['low quality' 'deep tone singing bowl resonance' 'bowl hit impact'
 'relaxing' 'calming' 'hypnotic']","The low quality recording features a deep tone singing bowl resonance and a bowl hit impact. It sounds relaxing, calming and hypnotic.","This song features a low quality production with a mesmerizing deep tone singing bowl resonance and impactful bowl hits that come together to create a relaxing, calming and hypnotic listening experience.","This song is characterized by a low quality sound, deep tone singing bowl resonance, impactful bowl hits, and possesses a relaxing, calming, and hypnotic quality.","Immerse in the hypnotic world of soothing soundscapes as the low quality singing bowl resonances fill the air with deep tones, while the impacts of the bowl hits create a calming and relaxing atmosphere.","This track is the perfect backdrop for a meditative moment, with its relaxing and calming atmosphere. The deep tone singing bowl resonance and bowl hit impact create a hypnotic experience that is both spiritual and mindful, all while the low quality adds to the authenticity of the sound.",['meditative' 'spiritual' 'mindfulness'],True,4,30,40,/m/0l14t7,False,False,Z2c1npe5AYY.wav,0.40160250663757324,1.5076729542214111
[HRxTN4TH-80]-[0-10],HRxTN4TH-80,['meditation' 'singing bowl' 'slow tempo' 'relaxing'],Someone is hitting a  high pitched singing bowl that rings out for a long time. This song may be playing during a meditation session.,"Escape into a world of tranquility as the slow tempo soothes your soul, while the meditative singing bowl creates a peaceful ambiance perfect for ultimate relaxation.",This song is a relaxing meditation with a slow tempo and the use of singing bowls.,"Transport yourself into a state of total meditation with this enchanting piece featuring the soothing sounds of a tranquil singing bowl, set to a beautiful slow tempo for the ultimate relaxation experience.","This serene song, with its slow tempo and relaxing tone, incorporates the peaceful sound of singing bowls and flows into the soothing sounds of nature. The gentle melody of the flute and tender piano notes further enhance the experience of meditation and tranquility.",['nature sounds' 'flute' 'piano'],True,6,0,10,"/m/07phxs1,/m/07rv4dm,/m/0l14t7",False,False,HRxTN4TH-80.wav,0.395810604095459,1.2841750866371826
[NC5tIv4-8fg]-[130-140],NC5tIv4-8fg,"['r&b' 'wide background female vocals' 'passionate female vocal'
 'shimmering cymbals' 'punchy kick' 'punchy snare' 'groovy bass guitar'
 'wide electric guitar melody' 'passionate' 'emotional' 'addictive']","The R&B song features a passionate female vocal, alongside wide background female vocals, singing over shimmering cymbals, punchy kick and snare hits, groovy bass guitar and wide electric guitar melody. It sounds passionate, emotional and addictive - like something you would hear in clubs a lot.","This R&B hit is a powerful display of wide background female vocals and a passionate lead singer, backed by shimmering cymbals, a punchy kick, and a groovy bass guitar, all tied together with a punchy snare and a wide electric guitar melody that will leave you addicted to the emotional and passionate sound.","This R&B song features wide female background vocals, a passionate and emotional lead vocal, shimmering cymbals, punchy kick and snare, groovy bass guitar, and a wide electric guitar melody that creates an addictive and passionate sound.","This R&B track features wide background female vocals and a passionate lead vocal, all accompanied by shimmering cymbals, a punchy kick and snare, a groovy bass, and a wide electric guitar melody, resulting in an emotional and addictive experience.","This emotional R&B track features a passionate and addictive female vocal layered atop shimmering cymbals, a punchy kick and snare, groovy bass guitar, and wide electric guitar melody. The wide background female vocals add a haunting depth to the sound, while the reverberating piano and soulful organ bring a sense of nostalgia and introspection to the song.",['reverberating piano' 'haunting strings' 'soulful organ'],True,4,130,140,"/m/04rlf,/m/06j6l",False,False,NC5tIv4-8fg.wav,0.5350291728973389,1.203239966054602
[XOsHEjo-RSg]-[180-190],XOsHEjo-RSg,"['mexican folk music' 'live performance' 'male voice' 'shouting'
 'accordion' 'bass guitar' 'acoustic guitar' 'acoustic drums' 'lively'
 'vibrant']",This is a Mexican folk music piece being performed live. There is male voice shouting at the end of the piece. The accordion is playing the main melody. The acoustic guitar and the bass guitar are playing in the background. The rhythmic background consists of a latin acoustic drum beat. The atmosphere is lively. This piece could be playing in the background at a Mexican restaurant.,"Experience the lively and vibrant sounds of Mexican folk music brought to life in a captivating live performance led by a passionate male voice, backed by the pulse of shouting and accompanied by the traditional tones of an accordion, bass guitar, acoustic guitar, and acoustic drums.","A lively and vibrant Mexican folk song with a male voice, shouting, accordion, bass guitar, acoustic guitar, and acoustic drums performed live.","Experience the vivacious energy of traditional Mexican folk music through a captivating live performance featuring a dynamic male voice, boisterous shouting, and a lively orchestration of accordion, bass guitar, acoustic guitar, and acoustic drums.","This lively and vibrant Mexican folk music song features a male voice shouting over the energetic sounds of the accordion, bass guitar, acoustic guitar, and acoustic drums. The addition of the trumpet, maracas, and violin add even more energy to the live performance, making it impossible to not dance along.",['trumpet' 'maracas' 'violin'],True,9,180,190,/m/0mkg,False,False,XOsHEjo-RSg.wav,0.47566819190979004,0.8150822407204346
[Yj7YyxKyXPU]-[60-70],Yj7YyxKyXPU,"['instrumental' 'fast tempo' 'brass band' 'loud' 'boisterous' 'chaotic'
 'lively trumpet harmony' 'trombone' 'accompaniment' 'tambourine beats'
 'middle eastern music influence' 'steady drumming' 'keyboard harmony']","This music is instrumental. The tempo is fast with a lively trumpet harmony with steady drumming, keyboard harmony and tambourine beats. The music has middle eastern music influences . It is busy, loud, boisterous, and chaotic.","This instrumental piece features a fast tempo with a boisterous and chaotic atmosphere, driven by a loud brass band including lively trumpet harmonies and a trombone accompaniment, vibrant tambourine beats, and steady drumming, with a middle eastern music influence and keyboard harmonies adding to the overall liveliness.","A lively, boisterous instrumental song characterized by fast tempo, loud brass band with a chaotic, middle eastern music influence and strong accompaniment from trombone, trumpet, tambourine, steady drumming, and keyboard harmony.","Get ready for a wild ride as the raucous brass band takes center stage with their loud and chaotic instrumental arrangement, featuring lively trumpet harmonies, booming trombone accompaniment, and pulsing tambourine beats, all peppered with a hint of Middle Eastern music influence. The steady drumming and electrifying keyboard harmonies complete this high-energy, fast-tempo masterpiece.","This lively and boisterous brass band instrumental incorporates a lively trumpet harmony and trombone accompaniment, complemented by tambourine beats and steady drumming. The addition of a saxophone adds dynamic depth to the piece, while the upbeat rhythm and syncopation create a truly chaotic and energetic vibe. With hints of middle eastern music influence and a keyboard harmony, this piece is sure to get your heart racing and your feet moving.",['saxophone' 'upbeat rhythm' 'syncopation'],True,7,60,70,"/m/01kcd,/m/04rlf,/m/04szw,/m/07gql,/m/0ggq0m",False,False,Yj7YyxKyXPU.wav,0.6683328151702881,0.9656283742386536
[MdsRmMxkF4k]-[50-60],MdsRmMxkF4k,"['martial arts movie' 'instrumental' 'male voices' 'shouting' 'footsteps'
 'fighting' 'strings' 'gong' 'paigu' 'tension' 'dramatic']",These are the sounds coming from a martial arts movie. There are male voices shouting at each other. Sounds of footsteps and the movements of fighting can be heard. The music in the background has a dramatic tune being played on the strings. The rhythmic background is composed of Chinese paigu drums and the gong. There is a feeling of tension in this track. Some parts of this recording can be sampled for use in beat-making.,"This instrumental piece captures the tension and drama of a martial arts movie with its powerful male voices, frantic shouting, and intense sounds of footsteps and fighting, all backed by the haunting strings and booming gong, with the addition of traditional paigu percussion to further enhance the atmosphere.",An intense martial arts fight scene unfolds with dramatic tension as male voices shout and strings and gongs create a dynamic instrumental soundtrack featuring the sounds of footsteps and paigu.,"Inspired by the heart-pumping scenes of a martial arts movie, this instrumental track unleashes a stunning blend of male voices, deafening shouts, thunderous footsteps, and intense fighting scenes complemented by the gripping tension of strings, the pulse-raising beat of a gong, and the dramatic use of the Chinese percussion instrument, paigu.","The instrumental track features dynamic strings and gong alongside the sound of footsteps and paigu hits, creating a tense, dramatic atmosphere that's perfect for a martial arts movie. Male voices can be heard shouting during intense fighting scenes, while the addition of chimes, brass, and drum beats heighten the overall tension of the piece.",['chimes' 'brass' 'drum beats'],True,9,50,60,"/m/04rlf,/t/dd00037,/t/dd00128",False,False,MdsRmMxkF4k.wav,0.5019353032112122,1.0295205599266724
