instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"guitar solo, electric guitar",emotional,rock,moderate tempo,"guitar solo, electric guitar, emotional, rock, moderate tempo",sample_8908
"keyboard harmony, electronic drums, percussion, groovy bass, bass",playful,trap,groovy synth bass,"keyboard harmony, electronic drums, percussion, groovy bass, bass, playful, trap, groovy synth bass",sample_8909
"cello, e-guitar",chaotic,country,slow,"cello, e-guitar, chaotic, country, slow",sample_8910
"no voice, shimmering cymbals, punchy snare, electric guitar, male voice singing",melancholic,trap,rhythmic acoustic guitar,"no voice, shimmering cymbals, punchy snare, electric guitar, male voice singing, melancholic, trap, rhythmic acoustic guitar",sample_8911
flat male vocal,"exciting, energetic, happy, joyful, uplifting","soulful, ballad, r&b, folk song, metal, meditation, trap, hip hop","upbeat, rhythmic, uptempo, rhythmic acoustic guitar","flat male vocal, exciting, energetic, happy, joyful, uplifting, soulful, ballad, r&b, folk song, metal, meditation, trap, hip hop, upbeat, rhythmic, uptempo, rhythmic acoustic guitar",sample_8912
punchy kick,energetic,"folk song, meditation, latin dance music, danceable, soul",beatboxing,"punchy kick, energetic, folk song, meditation, latin dance music, danceable, soul, beatboxing",sample_8913
flat male vocal,"energetic, dreamy",jazz,medium tempo,"flat male vocal, energetic, dreamy, jazz, medium tempo",sample_8914
"electric guitar, punchy snare","emotional, passionate, scary, energetic","rock music, danceable","groovy double bass, rhythm, moderate tempo, slow tempo","electric guitar, punchy snare, emotional, passionate, scary, energetic, rock music, danceable, groovy double bass, rhythm, moderate tempo, slow tempo",sample_8915
"flute, no voices, guitar","hypnotic, passionate, happy, cheerful, ethereal, playful","reggae, movie music, ambient sounds, ambient","medium tempo, fast tempo, syncopated rhythms","flute, no voices, guitar, hypnotic, passionate, happy, cheerful, ethereal, playful, reggae, movie music, ambient sounds, ambient, medium tempo, fast tempo, syncopated rhythms",sample_8916
orchestra,sensual,"classical, ballad, ambient sounds, trap, r&b, electronic music, pop, movie soundtrack, reggae",polyrhythms,"orchestra, sensual, classical, ballad, ambient sounds, trap, r&b, electronic music, pop, movie soundtrack, reggae, polyrhythms",sample_8917
"groovy bass, guitar solo, no percussion, electric guitar, piano","hypnotic, aggressive","blues, country music, movie soundtrack, ambient sounds, dance pop, folk, ballad, hip hop, classical",groovy,"groovy bass, guitar solo, no percussion, electric guitar, piano, hypnotic, aggressive, blues, country music, movie soundtrack, ambient sounds, dance pop, folk, ballad, hip hop, classical, groovy",sample_8918
"acoustic drums, male vocal, male singer, no percussion, electric guitar",soft rock,classical music,medium to uptempo,"acoustic drums, male vocal, male singer, no percussion, electric guitar, soft rock, classical music, medium to uptempo",sample_8919
"flat male vocal, punchy snare, electronic drums, tambourine",energetic,"pop, movie soundtrack, rock, folk music",syncopated harmony,"flat male vocal, punchy snare, electronic drums, tambourine, energetic, pop, movie soundtrack, rock, folk music, syncopated harmony",sample_8920
"bass, no singer",hypnotic,cinematic,"slick drumming rhythm, afrobeat, groovy piano chords","bass, no singer, hypnotic, cinematic, slick drumming rhythm, afrobeat, groovy piano chords",sample_8921
"acoustic guitar, electronic drums, guitar solo, piano, no singer, male voice","happy, harsh","gospel, trance, electronic dance music, rock music, electro pop, movie soundtrack",medium to uptempo,"acoustic guitar, electronic drums, guitar solo, piano, no singer, male voice, happy, harsh, gospel, trance, electronic dance music, rock music, electro pop, movie soundtrack, medium to uptempo",sample_8922
"acoustic drums, no singer, clapping, shimmering cymbals, steady drumming","heavy metal, happy, eerie, energetic","electronic music, rock","groovy, syncopated harmony, dance rhythm","acoustic drums, no singer, clapping, shimmering cymbals, steady drumming, heavy metal, happy, eerie, energetic, electronic music, rock, groovy, syncopated harmony, dance rhythm",sample_8923
"e-bass, punchy snare, bass",scary,electronic,"groovy bass lines, acoustic rhythm guitar chords","e-bass, punchy snare, bass, scary, electronic, groovy bass lines, acoustic rhythm guitar chords",sample_8924
"no voices, percussion",dreamy,"indie, ambient noises",groovy music,"no voices, percussion, dreamy, indie, ambient noises, groovy music",sample_8925
claps,exciting,"movie soundtrack, folk song","moderate tempo, upbeat, dance rhythm, medium to uptempo","claps, exciting, movie soundtrack, folk song, moderate tempo, upbeat, dance rhythm, medium to uptempo",sample_8926
"male vocal, groovy bass, female singer","uplifting, exciting","pop rock, rap","slow tempo, fast tempo","male vocal, groovy bass, female singer, uplifting, exciting, pop rock, rap, slow tempo, fast tempo",sample_8927
"punchy kick, groovy bass line","hypnotic, mysterious, sentimental, scary, happy, romantic, cheerful","ambient, country, folk music, dance music, chill",slow tempo,"punchy kick, groovy bass line, hypnotic, mysterious, sentimental, scary, happy, romantic, cheerful, ambient, country, folk music, dance music, chill, slow tempo",sample_8928
"electronic drums, acoustic guitar",scary,dance music,"groovy bas slime, medium to uptempo, syncopated harmony, slow tempo","electronic drums, acoustic guitar, scary, dance music, groovy bas slime, medium to uptempo, syncopated harmony, slow tempo",sample_8929
"no voice, e-guitar, acoustic guitar, passionate male vocal",passionate,r&b,medium tempo,"no voice, e-guitar, acoustic guitar, passionate male vocal, passionate, r&b, medium tempo",sample_8930
digital drums,"meditative, inspiring, passionate, hard rock","metal, movie soundtrack, soulful, dance music, chill","fast tempo, rhythm, strong drumming rhythm, moderate tempo, rhythmic patter","digital drums, meditative, inspiring, passionate, hard rock, metal, movie soundtrack, soulful, dance music, chill, fast tempo, rhythm, strong drumming rhythm, moderate tempo, rhythmic patter",sample_8931
"digital drums, male singer, bass guitar","fun, emotional, chaotic, funk, cheerful, uplifting","danceable, rock, rapping, ambient noises",acoustic rhythm guitar chords,"digital drums, male singer, bass guitar, fun, emotional, chaotic, funk, cheerful, uplifting, danceable, rock, rapping, ambient noises, acoustic rhythm guitar chords",sample_8932
keyboard,"soft rock, emotional, funk",ambient noises,"slow rock, groovy music","keyboard, soft rock, emotional, funk, ambient noises, slow rock, groovy music",sample_8933
tambourine,"calm, aggressive, gentle, fun, dramatic, energetic, calming","reggae, country music, pop","upbeat, uptempo","tambourine, calm, aggressive, gentle, fun, dramatic, energetic, calming, reggae, country music, pop, upbeat, uptempo",sample_8934
male singer,"intense, melancholic","meditation, pop","rhythmic, syncopated harmony","male singer, intense, melancholic, meditation, pop, rhythmic, syncopated harmony",sample_8935
"keyboard harmony, bass, no percussion, shimmering shakers","aggressive, melancholic, happy mood, exciting, ethereal","electro pop, movie soundtrack, jazz",groovy synth bass,"keyboard harmony, bass, no percussion, shimmering shakers, aggressive, melancholic, happy mood, exciting, ethereal, electro pop, movie soundtrack, jazz, groovy synth bass",sample_8936
"female vocal, groovy bass line, punchy snare, clapping, cello, electronic drums, no percussion","intense, romantic, people dancing, soothing","rock, r&b",upbeat,"female vocal, groovy bass line, punchy snare, clapping, cello, electronic drums, no percussion, intense, romantic, people dancing, soothing, rock, r&b, upbeat",sample_8937
"keyboard accompaniment, tambourine, female vocal","heavy metal, melancholic",techno,"upbeat, groovy bas slime, moderate tempo, groovy drumming rhythm","keyboard accompaniment, tambourine, female vocal, heavy metal, melancholic, techno, upbeat, groovy bas slime, moderate tempo, groovy drumming rhythm",sample_8938
"no percussion, male singer, groovy bass, electric guitar, digital drums",funk,electro pop,upbeat,"no percussion, male singer, groovy bass, electric guitar, digital drums, funk, electro pop, upbeat",sample_8939
"electric guitar, no percussion, bass guitar, punchy kick, acoustic drums","romantic, uplifting","western classical music, dance pop, soulful",medium to uptempo,"electric guitar, no percussion, bass guitar, punchy kick, acoustic drums, romantic, uplifting, western classical music, dance pop, soulful, medium to uptempo",sample_8940
"drums, bass guitar, male vocal, acoustic guitar","aggressive, exciting, energetic",soul,syncopated rhythms,"drums, bass guitar, male vocal, acoustic guitar, aggressive, exciting, energetic, soul, syncopated rhythms",sample_8941
"male voice, male vocal, shimmering cymbals, no voices, groovy bass line","heavy metal, mysterious, passionate","movie music, pop rock, electro pop, dance music",uptempo,"male voice, male vocal, shimmering cymbals, no voices, groovy bass line, heavy metal, mysterious, passionate, movie music, pop rock, electro pop, dance music, uptempo",sample_8942
punchy snare,"soft rock, exciting, playful","jazz, dance pop","groovy bass lines, rhythmic, groovy bassline, fast tempo","punchy snare, soft rock, exciting, playful, jazz, dance pop, groovy bass lines, rhythmic, groovy bassline, fast tempo",sample_8943
"digital drums, female singer, shimmering cymbals","happy, nostalgic, energetic, aggressive, exciting, soft, intense","house, rap, dance song, classical, electronic music",fast tempo,"digital drums, female singer, shimmering cymbals, happy, nostalgic, energetic, aggressive, exciting, soft, intense, house, rap, dance song, classical, electronic music, fast tempo",sample_8944
"piano accompaniment, no singer",energetic,dance song,"groovy rhythm, polyrhythms","piano accompaniment, no singer, energetic, dance song, groovy rhythm, polyrhythms",sample_8945
"tambourine, acoustic guitar, orchestra, female voice, shimmering cymbals","soft, fun, ethereal",rock,4 on the floor kick pattern,"tambourine, acoustic guitar, orchestra, female voice, shimmering cymbals, soft, fun, ethereal, rock, 4 on the floor kick pattern",sample_8946
"bass guitar, electric guitar, keyboard, acoustic drums",epic,soul,polyrhythms,"bass guitar, electric guitar, keyboard, acoustic drums, epic, soul, polyrhythms",sample_8947
"bass, no singer","soothing, happy, people dancing",rock,medium tempo,"bass, no singer, soothing, happy, people dancing, rock, medium tempo",sample_8948
"strings, clapping",romantic,"rock music, dance song, rapping",groovy,"strings, clapping, romantic, rock music, dance song, rapping, groovy",sample_8949
shimmering shakers,cheerful,house,medium to uptempo,"shimmering shakers, cheerful, house, medium to uptempo",sample_8950
orchestra,"mysterious, melancholic, sentimental, gentle, hypnotic","orchestral, classical music","rhythmic acoustic guitar, groovy double bass, slow tempo, acoustic rhythm guitar chords","orchestra, mysterious, melancholic, sentimental, gentle, hypnotic, orchestral, classical music, rhythmic acoustic guitar, groovy double bass, slow tempo, acoustic rhythm guitar chords",sample_8951
electronic drums,"hypnotic, dreamy, energetic, poignant","r&b, hip hop, classical music, indie, rock music","slower to medium tempo, slow tempo","electronic drums, hypnotic, dreamy, energetic, poignant, r&b, hip hop, classical music, indie, rock music, slower to medium tempo, slow tempo",sample_8952
"punchy snare, steady drumming rhythm, female singer, no voices, male singer, cello, male vocal, male voice singing",intense,"western classical music, electronic dance music",groovy piano chords,"punchy snare, steady drumming rhythm, female singer, no voices, male singer, cello, male vocal, male voice singing, intense, western classical music, electronic dance music, groovy piano chords",sample_8953
"electronic drums, percussion, no voices","passionate, energetic",electronic music,"rhythmic, groovy, rhythmic speech","electronic drums, percussion, no voices, passionate, energetic, electronic music, rhythmic, groovy, rhythmic speech",sample_8954
"piano, punchy snare",sentimental,chill,"slow tempo, groovy rhythm","piano, punchy snare, sentimental, chill, slow tempo, groovy rhythm",sample_8955
"piano, male voice singing, digital drums, clapping, electronic drums","spiritual, dreamy, exciting, funky, psychedelic, nostalgic","hip hop, rock, soul, classical, dance pop, folk music, folk song","slow tempo, medium tempo","piano, male voice singing, digital drums, clapping, electronic drums, spiritual, dreamy, exciting, funky, psychedelic, nostalgic, hip hop, rock, soul, classical, dance pop, folk music, folk song, slow tempo, medium tempo",sample_8956
female singer,hypnotic,"dance pop, pop rock, electronic music, classical music, soulful, folk song, ambient sounds, house, alternative rock, r&b, jazz, soul, rap","syncopated, fast tempo","female singer, hypnotic, dance pop, pop rock, electronic music, classical music, soulful, folk song, ambient sounds, house, alternative rock, r&b, jazz, soul, rap, syncopated, fast tempo",sample_8957
"bass guitar, flute, electric guitar, guitar solo, steady drumming, orchestra","energetic, uplifting, happy mood, funk, soft, heavy metal","electronic dance music, indie",dance groove,"bass guitar, flute, electric guitar, guitar solo, steady drumming, orchestra, energetic, uplifting, happy mood, funk, soft, heavy metal, electronic dance music, indie, dance groove",sample_8958
"flat male vocal, female singer, keyboard accompaniment, punchy snare, piano, no singer, electric guitar",hard rock,rap,groovy,"flat male vocal, female singer, keyboard accompaniment, punchy snare, piano, no singer, electric guitar, hard rock, rap, groovy",sample_8959
"steady drumming rhythm, male voice",soft,"electronic music, dance music, classical music, movie music, western classical music, classical, dance pop, gospel, pop, folk music, rock music, ambient, danceable",uptempo,"steady drumming rhythm, male voice, soft, electronic music, dance music, classical music, movie music, western classical music, classical, dance pop, gospel, pop, folk music, rock music, ambient, danceable, uptempo",sample_8960
"steady drumming, no percussion, electric guitar, acoustic drums","soft rock, energetic, people dancing, calming",cinematic,distorted guitar rhythm,"steady drumming, no percussion, electric guitar, acoustic drums, soft rock, energetic, people dancing, calming, cinematic, distorted guitar rhythm",sample_8961
electric guitar,"emotional, inspiring, melancholic, nostalgic, energetic, heavy metal",folk song,"fast tempo, groovy drumming rhythm","electric guitar, emotional, inspiring, melancholic, nostalgic, energetic, heavy metal, folk song, fast tempo, groovy drumming rhythm",sample_8962
"passionate male vocal, male voice singing, groovy bass line, shimmering cymbals, punchy kick, punchy snare, steady drumming rhythm, electronic drums",cheerful,pop,"upbeat, groovy, afrobeat","passionate male vocal, male voice singing, groovy bass line, shimmering cymbals, punchy kick, punchy snare, steady drumming rhythm, electronic drums, cheerful, pop, upbeat, groovy, afrobeat",sample_8963
shimmering shakers,"melancholic, energetic","meditation, trap, jazz, soul, gospel",uptempo,"shimmering shakers, melancholic, energetic, meditation, trap, jazz, soul, gospel, uptempo",sample_8964
male vocalist,passionate,jazz,medium tempo,"male vocalist, passionate, jazz, medium tempo",sample_8965
"e-bass, no voices, flat male vocal, no percussion, female voice, steady drumming rhythm",uplifting,"ambient sounds, dance music, electronic, ambient, gospel, rock, soulful",medium to uptempo,"e-bass, no voices, flat male vocal, no percussion, female voice, steady drumming rhythm, uplifting, ambient sounds, dance music, electronic, ambient, gospel, rock, soulful, medium to uptempo",sample_8966
"keyboard, female vocal, male voice, shimmering cymbals","sensual, harsh, happy mood, meditative, nostalgic, sad, exciting",pop rock,groovy piano chords,"keyboard, female vocal, male voice, shimmering cymbals, sensual, harsh, happy mood, meditative, nostalgic, sad, exciting, pop rock, groovy piano chords",sample_8967
"percussion, punchy snare, electric guitar",emotional,jazz,medium tempo,"percussion, punchy snare, electric guitar, emotional, jazz, medium tempo",sample_8968
"guitar solo, flute","playful, melancholic, nostalgic, intense, passionate, happy, chaotic, funk",trance,"beatboxing, fast tempo, groovy music","guitar solo, flute, playful, melancholic, nostalgic, intense, passionate, happy, chaotic, funk, trance, beatboxing, fast tempo, groovy music",sample_8969
"strings, orchestra","fun, harsh, dramatic, happy","alternative rock, ambient sounds, trap, orchestral, folk, chill, dance song, electro pop, dance","slow rock, slow tempo","strings, orchestra, fun, harsh, dramatic, happy, alternative rock, ambient sounds, trap, orchestral, folk, chill, dance song, electro pop, dance, slow rock, slow tempo",sample_8970
keyboard,"funky, emotional, exciting",dance music,fast tempo,"keyboard, funky, emotional, exciting, dance music, fast tempo",sample_8971
"cello, violin, steady drumming rhythm, piano accompaniment, passionate male vocal, punchy kick","soft rock, dramatic, suspenseful","classical, electro pop, latin dance music",medium fast tempo,"cello, violin, steady drumming rhythm, piano accompaniment, passionate male vocal, punchy kick, soft rock, dramatic, suspenseful, classical, electro pop, latin dance music, medium fast tempo",sample_8972
"trumpets, male vocal, acoustic guitar","dreamy, passionate, psychedelic, epic, positive, suspenseful, mellow, cheerful",folk music,"rhythmic patter, groovy synth bass","trumpets, male vocal, acoustic guitar, dreamy, passionate, psychedelic, epic, positive, suspenseful, mellow, cheerful, folk music, rhythmic patter, groovy synth bass",sample_8973
"bass guitar, e-bass, keyboard","soft, joyful, people dancing","hip hop, dance music",medium tempo,"bass guitar, e-bass, keyboard, soft, joyful, people dancing, hip hop, dance music, medium tempo",sample_8974
electric guitar,"calm, soothing, passionate, hard rock, hypnotic",dance,slow rock,"electric guitar, calm, soothing, passionate, hard rock, hypnotic, dance, slow rock",sample_8975
"no voice, claps, passionate male vocal","inspiring, dramatic, exciting",dance music,"slick drumming rhythm, syncopated rhythms, groovy rhythm, slow rock, rhythmic acoustic guitar","no voice, claps, passionate male vocal, inspiring, dramatic, exciting, dance music, slick drumming rhythm, syncopated rhythms, groovy rhythm, slow rock, rhythmic acoustic guitar",sample_8976
"orchestra, no percussion, guitar","emotional, intense, weird",movie soundtrack,"groovy, medium to uptempo, syncopated harmony","orchestra, no percussion, guitar, emotional, intense, weird, movie soundtrack, groovy, medium to uptempo, syncopated harmony",sample_8977
"male voice, shimmering cymbals",soothing,"indie, jazz","rhythmic patter, slow rock, upbeat, fast tempo, slow tempo, groovy","male voice, shimmering cymbals, soothing, indie, jazz, rhythmic patter, slow rock, upbeat, fast tempo, slow tempo, groovy",sample_8978
"male voice singing, female voice, electric guitar","hypnotic, melancholic, happy, funky","reggae, ambient, electronic","medium tempo, upbeat","male voice singing, female voice, electric guitar, hypnotic, melancholic, happy, funky, reggae, ambient, electronic, medium tempo, upbeat",sample_8979
"acoustic drums, digital drums, flat male vocal, no voice, drums","funk, emotional, soothing","dance music, cinematic",slow tempo,"acoustic drums, digital drums, flat male vocal, no voice, drums, funk, emotional, soothing, dance music, cinematic, slow tempo",sample_8980
"acoustic guitar, digital drums, orchestra","harsh, fun, ethereal, joyful",jazz,"groovy rhythm, slower tempo, medium tempo","acoustic guitar, digital drums, orchestra, harsh, fun, ethereal, joyful, jazz, groovy rhythm, slower tempo, medium tempo",sample_8981
"male voice, groovy bass, female voice, e-guitar","joyful, inspiring, soothing, gentle",latin dance music,"moderate tempo, groovy, slow rock, rhythmic patter, slower tempo","male voice, groovy bass, female voice, e-guitar, joyful, inspiring, soothing, gentle, latin dance music, moderate tempo, groovy, slow rock, rhythmic patter, slower tempo",sample_8982
"percussion, bass guitar, tambourine, e-guitar","emotional, playful",electronic dance music,"dance rhythm, medium to uptempo, fast tempo, slower to medium tempo, moderate tempo","percussion, bass guitar, tambourine, e-guitar, emotional, playful, electronic dance music, dance rhythm, medium to uptempo, fast tempo, slower to medium tempo, moderate tempo",sample_8983
violin,"fun, inspiring, eerie",country,syncopated harmony,"violin, fun, inspiring, eerie, country, syncopated harmony",sample_8984
"tambourine, bass guitar, electric guitar","romantic, aggressive, calm, ethereal","reggae, electronic dance music",polyrhythms,"tambourine, bass guitar, electric guitar, romantic, aggressive, calm, ethereal, reggae, electronic dance music, polyrhythms",sample_8985
"steady drumming, male vocal","energetic, heavy metal",classical,medium tempo,"steady drumming, male vocal, energetic, heavy metal, classical, medium tempo",sample_8986
"shimmering shakers, piano","sensual, emotional, fun, happy mood","electronic dance music, movie soundtrack, pop, dance pop, ambient sounds, electronic, classical, ambient noises, electronic music",slow tempo,"shimmering shakers, piano, sensual, emotional, fun, happy mood, electronic dance music, movie soundtrack, pop, dance pop, ambient sounds, electronic, classical, ambient noises, electronic music, slow tempo",sample_8987
"clapping, e-guitar","passionate, sad, epic","danceable, orchestral, movie music, dance music, pop, movie soundtrack, rock music, meditation",syncopated rhythms,"clapping, e-guitar, passionate, sad, epic, danceable, orchestral, movie music, dance music, pop, movie soundtrack, rock music, meditation, syncopated rhythms",sample_8988
"keyboard, punchy kick, guitar","exciting, fun, psychedelic, emotional",ambient sounds,"groovy rhythm, upbeat, medium fast tempo, afrobeats, dance rhythm","keyboard, punchy kick, guitar, exciting, fun, psychedelic, emotional, ambient sounds, groovy rhythm, upbeat, medium fast tempo, afrobeats, dance rhythm",sample_8989
"tambourine, shimmering cymbals","mellow, cheerful, poignant","western classical music, dance song, movie soundtrack, ambient noises, orchestral",fast tempo,"tambourine, shimmering cymbals, mellow, cheerful, poignant, western classical music, dance song, movie soundtrack, ambient noises, orchestral, fast tempo",sample_8990
"female singer, steady drumming rhythm, male vocalist","cheerful, eerie, psychedelic, calming, inspiring, calm",techno,"medium fast tempo, slow tempo","female singer, steady drumming rhythm, male vocalist, cheerful, eerie, psychedelic, calming, inspiring, calm, techno, medium fast tempo, slow tempo",sample_8991
"shimmering shakers, piano, punchy kick","sad, soft, dramatic","soulful, reggae",medium tempo,"shimmering shakers, piano, punchy kick, sad, soft, dramatic, soulful, reggae, medium tempo",sample_8992
"male vocal, guitar solo, keyboard harmony, no percussion, piano, electronic drums","melancholic, harsh, uplifting, calming, joyful","dance pop, ambient sounds, dance music, folk music, blues",fast tempo,"male vocal, guitar solo, keyboard harmony, no percussion, piano, electronic drums, melancholic, harsh, uplifting, calming, joyful, dance pop, ambient sounds, dance music, folk music, blues, fast tempo",sample_8993
"trumpets, passionate female vocal, passionate male vocal",passionate,"rock, electronic music, chill","medium tempo, upbeat, rhythmic beat, rhythmic acoustic guitar, slower tempo, dance rhythm","trumpets, passionate female vocal, passionate male vocal, passionate, rock, electronic music, chill, medium tempo, upbeat, rhythmic beat, rhythmic acoustic guitar, slower tempo, dance rhythm",sample_8994
"claps, no percussion, punchy snare, drums, acoustic guitar, piano accompaniment, acoustic drums",energetic,"r&b, pop, country, cinematic, electronic dance music, electronic music, rock",afrobeats,"claps, no percussion, punchy snare, drums, acoustic guitar, piano accompaniment, acoustic drums, energetic, r&b, pop, country, cinematic, electronic dance music, electronic music, rock, afrobeats",sample_8995
"keyboard accompaniment, bass, groovy bass line","sad, romantic, inspiring, suspenseful","ballad, dance song, country music","groovy piano chords, rising pattern, upbeat, medium tempo","keyboard accompaniment, bass, groovy bass line, sad, romantic, inspiring, suspenseful, ballad, dance song, country music, groovy piano chords, rising pattern, upbeat, medium tempo",sample_8996
cello,"psychedelic, soothing, weird","latin dance music, rap, movie music, soulful","medium to uptempo, groovy","cello, psychedelic, soothing, weird, latin dance music, rap, movie music, soulful, medium to uptempo, groovy",sample_8997
"male voice, passionate female vocal","energetic, soft rock, hard rock, mellow",reggae,slow tempo,"male voice, passionate female vocal, energetic, soft rock, hard rock, mellow, reggae, slow tempo",sample_8998
"groovy bass line, orchestra, steady drumming, steady drumming rhythm, male singer, trumpets","dreamy, poignant","ambient sounds, rock music, pop song, reggae",beatboxing,"groovy bass line, orchestra, steady drumming, steady drumming rhythm, male singer, trumpets, dreamy, poignant, ambient sounds, rock music, pop song, reggae, beatboxing",sample_8999
male voice,"soft, passionate, aggressive, psychedelic, happy, intense",dance,"medium to uptempo, slower tempo","male voice, soft, passionate, aggressive, psychedelic, happy, intense, dance, medium to uptempo, slower tempo",sample_9000
"male vocalist, no voice, bass guitar",romantic,"trap, soul, reggae, movie soundtrack","rhythm, acoustic rhythm guitar chords, rhythmic acoustic guitar, fast tempo","male vocalist, no voice, bass guitar, romantic, trap, soul, reggae, movie soundtrack, rhythm, acoustic rhythm guitar chords, rhythmic acoustic guitar, fast tempo",sample_9001
"percussion, acoustic guitar",soft,"pop, dance song, dance pop, metal, blues","syncopated snare, groovy rhythm","percussion, acoustic guitar, soft, pop, dance song, dance pop, metal, blues, syncopated snare, groovy rhythm",sample_9002
e-guitar,romantic,"dance music, classical music, country, techno",uptempo,"e-guitar, romantic, dance music, classical music, country, techno, uptempo",sample_9003
male voice,"weird, sad, people dancing","soulful, dance music",slow,"male voice, weird, sad, people dancing, soulful, dance music, slow",sample_9004
"male vocal, acoustic guitar, bass guitar, flat male vocal","cheerful, eerie","rock music, soul, pop rock, movie music",medium fast tempo,"male vocal, acoustic guitar, bass guitar, flat male vocal, cheerful, eerie, rock music, soul, pop rock, movie music, medium fast tempo",sample_9005
male vocal,"dreamy, fun, exciting",pop,"distorted guitar rhythm, upbeat, polyrhythms","male vocal, dreamy, fun, exciting, pop, distorted guitar rhythm, upbeat, polyrhythms",sample_9006
"guitar solo, drums, punchy snare, female singer, no voices, bass","scary, calm, calming, ethereal","metal, classical music, pop, r&b","syncopated, dance rhythm","guitar solo, drums, punchy snare, female singer, no voices, bass, scary, calm, calming, ethereal, metal, classical music, pop, r&b, syncopated, dance rhythm",sample_9007
"male voice singing, piano, passionate female vocal, no singer, male vocal","scary, happy, sentimental, romantic, harsh","blues, r&b, meditation, latin dance music, electronic music, rap, electronic dance music",groovy drumming rhythm,"male voice singing, piano, passionate female vocal, no singer, male vocal, scary, happy, sentimental, romantic, harsh, blues, r&b, meditation, latin dance music, electronic music, rap, electronic dance music, groovy drumming rhythm",sample_9008
"female voice, electric guitar, orchestra, claps, male vocal, groovy bass","suspenseful, emotional, energetic","folk song, pop song, movie music, blues, ballad, meditation, rap, rapping, house","groovy music, uptempo, syncopated snare","female voice, electric guitar, orchestra, claps, male vocal, groovy bass, suspenseful, emotional, energetic, folk song, pop song, movie music, blues, ballad, meditation, rap, rapping, house, groovy music, uptempo, syncopated snare",sample_9009
"male vocal, flat male vocal, no voice, no voices, bass","hypnotic, positive, romantic, hard rock",metal,"strong drumming rhythm, rhythmic patter","male vocal, flat male vocal, no voice, no voices, bass, hypnotic, positive, romantic, hard rock, metal, strong drumming rhythm, rhythmic patter",sample_9010
groovy bass,"exciting, happy, poignant, emotional","rapping, techno, dance music, dance song",groovy bassline,"groovy bass, exciting, happy, poignant, emotional, rapping, techno, dance music, dance song, groovy bassline",sample_9011
e-guitar,scary,"electronic music, meditation, latin dance music",medium tempo,"e-guitar, scary, electronic music, meditation, latin dance music, medium tempo",sample_9012
"no percussion, male voice singing, strings, flute",suspenseful,"dance, soul, danceable, movie soundtrack","slower tempo, distorted guitar rhythm","no percussion, male voice singing, strings, flute, suspenseful, dance, soul, danceable, movie soundtrack, slower tempo, distorted guitar rhythm",sample_9013
"punchy snare, piano, piano accompaniment, male voice","emotional, fun","blues, ambient, electronic music, jazz","slow tempo, dance rhythm","punchy snare, piano, piano accompaniment, male voice, emotional, fun, blues, ambient, electronic music, jazz, slow tempo, dance rhythm",sample_9014
"flute, no singer, keyboard accompaniment, female vocal","playful, sensual","pop, dance music, classical music, electronic dance music, trap",afrobeats,"flute, no singer, keyboard accompaniment, female vocal, playful, sensual, pop, dance music, classical music, electronic dance music, trap, afrobeats",sample_9015
"female vocal, acoustic drums, passionate female vocal, male singer, electronic drums, punchy snare, e-bass, flute","scary, sentimental, meditative, epic, playful, soothing, eerie","electronic dance music, folk, dance, dance pop, movie soundtrack, ballad","slow, afrobeats, slow rock","female vocal, acoustic drums, passionate female vocal, male singer, electronic drums, punchy snare, e-bass, flute, scary, sentimental, meditative, epic, playful, soothing, eerie, electronic dance music, folk, dance, dance pop, movie soundtrack, ballad, slow, afrobeats, slow rock",sample_9016
"shimmering shakers, tambourine, keyboard accompaniment","uplifting, positive, ethereal","metal, soulful, dance","medium tempo, beat boxing","shimmering shakers, tambourine, keyboard accompaniment, uplifting, positive, ethereal, metal, soulful, dance, medium tempo, beat boxing",sample_9017
"passionate male vocal, steady drumming, no percussion, cello, bass, strings",energetic,"orchestral, folk song, hip hop",slow,"passionate male vocal, steady drumming, no percussion, cello, bass, strings, energetic, orchestral, folk song, hip hop, slow",sample_9018
"acoustic drums, male voice, clapping","fun, aggressive, sensual, eerie, suspenseful","techno, soulful, gospel","medium tempo, moderate tempo","acoustic drums, male voice, clapping, fun, aggressive, sensual, eerie, suspenseful, techno, soulful, gospel, medium tempo, moderate tempo",sample_9019
male singer,"emotional, eerie, fun",house,"beatbox, medium to uptempo, moderate tempo","male singer, emotional, eerie, fun, house, beatbox, medium to uptempo, moderate tempo",sample_9020
"percussion, digital drums, male vocal","calming, passionate, soothing","dance music, cinematic, electro pop",fast tempo,"percussion, digital drums, male vocal, calming, passionate, soothing, dance music, cinematic, electro pop, fast tempo",sample_9021
"electric guitar, e-guitar, bass, punchy kick, violin","melancholic, emotional","rapping, metal, folk song, hip hop",syncopated snare,"electric guitar, e-guitar, bass, punchy kick, violin, melancholic, emotional, rapping, metal, folk song, hip hop, syncopated snare",sample_9022
keyboard accompaniment,chaotic,movie soundtrack,groovy bass lines,"keyboard accompaniment, chaotic, movie soundtrack, groovy bass lines",sample_9023
"punchy snare, keyboard, male vocal","happy mood, dramatic, melancholic","orchestral, techno",groovy bassline,"punchy snare, keyboard, male vocal, happy mood, dramatic, melancholic, orchestral, techno, groovy bassline",sample_9024
