aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['bass', 'calming', 'cinematic', 'emotional', 'joyful', 'passionate', 'slow tempo', 'weird']","['happy', 'pop', 'guitar']",1.5,['slow tempo'],['cinematic'],"['joyful', 'passionate', 'emotional', 'calming', 'weird']",['bass'],4ec1ce9b0814c2492c0d600359a72ec1
"['classical', 'e-bass', 'gentle', 'piano', 'uptempo', 'violin']","['emotional', 'pop', 'bass', 'piano']",1.0,['uptempo'],['classical'],['gentle'],"['violin', 'e-bass']",c002d3b752ffc00b09fbffd33b2fad1f
"['bass', 'cinematic', 'dramatic', 'playful', 'slow tempo']","['drums', 'bass', 'funk', 'rock', 'keyboard']",1.25,['slow tempo'],['cinematic'],"['dramatic', 'playful']",[],e195164ba9b3c55078f8f6905c7ea59f
"['cinematic', 'e-guitar', 'energetic', 'flat male vocal', 'groovy', 'passionate', 'punchy kick', 'rock', 'soulful']","['energetic', 'metal', 'rock', 'guitar']",0.5,['groovy'],"['soulful', 'cinematic']","['energetic', 'passionate']","['flat male vocal', 'punchy kick', 'e-guitar']",f558de1f6652667491d801dfeae4f900
"['ambient', 'electric guitar', 'flat male vocal', 'medium tempo', 'no voice', 'passionate', 'passionate female vocal', 'piano', 'slow tempo', 'upbeat']","['ambient', 'emotional', 'jazz', 'piano']",1.5,"['slow tempo', 'medium tempo', 'upbeat']",[],['passionate'],"['flat male vocal', 'no voice', 'piano', 'passionate female vocal', 'electric guitar']",5b8a1da6819a7585d20f7a18c88643f7
"['aggressive', 'danceable', 'energetic', 'groovy', 'keyboard', 'psychedelic']","['energetic', 'drums', 'bass', 'dance', 'funk', 'keyboard']",1.5,['groovy'],['danceable'],"['aggressive', 'psychedelic']",[],b3664f1b92daefcde71f4cb53731744c
"['ambient noises', 'bass', 'drums', 'exciting', 'medium tempo']","['energetic', 'drums', 'bass', 'guitar', 'jazz']",0.75,['medium tempo'],['ambient noises'],['exciting'],['bass'],edca47b43df0d38dfc3c45729acd8a9a
"['drums', 'electronic', 'electronic drums', 'funk', 'uptempo']","['energetic', 'drums', 'bass', 'electronic', 'funk', 'rock', 'keyboard']",0.5,['uptempo'],[],[],['electronic drums'],f07a0d05b912d3b50d9ca654c995dfb3
"['acoustic drums', 'dreamy', 'electric guitar', 'emotional', 'funky', 'indie', 'medium tempo', 'spiritual']","['piano', 'emotional', 'indie', 'classical']",1.0,['medium tempo'],[],"['emotional', 'dreamy', 'funky', 'spiritual']","['electric guitar', 'acoustic drums']",6562d63ea2a85598b32f884b6c92a91a
"['drums', 'playful', 'pop', 'slow tempo']","['drums', 'bass', 'guitar', 'funk', 'rock', 'pop']",1.0,['slow tempo'],[],['playful'],[],f439a491ab0e04fc3811d837ab2ac1c2
"['cello', 'emotional', 'medium tempo', 'no voice', 'no voices', 'orchestra', 'orchestral', 'passionate', 'passionate female vocal', 'tambourine']","['classical', 'emotional', 'orchestral', 'happy', 'piano']",1.25,['medium tempo'],[],['passionate'],"['orchestra', 'cello', 'no voices', 'passionate female vocal', 'no voice', 'tambourine']",e6b33db3acaca30f901c6c8f091cecfe
"['fast tempo', 'female voice', 'flat male vocal', 'groovy', 'hard rock', 'no percussion', 'rock', 'slow tempo']","['emotional', 'strings', 'orchestral']",1.0,"['groovy', 'slow tempo', 'fast tempo']",['rock'],['hard rock'],"['flat male vocal', 'no percussion', 'female voice']",68f1162164f77016b98f10d2f3c1a9eb
"['calming', 'electric guitar', 'male voice', 'meditation', 'no percussion', 'no voices', 'slow tempo']","['emotional', 'piano', 'classical']",0.75,['slow tempo'],['meditation'],['calming'],"['no voices', 'male voice', 'no percussion', 'electric guitar']",929c3bad29759297fd5ee44e100fa41c
"['dance', 'energetic', 'gospel', 'playful', 'trumpets', 'upbeat']","['energetic', 'electronic', 'dance', 'happy', 'piano']",1.0,['upbeat'],['gospel'],['playful'],['trumpets'],4f64a2bc8fc4f821b49c7438234e89bd
"['e-guitar', 'emotional', 'medium to uptempo', 'piano', 'pop', 'soulful', 'upbeat']","['drums', 'bass', 'emotional', 'jazz', 'piano']",2.0,"['medium to uptempo', 'upbeat']","['pop', 'soulful']",['emotional'],['e-guitar'],ddc16140729bc0a2265b2fbcbba15f05
"['bass guitar', 'folk music', 'medium to uptempo', 'piano', 'playful']",[],2.0,['medium to uptempo'],['folk music'],['playful'],"['piano', 'bass guitar']",f82ee5548703c36134d550064c3b2ca3
"['blues', 'funky', 'groovy', 'hip hop', 'pop', 'punchy kick']","['electronic', 'happy', 'pop', 'piano']",2.0,['groovy'],"['blues', 'hip hop']",['funky'],['punchy kick'],202e98ceb64a414aa4ab2a200d33167e
"['cinematic', 'meditative', 'melancholic', 'slow tempo', 'steady drumming rhythm']","['emotional', 'piano', 'classical']",0.75,['slow tempo'],['cinematic'],"['melancholic', 'meditative']",['steady drumming rhythm'],9d9e89d996318b6fa4d4c82c37b14c71
"['aggressive', 'dance', 'electronic', 'electronic drums', 'flat male vocal', 'groovy', 'upbeat', 'uptempo']","['electronic', 'happy', 'pop', 'piano']",1.25,"['uptempo', 'groovy', 'upbeat']",['dance'],['aggressive'],"['electronic drums', 'flat male vocal']",5d8aa6362751ac460e52a6d145ea5592
"['flat male vocal', 'groovy', 'hip hop', 'punchy kick', 'soothing']","['house', 'funk', 'piano']",0.5,['groovy'],['hip hop'],['soothing'],"['punchy kick', 'flat male vocal']",987da0e8c66dce2c867fee2a7ecdb494
"['blues', 'groovy bass', 'intense', 'slow tempo']","['energetic', 'rock', 'guitar']",0.5,['slow tempo'],['blues'],['intense'],['groovy bass'],8bdd211addb7342e9ce56945ad84b611
"['cheerful', 'drums', 'electric guitar', 'energetic', 'exciting', 'groovy', 'medium tempo', 'rock music']","['drums', 'bass', 'emotional', 'pop', 'keyboard']",1.5,"['medium tempo', 'groovy']",['rock music'],"['cheerful', 'exciting', 'energetic']",['electric guitar'],a0f9a3818b7eec1d3bf52bf8beeaa6e6
"['clapping', 'energetic', 'pop', 'punchy kick', 'punchy snare', 'uptempo']","['energetic', 'dance', 'techno', 'pop', 'keyboard']",1.0,['uptempo'],[],['energetic'],"['punchy kick', 'punchy snare', 'clapping']",c42e55007297bc7e7d94449c6b259ae4
"['calming', 'classical music', 'flat male vocal', 'moderate tempo', 'passionate female vocal']","['emotional', 'indie', 'guitar']",1.0,['moderate tempo'],['classical music'],['calming'],"['flat male vocal', 'passionate female vocal']",80732ced6dbd744448eae522b5cb6d3a
"['electric guitar', 'fast tempo', 'flat male vocal', 'happy', 'hip hop', 'meditative', 'suspenseful']","['piano', 'happy', 'classical']",0.5,['fast tempo'],['hip hop'],"['suspenseful', 'happy', 'meditative']","['flat male vocal', 'electric guitar']",ef7156f8c7987ccf37d49f86256e179b
"['aggressive', 'electronic drums', 'energetic', 'groovy', 'rapping']",[],2.0,['groovy'],['rapping'],"['energetic', 'aggressive']",['electronic drums'],9163d8fedfc9fe559876492313246fd3
"['dance', 'flute', 'nostalgic', 'slow tempo']","['dance', 'drums', 'pop', 'energetic']",1.0,['slow tempo'],[],['nostalgic'],['flute'],08d9a8afe0635a226d0004ae707d01c9
"['bass', 'calming', 'medium tempo', 'no voices', 'pop', 'slow tempo', 'uptempo']","['emotional', 'orchestral', 'piano']",1.25,"['uptempo', 'slow tempo', 'medium tempo']",['pop'],['calming'],"['no voices', 'bass']",afde0240d2608c511bed04610d6120c9
"['digital drums', 'drums', 'eerie', 'funky', 'rap', 'slower tempo']","['drums', 'classical', 'emotional', 'violin', 'piano']",1.0,['slower tempo'],['rap'],"['funky', 'eerie']",['digital drums'],6261dd2dc6069323097a98db01dee47f
"['beatboxing', 'claps', 'funk', 'groovy', 'happy', 'pop']","['energetic', 'drums', 'pop', 'funk']",1.25,"['beatboxing', 'groovy']",['pop'],['happy'],['claps'],e493b7ebaa5f60d02fe44a67f39778da
"['electric guitar', 'gospel', 'groovy', 'keyboard', 'medium tempo', 'mid tempo', 'positive', 'slow', 'slow tempo', 'spiritual']","['drums', 'bass', 'keyboard', 'happy', 'house']",1.5,"['mid tempo', 'slow tempo', 'groovy', 'medium tempo', 'slow']",['gospel'],"['spiritual', 'positive']",['electric guitar'],ed15731bb46ceb2487e31dbec09ceb35
"['acoustic drums', 'dreamy', 'e-bass', 'e-guitar', 'medium to uptempo', 'rock']",[],2.0,['medium to uptempo'],['rock'],['dreamy'],"['acoustic drums', 'e-bass', 'e-guitar']",158b19819c6ba4f2deef0ea34a0da85c
"['acoustic guitar', 'dance', 'drums', 'e-bass', 'male voice', 'medium tempo', 'scary']","['energetic', 'drums', 'metal', 'bass']",0.5,['medium tempo'],['dance'],['scary'],"['male voice', 'acoustic guitar', 'e-bass']",d6ff9e3904974605583a1696dd234b18
"['ballad', 'male voice', 'romantic', 'slow tempo', 'violin']","['violin', 'house', 'funk', 'piano']",1.0,['slow tempo'],['ballad'],['romantic'],['male voice'],767bd0a96ce1a40f991a759068eb4494
"['acoustic guitar', 'classical', 'piano', 'slow tempo', 'soothing']","['emotional', 'piano', 'classical']",2.0,['slow tempo'],['classical'],['soothing'],"['acoustic guitar', 'piano']",fb5be4df4225d1f69949fe9211470067
"['cheerful', 'dance', 'electronic drums', 'energetic', 'exciting', 'female voice', 'happy', 'psychedelic', 'upbeat', 'weird']","['dance', 'happy', 'pop', 'guitar']",2.0,['upbeat'],[],"['energetic', 'cheerful', 'weird', 'happy', 'exciting', 'psychedelic']","['electronic drums', 'female voice']",34ed23aaae6604a9a85458684014913d
"['drums', 'piano', 'r&b', 'romantic', 'strings', 'uptempo']","['drums', 'bass', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.5,['uptempo'],['r&b'],['romantic'],"['strings', 'drums']",18530f5723ea08ccb71fc57582925413
"['blues', 'e-guitar', 'fun', 'happy', 'no voices', 'uptempo']","['energetic', 'pop', 'bass']",1.0,['uptempo'],['blues'],"['happy', 'fun']","['no voices', 'e-guitar']",8702653b9b3fa8681156cdd8a3af401e
"['classical', 'electronic drums', 'epic', 'movie music', 'strings', 'uptempo']","['electronic', 'energetic', 'bass']",1.25,['uptempo'],"['classical', 'movie music']",['epic'],"['strings', 'electronic drums']",cbe0dc757a28b0ea8d99e9136a4bf0ca
"['calming', 'cinematic', 'groovy', 'medium tempo', 'orchestra', 'passionate']","['electronic', 'happy', 'keyboard']",1.0,"['groovy', 'medium tempo']",['cinematic'],"['passionate', 'calming']",['orchestra'],8a562652f4606dca227c15e8d3a0d801
"['folk', 'punchy kick', 'slow tempo', 'strings', 'uplifting']","['jazz', 'funk', 'piano']",1.5,['slow tempo'],['folk'],['uplifting'],"['punchy kick', 'strings']",ffe3352dbe19ffab9f82e8f4a2e821af
"['bass', 'happy mood', 'hard rock', 'metal', 'uptempo']","['energetic', 'drums', 'metal', 'bass', 'rock']",0.5,['uptempo'],[],"['happy mood', 'hard rock']",[],f56be183d8bb9e65361282b5d8bf8b6f
"['dance groove', 'e-bass', 'funky', 'medium tempo', 'rap', 'reggae', 'rock', 'soulful']",[],2.0,"['medium tempo', 'dance groove']","['reggae', 'soulful', 'rap', 'rock']",['funky'],['e-bass'],1d09819b87d5a1edbf2b6de2c841b8ae
"['cinematic', 'electronic', 'ethereal', 'fast tempo', 'flat male vocal', 'orchestra']","['electronic', 'happy', 'drums', 'classical']",1.0,['fast tempo'],['cinematic'],['ethereal'],"['orchestra', 'flat male vocal']",de67b5e827407fdb218c6463c1a6e35c
"['emotional', 'male singer', 'medium tempo', 'passionate', 'pop', 'punchy kick']",[],2.0,['medium tempo'],['pop'],"['emotional', 'passionate']","['male singer', 'punchy kick']",74e946adf7f63f0bfd818d6a8615c1d3
"['blues', 'calming', 'piano', 'slow tempo', 'soulful', 'uptempo']","['drums', 'classical', 'emotional', 'violin', 'piano']",1.0,"['uptempo', 'slow tempo']","['soulful', 'blues']",['calming'],[],1de3cf077fcecfbd182d6631eac1a64c
"['electronic', 'energetic', 'groovy', 'groovy bass', 'guitar', 'happy', 'percussion', 'playful', 'reggae', 'rhythm']","['energetic', 'drums', 'bass', 'guitar', 'funk', 'reggae', 'jazz']",1.5,"['rhythm', 'groovy']",['electronic'],"['playful', 'happy']","['percussion', 'groovy bass']",813ce32027e5db139a74718d7993a031
"['cinematic', 'flat male vocal', 'orchestra', 'uplifting', 'uptempo']","['electronic', 'energetic', 'bass']",1.0,['uptempo'],['cinematic'],['uplifting'],"['flat male vocal', 'orchestra']",50a39db382ac5383b615e867aa673467
"['drums', 'groovy', 'happy', 'percussion', 'pop']","['energetic', 'drums', 'bass', 'dance', 'pop', 'happy']",2.0,['groovy'],[],[],['percussion'],9230b1554a36d3781af89297e5193077
"['bass', 'dark', 'dramatic', 'intense', 'jazz', 'moderate tempo', 'piano', 'uptempo']","['energetic', 'drums', 'bass', 'pop', 'keyboard', 'jazz']",1.0,"['moderate tempo', 'uptempo']",[],"['intense', 'dramatic', 'dark']",['piano'],1eaee8cc3b6ec57ece07e21aa3b5174f
"['bass', 'dance', 'moderate tempo', 'piano', 'playful']","['energetic', 'drums', 'bass', 'rock']",1.5,['moderate tempo'],['dance'],['playful'],['piano'],e109852e99cf63741327c2db18d37723
"['electronic music', 'groovy', 'male voice', 'meditative', 'suspenseful']","['happy', 'folk', 'guitar']",2.0,['groovy'],['electronic music'],"['suspenseful', 'meditative']",['male voice'],814e0c4975d655c047b6023cf3076575
"['electric guitar', 'emotional', 'groovy', 'indie', 'no singer']","['happy', 'piano', 'indie', 'classical']",2.0,['groovy'],[],['emotional'],"['electric guitar', 'no singer']",bd825f1df9edafb61ffea377b9555fef
"['ballad', 'chaotic', 'emotional', 'happy mood', 'hard rock', 'heavy metal', 'mellow', 'no percussion', 'passionate', 'rock', 'romantic', 'slow tempo']","['ambient', 'happy', 'piano']",1.0,['slow tempo'],"['ballad', 'rock']","['emotional', 'happy mood', 'passionate', 'romantic', 'mellow', 'heavy metal', 'chaotic', 'hard rock']",['no percussion'],a8ab0e62826f42d762f45c2ffde1e9f3
"['acoustic drums', 'e-guitar', 'energetic', 'medium tempo', 'rock']",[],2.0,['medium tempo'],['rock'],['energetic'],"['e-guitar', 'acoustic drums']",4a45b688f8a38395cbe5e2f92323f4e5
"['cinematic', 'folk', 'medium tempo', 'passionate', 'percussion', 'uptempo']","['energetic', 'piano', 'folk', 'classical']",0.5,"['medium tempo', 'uptempo']",['cinematic'],['passionate'],['percussion'],f66116e83dfc3dcf741e65587065caa6
"['classical', 'no voices', 'orchestra', 'orchestral', 'passionate', 'percussion', 'slow tempo', 'trumpets']","['strings', 'happy', 'orchestral', 'classical']",2.0,['slow tempo'],['classical'],['passionate'],"['no voices', 'percussion', 'orchestra', 'trumpets']",e6ffb71af8de41575e2780a40b5e21e8
"['folk song', 'happy mood', 'male voice', 'moderate tempo', 'pop song']",[],2.0,['moderate tempo'],"['pop song', 'folk song']",['happy mood'],['male voice'],56dc1708a4c707d3fbba6973bf665849
"['e-guitar', 'energetic', 'medium to uptempo', 'percussion', 'techno']","['energetic', 'piano', 'classical']",0.75,['medium to uptempo'],['techno'],['energetic'],"['e-guitar', 'percussion']",4060348a64e343f4aad419dbf542e88e
"['acoustic guitar', 'classical', 'emotional', 'medium to uptempo', 'no voice', 'no voices', 'slow']","['piano', 'happy', 'pop', 'classical']",1.0,"['medium to uptempo', 'slow']",[],['emotional'],"['acoustic guitar', 'no voices', 'no voice']",21ac68e58eeaf54ef17bee385267be84
"['classical', 'fast tempo', 'happy', 'no voices', 'slow tempo']","['electronic', 'emotional', 'piano', 'classical']",0.75,"['fast tempo', 'slow tempo']",[],['happy'],['no voices'],85979e638d7ca8b96aa3eedc0b86684e
"['bass', 'funk', 'groovy', 'house']","['drums', 'bass', 'dance', 'funk', 'keyboard', 'happy', 'house']",1.0,['groovy'],[],[],[],a361f14a1d6ea62f38d549a2f4374cca
"['bass guitar', 'dance', 'emotional', 'gospel', 'percussion', 'slow tempo', 'soulful', 'uplifting', 'weird']","['happy', 'pop', 'piano']",1.5,['slow tempo'],"['dance', 'gospel', 'soulful']","['weird', 'emotional', 'uplifting']","['bass guitar', 'percussion']",0cbca6e4b8813711e4c6ef3dd3c98c8a
"['acoustic guitar', 'dance', 'drums', 'electronic drums', 'energetic', 'happy', 'male voice', 'upbeat']","['energetic', 'bass', 'electronic', 'dance', 'trance', 'pop', 'house']",0.5,['upbeat'],[],"['energetic', 'happy']","['electronic drums', 'acoustic guitar', 'drums', 'male voice']",8b1a728b1215ac94f81856b64461b106
"['aggressive', 'ambient sounds', 'bass', 'electronic music', 'hard rock', 'harsh', 'medium tempo', 'metal', 'techno', 'uptempo']","['energetic', 'drums', 'metal', 'bass', 'rock']",1.25,"['medium tempo', 'uptempo']","['electronic music', 'ambient sounds', 'techno']","['harsh', 'hard rock', 'aggressive']",[],f51c3289ee79ad4abdfbf6bc201eeef8
"['calming', 'meditation', 'piano', 'uptempo']","['piano', 'happy', 'classical']",1.5,['uptempo'],['meditation'],['calming'],['piano'],82cacc9bfd3f5543949319b08b95eb7e
"['cheerful', 'dance', 'dance song', 'folk', 'gospel', 'r&b', 'uptempo', 'violin']","['drums', 'bass', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",2.0,['uptempo'],"['folk', 'dance', 'dance song', 'r&b', 'gospel']",['cheerful'],[],8683eacd7384cc24f09f22431cc3f2d3
"['dance', 'drums', 'electronic drums', 'no voices', 'passionate', 'piano', 'upbeat']","['drums', 'happy', 'pop']",1.5,['upbeat'],['dance'],['passionate'],"['piano', 'drums', 'electronic drums', 'no voices']",00e29aa833ead3511a6672f6c96fe5a9
"['alternative rock', 'ambient sounds', 'bass', 'hard rock', 'heavy metal', 'metal', 'rock', 'slow tempo']","['energetic', 'drums', 'bass', 'rock', 'pop']",2.0,['slow tempo'],"['alternative rock', 'ambient sounds', 'metal']","['hard rock', 'heavy metal']",[],bed785a3bd0d9aa65dfe4cf41b849a37
"['calming', 'eerie', 'emotional', 'epic', 'intense', 'medium tempo', 'orchestral', 'passionate', 'suspenseful', 'trumpets']","['piano', 'happy', 'orchestral', 'classical']",1.0,['medium tempo'],[],"['passionate', 'epic', 'intense', 'calming', 'emotional', 'suspenseful', 'eerie']",['trumpets'],bcd343e03c34f174350f4ca9dd3f6b07
"['ambient', 'calming', 'mellow', 'no voices', 'slow tempo']","['ambient', 'happy', 'rock', 'guitar']",2.0,['slow tempo'],[],"['calming', 'mellow']",['no voices'],96403ddc440a648db196a18ed02b5e0f
"['bass guitar', 'dance', 'guitar', 'male voice', 'moderate tempo', 'no voices', 'spiritual']","['keyboard', 'house', 'funk']",1.0,['moderate tempo'],['dance'],['spiritual'],"['no voices', 'guitar', 'male voice', 'bass guitar']",eb44b608f76c9140caaa1c3e4a431e64
"['aggressive', 'energetic', 'exciting', 'groovy', 'pop', 'punchy kick']",[],2.0,['groovy'],['pop'],"['energetic', 'exciting', 'aggressive']",['punchy kick'],c526d59a1850d6b5ad7df54830e45719
"['bass', 'funky', 'jazz', 'medium tempo', 'moderate tempo', 'no voices', 'rap', 'rock', 'slow tempo']","['emotional', 'strings', 'classical']",2.0,"['slow tempo', 'medium tempo', 'moderate tempo']","['rap', 'rock', 'jazz']",['funky'],"['bass', 'no voices']",ff43aaae8eded85474a46bd0199329fa
"['bass guitar', 'calm', 'drums', 'meditation', 'slow tempo', 'upbeat']","['drums', 'guitar', 'funk', 'jazz', 'piano']",1.0,"['slow tempo', 'upbeat']",['meditation'],['calm'],['bass guitar'],e3e25a4fbb8261621d8bfacf9be896de
"['acoustic guitar', 'digital drums', 'drums', 'electronic drums', 'medium tempo', 'playful', 'rap']","['electronic', 'happy', 'piano']",0.75,['medium tempo'],['rap'],['playful'],"['electronic drums', 'digital drums', 'acoustic guitar', 'drums']",c487dc194b1f210cea104ed143cf3e6c
"['calming', 'folk music', 'percussion', 'slow tempo']","['emotional', 'piano', 'classical']",0.75,['slow tempo'],['folk music'],['calming'],['percussion'],731c10530bbaa66c6926a136fa0fa1a2
"['electronic drums', 'energetic', 'guitar solo', 'house', 'keyboard', 'no singer', 'upbeat']","['drums', 'bass', 'pop', 'keyboard', 'happy', 'house']",1.0,['upbeat'],[],['energetic'],"['electronic drums', 'no singer', 'guitar solo']",4d7206ca40869f15ce9381dc0bf7f808
"['acoustic guitar', 'dance', 'electronic drums', 'electronic music', 'energetic', 'medium tempo', 'percussion', 'trumpets']","['energetic', 'dance', 'keyboard', 'pop', 'house']",0.5,['medium tempo'],['electronic music'],['energetic'],"['percussion', 'electronic drums', 'trumpets', 'acoustic guitar']",9f3f51cb791b7915f411a7171b797b9f
"['cinematic', 'classical', 'digital drums', 'emotional', 'flat male vocal', 'orchestra', 'slow tempo']","['electronic', 'emotional', 'piano', 'classical']",1.0,['slow tempo'],['cinematic'],['emotional'],"['orchestra', 'flat male vocal', 'digital drums']",b5d9ae44eae567bfa21c45e3db0a7703
"['dance', 'drums', 'moderate tempo', 'playful', 'uptempo']","['drums', 'bass', 'dance', 'keyboard', 'happy']",0.5,"['uptempo', 'moderate tempo']",['dance'],['playful'],[],37cf797c7360fabb1c0f273ce8338c1d
"['electric guitar', 'electronic drums', 'medium tempo', 'pop', 'rock', 'weird']","['emotional', 'piano', 'classical']",0.75,['medium tempo'],"['rock', 'pop']",['weird'],"['electric guitar', 'electronic drums']",3ac0834d5f285fdba3a8e4534c3620be
"['acoustic drums', 'e-guitar', 'energetic', 'funk', 'medium tempo', 'rock', 'sensual']","['energetic', 'indie', 'bass', 'rock']",1.5,['medium tempo'],[],"['sensual', 'funk', 'energetic']","['e-guitar', 'acoustic drums']",b92b3f91c2ffbde55d2d44df0af94587
"['dance', 'eerie', 'energetic', 'piano', 'playful', 'slow rock', 'slow tempo', 'upbeat']","['drums', 'bass', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",1.25,"['upbeat', 'slow tempo', 'slow rock']",['dance'],"['energetic', 'eerie', 'playful']",[],42d7c57287372cdf7efb14f4767c88e3
"['acoustic guitar', 'chaotic', 'dance', 'drums', 'medium tempo', 'no voices', 'slower tempo', 'soulful']","['energetic', 'drums', 'bass', 'rock']",1.0,"['medium tempo', 'slower tempo']","['soulful', 'dance']",['chaotic'],"['acoustic guitar', 'no voices']",d0b98c9f35a57428146459303c22d4a6
"['dramatic', 'jazz', 'medium to uptempo', 'piano', 'upbeat']","['energetic', 'drums', 'guitar', 'pop', 'piano']",1.25,"['medium to uptempo', 'upbeat']",['jazz'],['dramatic'],[],250589769e72313148ae92601d59e5ea
"['calming', 'flat male vocal', 'folk song', 'happy', 'moderate tempo', 'movie soundtrack', 'no voices', 'passionate']","['happy', 'folk', 'guitar']",1.0,['moderate tempo'],"['folk song', 'movie soundtrack']","['happy', 'passionate', 'calming']","['no voices', 'flat male vocal']",1e4434d0069597eb4d644a253c85407d
"['dance', 'drums', 'energetic', 'funky', 'passionate', 'uptempo']","['drums', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",1.25,['uptempo'],['dance'],"['energetic', 'passionate', 'funky']",[],9b95838666d6faddaeeb11f2640227c4
"['acoustic guitar', 'emotional', 'flat male vocal', 'movie music', 'no voice', 'slow tempo', 'uptempo']","['emotional', 'pop', 'piano']",1.0,"['slow tempo', 'uptempo']",['movie music'],['emotional'],"['no voice', 'acoustic guitar', 'flat male vocal']",b153d449d067cff9d730c296575b97be
"['dance music', 'eerie', 'electronic drums', 'electronic music', 'strings', 'upbeat']","['happy', 'pop', 'piano']",2.0,['upbeat'],"['electronic music', 'dance music']",['eerie'],"['electronic drums', 'strings']",44937a35ae7b275cbd65121f9326647d
"['acoustic guitar', 'clapping', 'flat male vocal', 'happy', 'pop', 'uptempo']","['energetic', 'drums', 'electronic', 'pop', 'happy']",2.0,['uptempo'],[],[],"['clapping', 'flat male vocal', 'acoustic guitar']",e6318b32dc8582269327b6801f840b7d
"['electronic drums', 'orchestral', 'passionate', 'slow tempo', 'strings']","['emotional', 'strings', 'orchestral', 'ambient', 'violin']",1.0,['slow tempo'],[],['passionate'],['electronic drums'],c518959c915fd226d698f28774cba60d
"['dramatic', 'flute', 'hypnotic', 'movie soundtrack', 'percussion', 'scary', 'slow tempo', 'suspenseful', 'weird']","['emotional', 'piano', 'classical']",2.0,['slow tempo'],['movie soundtrack'],"['hypnotic', 'dramatic', 'suspenseful', 'weird', 'scary']","['percussion', 'flute']",a590af9b25b345c6ebc94c974a9e7733
"['emotional', 'energetic', 'groovy', 'pop', 'punchy kick', 'punchy snare', 'rock']","['pop', 'funk', 'rock', 'guitar']",1.0,['groovy'],['pop'],"['emotional', 'energetic']","['punchy snare', 'punchy kick']",94923ce5ba266b18259fe7665e1c3ee3
"['cheerful', 'dance', 'drums', 'female voice', 'playful', 'slower tempo']","['energetic', 'drums', 'rock', 'guitar']",1.0,['slower tempo'],['dance'],"['cheerful', 'playful']",['female voice'],7ce9cd3bf99f94305f527410c828ecc7
"['folk', 'passionate', 'shimmering cymbals', 'uptempo', 'violin']","['happy', 'pop', 'folk', 'guitar']",1.0,['uptempo'],[],['passionate'],"['shimmering cymbals', 'violin']",2634acf23b0a40cf3c8b85bc5e614af5
"['electronic', 'electronic drums', 'energetic', 'groovy', 'harsh', 'male voice']","['electronic', 'happy', 'pop', 'piano']",0.75,['groovy'],[],"['harsh', 'energetic']","['electronic drums', 'male voice']",a4c366f81c930863a88c9d581d9cefaa
"['acoustic drums', 'dramatic', 'e-bass', 'happy mood', 'rock', 'uptempo']",[],2.0,['uptempo'],['rock'],"['dramatic', 'happy mood']","['acoustic drums', 'e-bass']",b1cf85c4e0da44019dbb071a4f7f8b24
"['fun', 'joyful', 'moderate tempo', 'no voice', 'pop']",[],2.0,['moderate tempo'],['pop'],"['joyful', 'fun']",['no voice'],f3a7eabfaaf72736254381b52d4533d0
"['e-guitar', 'emotional', 'groovy bass', 'medium tempo', 'passionate female vocal', 'punchy snare', 'rock']","['energetic', 'electronic', 'dance', 'rock', 'keyboard']",1.0,['medium tempo'],[],['emotional'],"['passionate female vocal', 'punchy snare', 'groovy bass', 'e-guitar']",a17404c218d974fdd080bc2a43913a05
"['energetic', 'fast tempo', 'percussion', 'reggae']","['emotional', 'piano', 'classical']",1.0,['fast tempo'],['reggae'],['energetic'],['percussion'],1f63b4e8e1c955715002a4bed54affab
"['aggressive', 'drums', 'electric guitar', 'energetic', 'house', 'jazz', 'uptempo']","['drums', 'bass', 'emotional', 'pop', 'jazz', 'piano']",2.0,['uptempo'],['house'],"['energetic', 'aggressive']",['electric guitar'],3c1b2ad2588ddd0f649c16d19e7b8c86
"['guitar', 'heavy metal', 'percussion', 'pop', 'pop rock', 'slow tempo']","['guitar', 'rock', 'emotional', 'strings', 'pop']",1.25,['slow tempo'],['pop rock'],['heavy metal'],['percussion'],e1ed469cd6337cbdc0808d656973d9e9
"['emotional', 'male voice singing', 'melancholic', 'pop', 'r&b', 'slow tempo', 'slower tempo']",[],2.0,"['slower tempo', 'slow tempo']","['pop', 'r&b']","['melancholic', 'emotional']",['male voice singing'],8d8993f4f357fc82c7e77ff4769a6996
"['drums', 'energetic', 'medium to uptempo', 'percussion', 'techno']","['drums', 'pop', 'funk', 'guitar']",2.0,['medium to uptempo'],['techno'],['energetic'],['percussion'],dcb53f4d5c9302d59eda8dbd6fa8d8f8
"['e-guitar', 'emotional', 'medium to uptempo', 'rock']","['energetic', 'bass', 'rock', 'pop', 'indie']",0.75,['medium to uptempo'],[],['emotional'],['e-guitar'],35d2c12956ca26092faed7057b8f43cb
